,_time,DRB.PacketSuccessRateUlgNBUu,DRB.RlcPacketDropRateDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbAvailDl,RRU.PrbAvailUl,RRU.PrbTotDl,RRU.PrbTotUl,collectStartTime,test_number_x,ue_nr_kpm,_time_y,bandwidth_required,bitrate,jitter,lost_percentage,path_loss,test_number_y,transfer,ue_nr_iperf,seq_nr,test_number,time_latency,ue_nr_latency,prb,noise_amplitude
4282,2024-05-06 10:39:26,,,,,,,,,,,,,,,10M,1.59,5.389,0.85,0.0,1,0.194,1,,,,,52.0,-28.0
4283,2024-05-06 10:39:27,,,,,,,,,,,,,,,10M,1.73,7.174,0.86,0.0,1,0.211,1,,,,,52.0,-28.0
4284,2024-05-06 10:39:28,100,0,0,11488,0,11526,100,100,100,100,2024-05-06 10:39:28,1,2,2024-05-06 10:39:28,10M,1.76,6.876,0.83,0.0,1,0.215,1,,,,,52.0,-28.0
4285,2024-05-06 10:39:28,100,0,0,11429,0,11459,51,6,1,88,2024-05-06 10:39:28,1,1,2024-05-06 10:39:28,10M,1.76,6.876,0.83,0.0,1,0.215,1,,,,,52.0,-28.0
4286,2024-05-06 10:39:28,100,0,0,11488,0,11526,100,100,100,100,2024-05-06 10:39:28,1,3,2024-05-06 10:39:28,10M,1.76,6.876,0.83,0.0,1,0.215,1,,,,,52.0,-28.0
4287,2024-05-06 10:39:29,,,,,,,,,,,,,,,10M,1.86,5.066,0.84,0.0,1,0.228,1,,,,,52.0,-28.0
4288,2024-05-06 10:39:30,,,,,,,,,,,,,,,10M,1.36,8.944,0.82,0.0,1,0.165,1,,,,,52.0,-28.0
4289,2024-05-06 10:39:31,,,,,,,,,,,,,,,10M,1.63,7.41,0.81,0.0,1,0.199,1,,,,,52.0,-28.0
4290,2024-05-06 10:39:32,,,,,,,,,,,,,,,10M,1.41,12.208,0.86,0.0,1,0.173,1,,,,,52.0,-28.0
4291,2024-05-06 10:39:33,,,,,,,,,,,,,,,10M,1.09,8.79,0.85,0.0,1,0.133,1,,,,,52.0,-28.0
4292,2024-05-06 10:39:34,,,,,,,,,,,,,,,10M,174.0,53.339,0.84,0.0,1,0.0212,1,,,,,52.0,-28.0
4293,2024-05-06 10:39:35,,,,,,,,,,,,,,,10M,1.22,8.161,0.83,0.0,1,0.148,1,,,,,52.0,-28.0
4294,2024-05-06 10:39:36,,,,,,,,,,,,,,,10M,1.45,6.958,0.84,0.0,1,0.177,1,,,,,52.0,-26.0
4295,2024-05-06 10:39:37,100,0,0,11429,0,11464,51,6,1,88,2024-05-06 10:39:37,1,1,2024-05-06 10:39:37,10M,1.42,4.867,0.94,0.0,1,0.174,1,,,,,52.0,-26.0
4296,2024-05-06 10:39:37,100,0,0,11453,0,11492,100,100,100,100,2024-05-06 10:39:37,1,2,2024-05-06 10:39:37,10M,1.42,4.867,0.94,0.0,1,0.174,1,,,,,52.0,-26.0
4297,2024-05-06 10:39:37,100,0,0,11453,0,11492,100,100,100,100,2024-05-06 10:39:37,1,3,2024-05-06 10:39:37,10M,1.42,4.867,0.94,0.0,1,0.174,1,,,,,52.0,-26.0
4298,2024-05-06 10:39:38,,,,,,,,,,,,,,,10M,1.23,14.324,0.86,0.0,1,0.15,1,,,,,52.0,-26.0
4299,2024-05-06 10:39:39,,,,,,,,,,,,,,,10M,1.48,6.108,0.87,0.0,1,0.181,1,,,,,52.0,-26.0
4300,2024-05-06 10:39:40,,,,,,,,,,,,,,,10M,1.42,7.018,0.87,0.0,1,0.174,1,,,,,52.0,-26.0
4301,2024-05-06 10:39:41,,,,,,,,,,,,,,,10M,1.52,10.056,0.85,0.0,1,0.187,1,,,,,52.0,-26.0
4302,2024-05-06 10:39:42,,,,,,,,,,,,,,,10M,1.77,5.764,0.86,0.0,1,0.215,1,,,,,52.0,-26.0
4303,2024-05-06 10:39:43,,,,,,,,,,,,,,,10M,1.49,7.997,0.84,0.0,1,0.182,1,,,,,52.0,-26.0
4304,2024-05-06 10:39:44,100,0,0,11465,0,11508,51,6,1,88,2024-05-06 10:39:44,1,1,2024-05-06 10:39:44,10M,1.55,9.685,0.84,0.0,1,0.189,1,,,,,52.0,-26.0
4305,2024-05-06 10:39:44,100,0,0,11346,0,11383,100,100,100,100,2024-05-06 10:39:44,1,3,2024-05-06 10:39:44,10M,1.55,9.685,0.84,0.0,1,0.189,1,,,,,52.0,-26.0
4306,2024-05-06 10:39:44,100,0,0,11453,0,11487,100,100,100,100,2024-05-06 10:39:44,1,2,2024-05-06 10:39:44,10M,1.55,9.685,0.84,0.0,1,0.189,1,,,,,52.0,-26.0
4307,2024-05-06 10:39:45,,,,,,,,,,,,,,,10M,1.36,4.917,0.84,0.0,1,0.165,1,,,,,52.0,-26.0
4308,2024-05-06 10:39:46,,,,,,,,,,,,,,,10M,718.0,17.25,0.88,0.0,1,0.0877,1,,,,,52.0,-26.0
4309,2024-05-06 10:39:47,,,,,,,,,,,,,,,10M,1.49,16.209,0.81,0.0,1,0.182,1,,,,,52.0,-26.0
4310,2024-05-06 10:39:48,,,,,,,,,,,,,,,10M,1.39,11.103,0.91,0.0,1,0.17,1,,,,,52.0,-26.0
4311,2024-05-06 10:39:49,,,,,,,,,,,,,,,10M,1.32,9.857,0.84,0.0,1,0.161,1,,,,,52.0,-26.0
4312,2024-05-06 10:39:50,,,,,,,,,,,,,,,10M,1.55,11.21,0.87,0.0,1,0.189,1,,,,,52.0,-26.0
4313,2024-05-06 10:39:51,,,,,,,,,,,,,,,10M,1.25,5.231,0.86,0.0,1,0.153,1,,,,,52.0,-26.0
4314,2024-05-06 10:39:52,100,0,0,10672,0,10705,100,100,100,100,2024-05-06 10:39:52,1,3,2024-05-06 10:39:52,10M,1.48,8.73,0.85,0.0,1,0.181,1,,,,,52.0,-26.0
4315,2024-05-06 10:39:52,100,0,0,10589,0,10660,51,5,1,90,2024-05-06 10:39:52,1,1,2024-05-06 10:39:52,10M,1.48,8.73,0.85,0.0,1,0.181,1,,,,,52.0,-26.0
4316,2024-05-06 10:39:52,100,0,0,10589,0,10665,100,100,100,100,2024-05-06 10:39:52,1,2,2024-05-06 10:39:52,10M,1.48,8.73,0.85,0.0,1,0.181,1,,,,,52.0,-26.0
4317,2024-05-06 10:39:53,,,,,,,,,,,,,,,10M,1.42,8.347,0.87,0.0,1,0.174,1,,,,,52.0,-26.0
4318,2024-05-06 10:39:54,,,,,,,,,,,,,,,10M,1.52,7.891,0.85,0.0,1,0.185,1,,,,,52.0,-26.0
4319,2024-05-06 10:39:55,,,,,,,,,,,,,,,10M,1.45,12.703,0.86,0.0,1,0.177,1,,,,,52.0,-26.0
4320,2024-05-06 10:39:56,,,,,,,,,,,,,,,10M,1.69,11.218,0.85,0.0,1,0.206,1,,,,,52.0,-26.0
4321,2024-05-06 10:39:57,,,,,,,,,,,,,,,10M,1.49,11.966,0.85,0.0,1,0.182,1,,,,,52.0,-26.0
4322,2024-05-06 10:39:58,,,,,,,,,,,,,,,10M,1.42,6.657,0.83,0.0,1,0.173,1,,,,,52.0,-26.0
4323,2024-05-06 10:39:59,,,,,,,,,,,,,,,10M,1.22,11.151,0.86,0.0,1,0.148,1,,,,,52.0,-26.0
4324,2024-05-06 10:40:00,100,0,0,11441,0,11485,51,5,1,90,2024-05-06 10:40:00,1,1,2024-05-06 10:40:00,10M,1.53,4.327,0.85,0.0,1,0.187,1,,,,,52.0,-26.0
4325,2024-05-06 10:40:00,100,0,0,11488,0,11522,100,100,100,100,2024-05-06 10:40:00,1,2,2024-05-06 10:40:00,10M,1.53,4.327,0.85,0.0,1,0.187,1,,,,,52.0,-26.0
4326,2024-05-06 10:40:00,100,0,0,11382,0,11422,100,100,100,100,2024-05-06 10:40:00,1,3,2024-05-06 10:40:00,10M,1.53,4.327,0.85,0.0,1,0.187,1,,,,,52.0,-26.0
4327,2024-05-06 10:40:01,,,,,,,,,,,,,,,10M,1.57,13.564,0.88,0.0,1,0.192,1,,,,,52.0,-26.0
4328,2024-05-06 10:40:02,,,,,,,,,,,,,,,10M,1.17,9.259,0.84,0.0,1,0.141,1,,,,,52.0,-26.0
4329,2024-05-06 10:40:03,,,,,,,,,,,,,,,10M,1.2,5.225,0.82,0.0,1,0.147,1,,,,,52.0,-26.0
4330,2024-05-06 10:40:04,,,,,,,,,,,,,,,10M,1.12,12.692,0.88,0.0,1,0.137,1,,,,,52.0,-26.0
4331,2024-05-06 10:40:05,,,,,,,,,,,,,,,10M,1.41,19.167,0.89,0.0,1,0.173,1,,,,,52.0,-26.0
4332,2024-05-06 10:40:06,,,,,,,,,,,,,,,10M,1.41,13.424,0.88,0.0,1,0.174,1,,,,,52.0,-26.0
4333,2024-05-06 10:40:07,100,0,0,11003,0,11050,51,5,1,90,2024-05-06 10:40:07,1,1,2024-05-06 10:40:07,10M,1.5,6.22,0.86,0.0,1,0.181,1,,,,,52.0,-26.0
4334,2024-05-06 10:40:07,100,0,0,10909,0,10955,100,100,100,100,2024-05-06 10:40:07,1,2,2024-05-06 10:40:07,10M,1.5,6.22,0.86,0.0,1,0.181,1,,,,,52.0,-26.0
4335,2024-05-06 10:40:07,100,0,0,10956,0,10985,100,100,100,100,2024-05-06 10:40:07,1,3,2024-05-06 10:40:07,10M,1.5,6.22,0.86,0.0,1,0.181,1,,,,,52.0,-26.0
4336,2024-05-06 10:40:08,,,,,,,,,,,,,,,10M,1.28,10.091,0.86,0.0,1,0.156,1,,,,,52.0,-26.0
4337,2024-05-06 10:40:09,,,,,,,,,,,,,,,10M,1.18,13.237,0.86,0.0,1,0.144,1,,,,,52.0,-26.0
4338,2024-05-06 10:40:10,,,,,,,,,,,,,,,10M,1.42,7.409,0.86,0.0,1,0.174,1,,,,,52.0,-26.0
4339,2024-05-06 10:40:11,,,,,,,,,,,,,,,10M,799.0,31.945,0.89,0.0,1,0.09759999999999999,1,,,,,52.0,-26.0
4340,2024-05-06 10:40:12,,,,,,,,,,,,,,,10M,1.56,9.418,0.86,0.0,1,0.191,1,,,,,52.0,-26.0
4341,2024-05-06 10:40:13,,,,,,,,,,,,,,,10M,1.29,23.934,0.9,0.0,1,0.157,1,,,,,52.0,-26.0
4342,2024-05-06 10:40:14,,,,,,,,,,,,,,,10M,1.63,3.197,0.85,0.0,1,0.199,1,,,,,52.0,-26.0
4343,2024-05-06 10:40:15,100,0,0,10589,0,10606,100,100,100,100,2024-05-06 10:40:15,1,2,2024-05-06 10:40:15,10M,1.38,15.052,0.87,0.0,1,0.168,1,,,,,52.0,-26.0
4344,2024-05-06 10:40:15,100,0,0,10423,0,10476,51,6,1,88,2024-05-06 10:40:15,1,1,2024-05-06 10:40:15,10M,1.38,15.052,0.87,0.0,1,0.168,1,,,,,52.0,-26.0
4345,2024-05-06 10:40:15,100,0,0,10353,0,10395,100,100,100,100,2024-05-06 10:40:15,1,3,2024-05-06 10:40:15,10M,1.38,15.052,0.87,0.0,1,0.168,1,,,,,52.0,-26.0
4346,2024-05-06 10:40:16,,,,,,,,,,,,,,,10M,1.52,5.906,0.84,0.0,1,0.185,1,,,,,52.0,-26.0
4347,2024-05-06 10:40:17,,,,,,,,,,,,,,,10M,1.05,13.113,0.84,0.0,1,0.129,1,,,,,52.0,-26.0
4348,2024-05-06 10:40:18,,,,,,,,,,,,,,,10M,1.39,3.978,0.87,0.0,1,0.17,1,,,,,52.0,-26.0
4349,2024-05-06 10:40:19,,,,,,,,,,,,,,,10M,1.84,15.491,0.88,0.0,1,0.225,1,,,,,52.0,-26.0
4350,2024-05-06 10:40:20,,,,,,,,,,,,,,,10M,1.22,16.542,0.86,0.0,1,0.148,1,,,,,52.0,-26.0
4351,2024-05-06 10:40:21,,,,,,,,,,,,,,,10M,1.31,10.291,0.81,0.0,1,0.16,1,,,,,52.0,-26.0
4352,2024-05-06 10:40:22,,,,,,,,,,,,,,,10M,1.32,21.244,0.85,0.0,1,0.161,1,,,,,52.0,-26.0
4353,2024-05-06 10:40:23,100,0,0,11429,0,11462,100,100,100,100,2024-05-06 10:40:23,1,3,2024-05-06 10:40:23,10M,1.41,20.893,0.89,0.0,1,0.173,1,,,,,52.0,-26.0
4354,2024-05-06 10:40:23,100,0,0,11406,0,11435,51,6,1,88,2024-05-06 10:40:23,1,1,2024-05-06 10:40:23,10M,1.41,20.893,0.89,0.0,1,0.173,1,,,,,52.0,-26.0
4355,2024-05-06 10:40:23,100,0,0,11429,0,11465,100,100,100,100,2024-05-06 10:40:23,1,2,2024-05-06 10:40:23,10M,1.41,20.893,0.89,0.0,1,0.173,1,,,,,52.0,-26.0
4356,2024-05-06 10:40:24,,,,,,,,,,,,,,,10M,1.35,8.384,0.84,0.0,1,0.165,1,,,,,52.0,-26.0
4357,2024-05-06 10:40:25,,,,,,,,,,,,,,,10M,245.0,59.706,0.91,0.0,1,0.0297,1,,,,,52.0,-26.0
4358,2024-05-06 10:40:26,,,,,,,,,,,,,,,10M,1.82,9.849,0.87,0.0,1,0.223,1,,,,,52.0,-26.0
4359,2024-05-06 10:40:27,,,,,,,,,,,,,,,10M,1.46,21.982,0.91,0.0,1,0.177,1,,,,,52.0,-26.0
4360,2024-05-06 10:40:28,,,,,,,,,,,,,,,10M,1.82,9.527,0.87,0.0,1,0.222,1,,,,,52.0,-26.0
4361,2024-05-06 10:40:29,,,,,,,,,,,,,,,10M,996.0,4.684,0.83,0.0,1,0.122,1,,,,,52.0,-26.0
4362,2024-05-06 10:40:30,,,,,,,,,,,,,,,10M,1.56,3.007,0.8,0.0,1,0.191,1,,,,,52.0,-26.0
4363,2024-05-06 10:40:31,100,0,0,9915,0,10115,100,100,100,100,2024-05-06 10:40:31,1,3,2024-05-06 10:40:31,10M,904.0,21.651,0.89,0.0,1,0.11,1,,,,,52.0,-26.0
4364,2024-05-06 10:40:31,100,0,0,9998,0,10088,51,6,1,88,2024-05-06 10:40:31,1,1,2024-05-06 10:40:31,10M,904.0,21.651,0.89,0.0,1,0.11,1,,,,,52.0,-26.0
4365,2024-05-06 10:40:31,100,0,0,9856,0,10033,100,100,100,100,2024-05-06 10:40:31,1,2,2024-05-06 10:40:31,10M,904.0,21.651,0.89,0.0,1,0.11,1,,,,,52.0,-26.0
4366,2024-05-06 10:40:32,,,,,,,,,,,,,,,10M,1.83,10.498,0.86,0.0,1,0.223,1,,,,,52.0,-26.0
4367,2024-05-06 10:40:33,,,,,,,,,,,,,,,10M,1.2,18.742,0.9,0.0,1,0.147,1,,,,,52.0,-26.0
4368,2024-05-06 10:40:34,,,,,,,,,,,,,,,10M,1.6,5.728,0.81,0.0,1,0.195,1,,,,,52.0,-26.0
4369,2024-05-06 10:40:35,,,,,,,,,,,,,,,10M,1.55,16.89,0.88,0.0,1,0.189,1,,,,,52.0,-26.0
4370,2024-05-06 10:40:36,,,,,,,,,,,,,,,10M,1.01,15.99,0.81,0.0,1,0.123,1,,,,,52.0,-26.0
4371,2024-05-06 10:40:37,,,,,,,,,,,,,,,10M,1.54,12.75,0.84,0.0,1,0.188,1,,,,,52.0,-26.0
4372,2024-05-06 10:40:38,100,0,0,10731,0,10768,51,6,1,88,2024-05-06 10:40:38,1,1,2024-05-06 10:40:38,10M,1.12,15.286,0.88,0.0,1,0.137,1,,,,,52.0,-26.0
4373,2024-05-06 10:40:39,100,0,0,10778,0,10809,100,100,100,100,2024-05-06 10:40:38,1,2,2024-05-06 10:40:38,10M,1.38,15.546,0.87,0.0,1,0.168,1,,,,,52.0,-26.0
4374,2024-05-06 10:40:39,100,0,0,10731,0,10774,100,100,100,100,2024-05-06 10:40:38,1,3,2024-05-06 10:40:38,10M,1.38,15.546,0.87,0.0,1,0.168,1,,,,,52.0,-26.0
4375,2024-05-06 10:40:40,,,,,,,,,,,,,,,10M,1.41,10.464,0.88,0.0,1,0.173,1,,,,,52.0,-26.0
4376,2024-05-06 10:40:41,,,,,,,,,,,,,,,10M,1.4,12.751,0.86,0.0,1,0.171,1,,,,,52.0,-26.0
4377,2024-05-06 10:40:42,,,,,,,,,,,,,,,10M,1.8,13.378,0.86,0.0,1,0.219,1,,,,,52.0,-26.0
4378,2024-05-06 10:40:43,,,,,,,,,,,,,,,10M,1.18,7.132,0.85,0.0,1,0.144,1,,,,,52.0,-26.0
4379,2024-05-06 10:40:44,,,,,,,,,,,,,,,10M,1.7,4.657,0.82,0.0,1,0.209,1,,,,,52.0,-26.0
4380,2024-05-06 10:40:45,,,,,,,,,,,,,,,10M,1.27,15.211,0.88,0.0,1,0.154,1,,,,,52.0,-26.0
4381,2024-05-06 10:40:46,100,0,0,11370,0,11400,51,5,1,90,2024-05-06 10:40:46,1,1,2024-05-06 10:40:46,10M,1.58,9.131,0.83,0.0,1,0.192,1,,,,,52.0,-26.0
4382,2024-05-06 10:40:46,100,0,0,11370,0,11405,100,100,100,100,2024-05-06 10:40:46,1,2,2024-05-06 10:40:46,10M,1.58,9.131,0.83,0.0,1,0.192,1,,,,,52.0,-26.0
4383,2024-05-06 10:40:46,100,0,0,11299,0,11328,100,100,100,100,2024-05-06 10:40:46,1,3,2024-05-06 10:40:46,10M,1.58,9.131,0.83,0.0,1,0.192,1,,,,,52.0,-26.0
4384,2024-05-06 10:40:47,,,,,,,,,,,,,,,10M,1.26,11.439,0.87,0.0,1,0.154,1,,,,,52.0,-26.0
4385,2024-05-06 10:40:48,,,,,,,,,,,,,,,10M,1.18,8.832,0.85,0.0,1,0.144,1,,,,,52.0,-26.0
4386,2024-05-06 10:40:49,,,,,,,,,,,,,,,10M,1.11,9.49,0.82,0.0,1,0.136,1,,,,,52.0,-26.0
4387,2024-05-06 10:40:50,,,,,,,,,,,,,,,10M,1.37,5.376,0.88,0.0,1,0.167,1,,,,,52.0,-26.0
4388,2024-05-06 10:40:51,,,,,,,,,,,,,,,10M,1.73,16.15,0.9,0.0,1,0.211,1,,,,,52.0,-26.0
4389,2024-05-06 10:40:52,,,,,,,,,,,,,,,10M,1.11,14.339,0.85,0.0,1,0.136,1,,,,,52.0,-26.0
4390,2024-05-06 10:40:53,,,,,,,,,,,,,,,10M,1.46,6.94,0.84,0.0,1,0.178,1,,,,,52.0,-26.0
4391,2024-05-06 10:40:54,100,0,0,11287,0,11330,100,100,100,100,2024-05-06 10:40:54,1,3,2024-05-06 10:40:54,10M,1.49,12.242,0.87,0.0,1,0.182,1,,,,,52.0,-26.0
4392,2024-05-06 10:40:54,100,0,0,11299,0,11335,100,100,100,100,2024-05-06 10:40:54,1,2,2024-05-06 10:40:54,10M,1.49,12.242,0.87,0.0,1,0.182,1,,,,,52.0,-26.0
4393,2024-05-06 10:40:54,100,0,0,11287,0,11322,51,5,1,90,2024-05-06 10:40:54,1,1,2024-05-06 10:40:54,10M,1.49,12.242,0.87,0.0,1,0.182,1,,,,,52.0,-26.0
4394,2024-05-06 10:40:55,,,,,,,,,,,,,,,10M,1.74,13.36,0.86,0.0,1,0.212,1,,,,,52.0,-26.0
4395,2024-05-06 10:40:56,,,,,,,,,,,,,,,10M,1.32,18.292,0.86,0.0,1,0.161,1,,,,,52.0,-26.0
4396,2024-05-06 10:40:57,,,,,,,,,,,,,,,10M,1.58,8.58,0.81,0.0,1,0.192,1,,,,,52.0,-26.0
4397,2024-05-06 10:40:58,,,,,,,,,,,,,,,10M,1.32,11.966,0.85,0.0,1,0.161,1,,,,,52.0,-26.0
4398,2024-05-06 10:40:59,,,,,,,,,,,,,,,10M,1.23,7.402,0.88,0.0,1,0.15,1,,,,,52.0,-26.0
4399,2024-05-06 10:41:00,,,,,,,,,,,,,,,10M,1.69,6.604,0.85,0.0,1,0.206,1,,,,,52.0,-26.0
4400,2024-05-06 10:41:01,,,,,,,,,,,,,,,10M,1.32,6.291,0.88,0.0,1,0.161,1,,,,,52.0,-26.0
4401,2024-05-06 10:41:02,100,0,0,11264,0,11299,100,100,100,100,2024-05-06 10:41:02,1,2,2024-05-06 10:41:02,10M,1.2,10.105,0.83,0.0,1,0.147,1,,,,,52.0,-26.0
4402,2024-05-06 10:41:02,100,0,0,11133,0,11173,51,6,1,88,2024-05-06 10:41:02,1,1,2024-05-06 10:41:02,10M,1.2,10.105,0.83,0.0,1,0.147,1,,,,,52.0,-26.0
4403,2024-05-06 10:41:02,100,0,0,11240,0,11276,100,100,100,100,2024-05-06 10:41:02,1,3,2024-05-06 10:41:02,10M,1.2,10.105,0.83,0.0,1,0.147,1,,,,,52.0,-26.0
4404,2024-05-06 10:41:03,,,,,,,,,,,,,,,10M,1.6,11.347,0.84,0.0,1,0.195,1,,,,,52.0,-26.0
4405,2024-05-06 10:41:04,,,,,,,,,,,,,,,10M,1.39,13.712,0.89,0.0,1,0.17,1,,,,,52.0,-26.0
4406,2024-05-06 10:41:05,,,,,,,,,,,,,,,10M,1.41,11.302,0.83,0.0,1,0.173,1,,,,,52.0,-26.0
4407,2024-05-06 10:41:06,,,,,,,,,,,,,,,10M,741.0,12.109,0.85,0.0,1,0.0905,1,,,,,52.0,-26.0
4408,2024-05-06 10:41:07,,,,,,,,,,,,,,,10M,1.55,14.414,0.86,0.0,1,0.189,1,,,,,52.0,-26.0
4409,2024-05-06 10:41:08,,,,,,,,,,,,,,,10M,1.32,19.243,0.9,0.0,1,0.161,1,,,,,52.0,-26.0
4410,2024-05-06 10:41:09,,,,,,,,,,,,,,,10M,1.51,12.014,0.86,0.0,1,0.184,1,,,,,52.0,-26.0
4411,2024-05-06 10:41:10,100,0,0,11252,0,11289,100,100,100,100,2024-05-06 10:41:10,1,2,2024-05-06 10:41:10,10M,1.18,6.607,0.86,0.0,1,0.144,1,,,,,52.0,-26.0
4412,2024-05-06 10:41:10,100,0,0,11228,0,11259,51,6,1,88,2024-05-06 10:41:10,1,1,2024-05-06 10:41:10,10M,1.18,6.607,0.86,0.0,1,0.144,1,,,,,52.0,-26.0
4413,2024-05-06 10:41:10,100,0,0,11240,0,11272,100,100,100,100,2024-05-06 10:41:10,1,3,2024-05-06 10:41:10,10M,1.18,6.607,0.86,0.0,1,0.144,1,,,,,52.0,-26.0
4414,2024-05-06 10:41:11,,,,,,,,,,,,,,,10M,1.41,11.89,0.85,0.0,1,0.173,1,,,,,52.0,-26.0
4415,2024-05-06 10:41:12,,,,,,,,,,,,,,,10M,1.32,15.131,0.88,0.0,1,0.161,1,,,,,52.0,-26.0
4416,2024-05-06 10:41:13,,,,,,,,,,,,,,,10M,1.55,7.438,0.86,0.0,1,0.189,1,,,,,52.0,-26.0
4417,2024-05-06 10:41:14,,,,,,,,,,,,,,,10M,1.42,11.059,0.87,0.0,1,0.174,1,,,,,52.0,-26.0
4418,2024-05-06 10:41:15,,,,,,,,,,,,,,,10M,846.0,9.824,0.85,0.0,1,0.103,1,,,,,52.0,-26.0
4419,2024-05-06 10:41:16,,,,,,,,,,,,,,,10M,695.0,13.54,0.84,0.0,1,0.0848,1,,,,,52.0,-26.0
4420,2024-05-06 10:41:17,100,0,0,10707,0,10788,51,6,1,88,2024-05-06 10:41:17,1,1,2024-05-06 10:41:17,10M,1.55,15.194,0.86,0.0,1,0.189,1,,,,,52.0,-26.0
4421,2024-05-06 10:41:17,100,0,0,10790,0,10832,100,100,100,100,2024-05-06 10:41:17,1,2,2024-05-06 10:41:17,10M,1.55,15.194,0.86,0.0,1,0.189,1,,,,,52.0,-26.0
4422,2024-05-06 10:41:17,100,0,0,10601,0,10717,100,100,100,100,2024-05-06 10:41:17,1,3,2024-05-06 10:41:17,10M,1.55,15.194,0.86,0.0,1,0.189,1,,,,,52.0,-26.0
4423,2024-05-06 10:41:18,,,,,,,,,,,,,,,10M,1.66,8.585,0.92,0.0,1,0.202,1,,,,,52.0,-26.0
4424,2024-05-06 10:41:19,,,,,,,,,,,,,,,10M,1.67,9.605,0.85,0.0,1,0.204,1,,,,,52.0,-26.0
4425,2024-05-06 10:41:20,,,,,,,,,,,,,,,10M,1.62,5.248,0.81,0.0,1,0.198,1,,,,,52.0,-26.0
4426,2024-05-06 10:41:21,,,,,,,,,,,,,,,10M,1.49,6.775,0.84,0.0,1,0.182,1,,,,,52.0,-26.0
4427,2024-05-06 10:41:22,,,,,,,,,,,,,,,10M,1.59,4.428,0.83,0.0,1,0.194,1,,,,,52.0,-26.0
4428,2024-05-06 10:41:23,,,,,,,,,,,,,,,10M,1.78,10.976,0.85,0.0,1,0.218,1,,,,,52.0,-26.0
4429,2024-05-06 10:41:24,100,0,0,10163,0,10274,51,6,1,88,2024-05-06 10:41:24,1,1,2024-05-06 10:41:24,10M,1.27,13.382,0.84,0.0,1,0.156,1,,,,,52.0,-26.0
4430,2024-05-06 10:41:24,100,0,0,10140,0,10210,100,100,100,100,2024-05-06 10:41:24,1,2,2024-05-06 10:41:24,10M,1.27,13.382,0.84,0.0,1,0.156,1,,,,,52.0,-26.0
4431,2024-05-06 10:41:24,100,0,0,10080,0,10177,100,100,100,100,2024-05-06 10:41:24,1,3,2024-05-06 10:41:24,10M,1.27,13.382,0.84,0.0,1,0.156,1,,,,,52.0,-26.0
4432,2024-05-06 10:41:25,,,,,,,,,,,,,,,10M,1.62,6.316,0.82,0.0,1,0.198,1,,,,,52.0,-26.0
4433,2024-05-06 10:41:26,,,,,,,,,,,,,,,10M,927.0,21.298,0.88,0.0,1,0.113,1,,,,,52.0,-26.0
4434,2024-05-06 10:41:27,,,,,,,,,,,,,,,10M,1.39,10.901,0.83,0.0,1,0.17,1,,,,,52.0,-26.0
4435,2024-05-06 10:41:28,,,,,,,,,,,,,,,10M,1.54,17.711,0.88,0.0,1,0.188,1,,,,,52.0,-26.0
4436,2024-05-06 10:41:29,,,,,,,,,,,,,,,10M,1.36,12.519,0.88,0.0,1,0.165,1,,,,,52.0,-26.0
4437,2024-05-06 10:41:30,,,,,,,,,,,,,,,10M,1.22,23.963,0.83,0.0,1,0.148,1,,,,,52.0,-26.0
4438,2024-05-06 10:41:31,,,,,,,,,,,,,,,10M,1.66,10.937,0.87,0.0,1,0.202,1,,,,,52.0,-26.0
4439,2024-05-06 10:41:32,100,0,0,10790,0,10826,100,100,100,100,2024-05-06 10:41:32,1,3,2024-05-06 10:41:32,10M,1.62,12.669,0.87,0.0,1,0.198,1,,,,,52.0,-26.0
4440,2024-05-06 10:41:32,100,0,0,10778,0,10811,51,6,1,88,2024-05-06 10:41:32,1,1,2024-05-06 10:41:32,10M,1.62,12.669,0.87,0.0,1,0.198,1,,,,,52.0,-26.0
4441,2024-05-06 10:41:32,100,0,0,10719,0,10756,100,100,100,100,2024-05-06 10:41:32,1,2,2024-05-06 10:41:32,10M,1.62,12.669,0.87,0.0,1,0.198,1,,,,,52.0,-26.0
4442,2024-05-06 10:41:33,,,,,,,,,,,,,,,10M,1.32,13.242,0.83,0.0,1,0.161,1,,,,,52.0,-26.0
4443,2024-05-06 10:41:34,,,,,,,,,,,,,,,10M,1.42,13.399,0.83,0.0,1,0.174,1,,,,,52.0,-26.0
4444,2024-05-06 10:41:35,,,,,,,,,,,,,,,10M,1.59,10.106,0.86,0.0,1,0.194,1,,,,,52.0,-26.0
4445,2024-05-06 10:41:36,,,,,,,,,,,,,,,10M,1.61,14.611,0.86,0.0,1,0.197,1,,,,,52.0,-24.0
4446,2024-05-06 10:41:37,,,,,,,,,,,,,,,10M,683.0,16.321,0.87,0.0,1,0.0834,1,,,,,52.0,-24.0
4447,2024-05-06 10:41:38,,,,,,,,,,,,,,,10M,1.7,12.028,0.82,0.0,1,0.208,1,,,,,52.0,-24.0
4448,2024-05-06 10:41:39,100,0,0,11240,0,11278,100,100,100,100,2024-05-06 10:41:39,1,3,2024-05-06 10:41:39,10M,1.22,35.283,0.91,0.0,1,0.148,1,,,,,52.0,-24.0
