,_time,seq_nr,test_number_x,time_latency,ue_id,bandwidth_required,bitrate,jitter,lost_percentage,path_loss,test_number_y,transfer,ue_nr,DRB.PacketSuccessRateUlgNBUu,DRB.RlcPacketDropRateDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbAvailDl,RRU.PrbAvailUl,RRU.PrbTotDl,RRU.PrbTotUl,test_number
546,2024-04-15 12:05:15+00:00,535,4,1170.0,2,10M,3.01,4.99,0.7,90.0,1,0.37,2,100.0,0.0,1.0,34397.0,0.0,11505.0,51.0,5.0,1.0,90.0,4.0
550,2024-04-15 12:05:19+00:00,535,4,1148.0,3,10M,2.86,5.8,0.73,90.0,1,0.35,2,100.0,0.0,2.0,34374.0,0.0,11493.0,51.0,5.0,1.0,90.0,4.0
554,2024-04-15 12:05:23+00:00,547,4,996.5,1,10M,2.95,6.3,0.71,90.0,1,0.36,2,100.0,0.0,2.0,34339.0,0.0,11482.0,51.0,5.0,1.0,90.0,4.0
563,2024-04-15 12:05:32+00:00,555,4,1077.67,1,10M,2.51,8.55,0.72,90.0,1,0.31,2,100.0,0.0,2.0,34445.0,0.0,11517.0,51.0,5.0,1.0,90.0,4.0
572,2024-04-15 12:05:41+00:00,565,4,1248.67,1,10M,2.5,7.44,0.72,90.0,1,0.3,2,100.0,0.0,2.0,34374.0,0.0,11493.0,51.0,5.0,1.0,90.0,4.0
576,2024-04-15 12:05:45+00:00,561,4,1104.0,3,10M,2.78,5.89,0.72,90.0,1,0.34,2,100.0,0.0,2.0,34339.0,0.0,11480.0,51.0,5.0,1.0,90.0,4.0
588,2024-04-15 12:05:57+00:00,580,4,1239.0,1,10M,2.72,4.54,0.72,90.0,1,0.33,2,100.0,0.0,2.0,34327.0,0.0,11482.0,51.0,5.0,1.0,90.0,4.0
592,2024-04-15 12:06:01+00:00,580,4,1285.0,2,10M,2.68,3.92,0.7,90.0,1,0.33,2,100.0,0.0,2.0,34338.0,0.0,11480.0,51.0,5.0,1.0,90.0,4.0
605,2024-04-15 12:06:14+00:00,597,4,927.0,1,10M,2.56,5.88,0.73,90.0,1,0.31,2,100.0,0.0,2.0,34385.0,0.0,11492.0,51.0,6.0,1.0,88.0,4.0
618,2024-04-15 12:06:27+00:00,602,4,1362.5,3,10M,2.14,7.88,0.76,90.0,1,0.26,2,100.0,0.0,3.0,34410.0,0.0,11505.0,51.0,6.0,1.0,88.0,4.0
627,2024-04-15 12:06:36+00:00,615,4,1489.0,2,10M,2.46,5.0,0.76,90.0,1,0.3,2,100.0,0.0,0.0,34337.0,0.0,11482.0,51.0,6.0,1.0,88.0,4.0
641,2024-04-15 12:06:50+00:00,625,4,1223.0,3,10M,2.68,8.12,0.76,90.0,1,0.33,2,100.0,0.0,1.0,34361.0,0.0,11492.0,51.0,6.0,1.0,88.0,4.0
655,2024-04-15 12:07:04+00:00,646,4,833.0,1,10M,2.89,4.66,0.69,90.0,1,0.35,2,100.0,0.0,1.0,34397.0,0.0,11505.0,51.0,6.0,1.0,88.0,4.0
658,2024-04-15 12:07:07+00:00,649,4,985.5,1,10M,2.88,9.41,0.71,90.0,1,0.35,2,100.0,0.0,4.0,34376.0,1.0,11492.0,51.0,6.0,1.0,88.0,4.0
675,2024-04-15 12:07:24+00:00,658,4,1029.67,3,10M,2.89,5.32,0.7,90.0,1,0.35,2,100.0,0.0,2.0,34374.0,0.0,11492.0,51.0,6.0,1.0,88.0,4.0
695,2024-04-15 12:07:44+00:00,678,4,1113.0,3,10M,3.02,3.38,0.69,90.0,1,0.37,2,100.0,0.0,0.0,34325.0,0.0,11482.0,51.0,6.0,1.0,88.0,4.0
707,2024-04-15 12:07:56+00:00,689,4,972.5,3,10M,2.76,4.69,0.69,90.0,1,0.34,1,100.0,0.0,1.0,34397.0,0.0,11503.0,51.0,6.0,1.0,88.0,4.0
719,2024-04-15 12:08:08+00:00,701,4,1092.0,3,10M,2.87,5.0,0.7,90.0,1,0.35,1,100.0,0.0,2.0,34385.0,0.0,11494.0,51.0,6.0,1.0,88.0,4.0
727,2024-04-15 12:08:16+00:00,713,4,1058.5,2,10M,2.66,5.99,0.71,90.0,1,0.33,2,100.0,0.0,2.0,34303.0,0.0,11471.0,51.0,6.0,1.0,88.0,4.0
731,2024-04-15 12:08:20+00:00,713,4,858.0,3,10M,3.04,3.5,0.72,90.0,1,0.37,2,100.0,0.0,1.0,34361.0,0.0,11493.0,51.0,6.0,1.0,88.0,4.0
743,2024-04-15 12:08:32+00:00,725,4,994.0,3,10M,2.81,5.16,0.7,90.0,1,0.34,2,100.0,0.0,1.0,34326.0,0.0,11482.0,51.0,6.0,1.0,88.0,4.0
751,2024-04-15 12:08:40+00:00,733,4,1244.67,3,10M,2.61,5.37,0.71,90.0,1,0.32,2,100.0,0.0,3.0,34328.0,0.0,11482.0,51.0,6.0,1.0,88.0,4.0
759,2024-04-15 12:08:48+00:00,744,4,1319.0,2,10M,2.67,4.51,0.69,90.0,1,0.33,2,100.0,0.0,0.0,34371.0,0.0,11492.0,51.0,5.0,1.0,90.0,4.0
763,2024-04-15 12:08:52+00:00,745,4,971.0,3,10M,2.81,4.48,0.73,90.0,1,0.34,2,100.0,0.0,2.0,34409.0,0.0,11505.0,51.0,5.0,1.0,90.0,4.0
767,2024-04-15 12:08:56+00:00,756,4,1079.0,1,10M,2.9,3.45,0.72,90.0,1,0.35,2,100.0,0.0,2.0,34326.0,0.0,11482.0,51.0,5.0,1.0,90.0,4.0
775,2024-04-15 12:09:04+00:00,760,4,1083.5,2,10M,2.8,4.67,0.7,90.0,1,0.34,2,100.0,0.0,2.0,34338.0,0.0,11480.0,51.0,5.0,1.0,90.0,4.0
790,2024-04-15 12:09:19+00:00,771,4,1389.0,3,10M,2.94,5.02,0.7,90.0,1,0.36,2,100.0,0.0,2.0,34326.0,0.0,11480.0,51.0,5.0,1.0,90.0,4.0
794,2024-04-15 12:09:23+00:00,775,4,1131.0,3,10M,3.01,3.83,0.71,90.0,1,0.37,1,100.0,0.0,1.0,34373.0,0.0,11494.0,51.0,5.0,1.0,90.0,4.0
807,2024-04-15 12:09:36+00:00,792,4,1167.0,2,10M,2.34,7.73,0.75,90.0,1,0.29,2,100.0,0.0,2.0,34326.0,0.0,11480.0,51.0,5.0,1.0,90.0,4.0
811,2024-04-15 12:09:40+00:00,796,4,920.0,2,10M,2.51,5.28,0.73,90.0,1,0.31,2,100.0,0.0,2.0,34374.0,0.0,11493.0,51.0,5.0,1.0,90.0,4.0
815,2024-04-15 12:09:44+00:00,796,4,1040.5,3,10M,2.87,4.38,0.71,90.0,1,0.35,2,100.0,0.0,2.0,34386.0,0.0,11493.0,51.0,5.0,1.0,90.0,4.0
823,2024-04-15 12:09:52+00:00,804,4,1301.0,3,10M,2.5,5.53,0.72,90.0,1,0.3,1,100.0,0.0,1.0,34326.0,0.0,11480.0,51.0,5.0,1.0,90.0,4.0
832,2024-04-15 12:10:01+00:00,820,4,1403.0,1,10M,2.83,6.12,0.73,90.0,1,0.35,2,100.0,0.0,2.0,34374.0,0.0,11493.0,51.0,5.0,1.0,90.0,4.0
836,2024-04-15 12:10:05+00:00,820,4,1290.0,2,10M,2.34,9.47,0.76,90.0,1,0.29,2,100.0,0.0,4.0,34365.0,1.0,11493.0,51.0,5.0,1.0,90.0,4.0
860,2024-04-15 12:10:29+00:00,840,4,1829.0,3,10M,2.17,8.5,0.76,90.0,1,0.26,2,100.0,0.0,1.0,34361.0,0.0,11492.0,51.0,5.0,1.0,90.0,4.0
866,2024-04-15 12:10:35+00:00,849,4,1560.0,2,10M,1.83,9.35,0.8,90.0,1,0.22,1,100.0,0.0,2.0,34374.0,0.0,11493.0,51.0,5.0,1.0,90.0,4.0
871,2024-04-15 12:10:40+00:00,858,4,1294.0,1,10M,2.12,8.81,0.79,90.0,1,0.26,2,100.0,0.0,3.0,34339.0,0.0,11482.0,51.0,5.0,1.0,90.0,4.0
889,2024-04-15 12:10:58+00:00,876,4,1239.5,1,10M,2.47,5.86,0.76,90.0,1,0.3,1,100.0,0.0,2.0,34374.0,0.0,11494.0,51.0,5.0,1.0,90.0,4.0
894,2024-04-15 12:11:03+00:00,877,4,1861.0,2,10M,2.2,6.71,0.77,90.0,1,0.27,2,100.0,0.0,1.0,34361.0,0.0,11494.0,51.0,5.0,1.0,90.0,4.0
904,2024-04-15 12:11:13+00:00,887,4,1101.67,2,10M,2.71,6.5,0.72,90.0,1,0.33,2,100.0,0.0,3.0,34363.0,1.0,11494.0,51.0,5.0,1.0,90.0,4.0
909,2024-04-15 12:11:18+00:00,896,4,1129.0,1,10M,2.04,8.79,0.74,90.0,1,0.25,2,100.0,0.0,2.0,34421.0,0.0,11505.0,51.0,5.0,1.0,90.0,4.0
918,2024-04-15 12:11:27+00:00,905,4,1253.5,1,10M,2.48,4.34,0.72,90.0,1,0.3,2,100.0,0.0,0.0,34372.0,0.0,11492.0,51.0,5.0,1.0,90.0,4.0
922,2024-04-15 12:11:31+00:00,905,4,1241.5,2,10M,2.28,5.72,0.76,90.0,1,0.28,2,100.0,0.0,3.0,34410.0,0.0,11505.0,51.0,5.0,1.0,90.0,4.0
937,2024-04-15 12:11:46+00:00,923,4,1304.0,1,10M,2.34,7.13,0.76,90.0,1,0.29,2,100.0,0.0,2.0,34326.0,0.0,11480.0,51.0,5.0,1.0,90.0,4.0
958,2024-04-15 12:12:07+00:00,936,4,1431.0,3,10M,2.31,5.98,0.79,90.0,1,0.28,2,100.0,0.0,2.0,34351.0,0.0,11480.0,51.0,5.0,1.0,90.0,4.0
970,2024-04-15 12:12:19+00:00,955,4,1417.0,1,10M,2.07,8.17,0.78,90.0,1,0.25,2,100.0,0.0,1.0,34326.0,0.0,11482.0,51.0,5.0,1.0,90.0,4.0
1002,2024-04-15 12:12:51+00:00,983,4,1519.0,2,10M,143.1,11.3,0.85,90.0,1,0.23,1,100.0,0.0,2.0,34374.0,0.0,11493.0,51.0,5.0,1.0,90.0,4.0
1006,2024-04-15 12:12:55+00:00,983,4,1085.67,3,10M,2.71,5.25,0.72,90.0,1,0.33,2,100.0,0.0,4.0,34328.0,1.0,11480.0,51.0,5.0,1.0,90.0,4.0
1010,2024-04-15 12:12:59+00:00,987,4,1204.0,3,10M,2.7,6.39,0.73,90.0,1,0.33,1,100.0,0.0,1.0,34408.0,0.0,11505.0,51.0,5.0,1.0,90.0,4.0
1015,2024-04-15 12:13:04+00:00,992,4,1061.0,3,10M,2.67,4.43,0.73,90.0,1,0.33,2,100.0,0.0,0.0,34289.0,0.0,11459.0,51.0,5.0,1.0,90.0,4.0
1024,2024-04-15 12:13:13+00:00,1001,4,1639.0,3,10M,2.68,5.72,0.78,90.0,1,0.33,2,100.0,0.0,0.0,34348.0,0.0,11481.0,51.0,5.0,1.0,90.0,4.0
1029,2024-04-15 12:13:18+00:00,1010,4,1270.0,2,10M,2.52,8.99,0.74,90.0,1,0.31,2,100.0,0.0,2.0,34303.0,0.0,11470.0,51.0,5.0,1.0,90.0,4.0
1033,2024-04-15 12:13:22+00:00,1014,4,1323.5,2,10M,2.19,9.23,0.75,90.0,1,0.27,2,100.0,0.0,4.0,34435.0,1.0,11517.0,51.0,5.0,1.0,90.0,4.0
1038,2024-04-15 12:13:27+00:00,1022,4,1196.0,1,10M,2.57,6.79,0.74,90.0,1,0.31,2,100.0,0.0,2.0,34374.0,0.0,11494.0,51.0,5.0,1.0,90.0,4.0
1047,2024-04-15 12:13:36+00:00,1027,4,1214.0,2,10M,2.35,5.94,0.76,90.0,1,0.29,2,100.0,0.0,2.0,34374.0,0.0,11493.0,51.0,5.0,1.0,90.0,4.0
1051,2024-04-15 12:13:40+00:00,1035,4,1260.0,1,10M,2.61,5.8,0.72,90.0,1,0.32,2,100.0,0.0,1.0,34373.0,0.0,11494.0,51.0,5.0,1.0,90.0,4.0
1060,2024-04-15 12:13:49+00:00,1044,4,1201.0,1,10M,2.57,6.24,0.77,90.0,1,0.31,2,100.0,0.0,2.0,34339.0,0.0,11480.0,51.0,5.0,1.0,90.0,4.0
1064,2024-04-15 12:13:53+00:00,1048,4,1007.0,1,10M,2.84,8.41,0.72,90.0,1,0.35,2,100.0,0.0,1.0,34420.0,0.0,11505.0,51.0,5.0,1.0,90.0,4.0
1081,2024-04-15 12:14:10+00:00,1061,4,1223.5,2,10M,2.58,5.98,0.71,90.0,1,0.32,2,100.0,0.0,2.0,34409.0,0.0,11505.0,51.0,5.0,1.0,90.0,4.0
1085,2024-04-15 12:14:14+00:00,1069,4,1202.0,1,10M,2.73,3.85,0.72,90.0,1,0.33,2,100.0,0.0,1.0,34326.0,0.0,11482.0,51.0,5.0,1.0,90.0,4.0
1102,2024-04-15 12:14:31+00:00,1078,4,1070.0,3,10M,2.88,5.34,0.74,90.0,1,0.35,2,100.0,0.0,2.0,34374.0,0.0,11493.0,51.0,5.0,1.0,90.0,4.0
1111,2024-04-15 12:14:40+00:00,1090,4,1090.0,2,10M,2.66,4.56,0.73,90.0,1,0.32,2,100.0,0.0,2.0,34338.0,0.0,11480.0,51.0,5.0,1.0,90.0,4.0
1119,2024-04-15 12:14:48+00:00,1098,4,1073.67,2,10M,2.99,5.16,0.71,90.0,1,0.36,2,100.0,0.0,4.0,34341.0,1.0,11482.0,51.0,5.0,1.0,90.0,4.0
1123,2024-04-15 12:14:52+00:00,1106,4,1344.0,1,10M,2.83,5.87,0.72,90.0,1,0.35,2,100.0,0.0,2.0,34397.0,0.0,11505.0,51.0,5.0,1.0,90.0,4.0
1127,2024-04-15 12:14:56+00:00,1106,4,1097.5,2,10M,2.85,6.23,0.72,90.0,1,0.35,2,100.0,0.0,2.0,34303.0,0.0,11470.0,51.0,5.0,1.0,90.0,4.0
1135,2024-04-15 12:15:04+00:00,1119,4,401.3,1,10M,200.26,3.71,0.54,90.0,1,0.42,2,100.0,0.0,6.0,33514.0,1.0,11202.0,51.0,6.0,1.0,88.0,4.0
1139,2024-04-15 12:15:08+00:00,1123,4,118.83,1,10M,4.13,3.95,0.55,90.0,1,0.5,2,100.0,0.0,3.0,34292.0,0.0,11467.0,51.0,6.0,1.0,88.0,4.0
1143,2024-04-15 12:15:12+00:00,1119,4,348.33,3,10M,1.12,2.84,0.16,90.0,1,0.14,2,100.0,0.0,6.0,32390.0,1.0,10831.0,51.0,6.0,1.0,88.0,4.0
1148,2024-04-15 12:15:17+00:00,1128,4,308.75,2,10M,0.0,2.84,0.0,90.0,1,0.0,2,100.0,0.0,10.0,20007.0,3.0,6686.0,51.0,6.0,1.0,88.0,4.0
1153,2024-04-15 12:15:22+00:00,1129,4,114.03,3,10M,0.0,2.84,0.0,90.0,1,0.0,2,100.0,0.0,9.0,8.0,3.0,2.0,51.0,49.0,1.0,5.0,4.0
1158,2024-04-15 12:15:27+00:00,1138,4,271.75,2,10M,0.0,2.84,0.0,90.0,1,0.0,2,100.0,0.0,10.0,11.0,3.0,3.0,51.0,49.0,1.0,5.0,4.0
1162,2024-04-15 12:15:31+00:00,1142,4,159.33,2,10M,0.0,2.84,0.0,90.0,1,0.0,2,100.0,0.0,9.0,9.0,3.0,3.0,51.0,49.0,1.0,5.0,4.0
1167,2024-04-15 12:15:36+00:00,1143,4,136.0,3,10M,0.0,2.84,0.0,90.0,1,0.0,2,100.0,0.0,10.0,9.0,3.0,3.0,51.0,49.0,1.0,5.0,4.0
1173,2024-04-15 12:15:42+00:00,1153,4,238.4,2,10M,0.0,2.84,0.0,90.0,1,0.0,2,100.0,0.0,11.0,11.0,3.0,3.0,51.0,49.0,1.0,5.0,4.0
1180,2024-04-15 12:15:49+00:00,1160,4,295.0,2,10M,0.0,2.84,0.0,90.0,1,0.0,2,100.0,0.0,14.0,14.0,5.0,5.0,51.0,49.0,1.0,5.0,4.0
