,bandwidth_required,bitrate,jitter,lost_percentage,path_loss,transfer,ue_nr,DRB.PacketSuccessRateUlgNBUu,DRB.RlcPacketDropRateDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl,time_latency
16505,10000000.0,8.371818181818183,1.917090909090909,0.15192727272727272,10.87818181818182,1.010727272727273,1,100.0,0.0,2.0,34374.0,2.0,34485.0,358.0
16509,10000000.0,7.223333333333334,2.108,0.23866666666666667,13.339999999999998,0.8643333333333333,1,100.0,0.0,3.0,34386.0,3.0,34485.0,237.0
16521,10000000.0,8.539090909090909,1.543363636363636,0.14381818181818182,12.954545454545455,1.0242727272727272,1,100.0,0.0,2.0,34409.0,2.0,34520.0,348.25
16525,10000000.0,8.409999999999998,1.7333333333333334,0.18333333333333335,12.81,1.0033333333333332,1,100.0,0.0,2.0,34339.0,2.0,34450.0,424.0
16533,10000000.0,8.585714285714285,3.5997142857142856,0.1511428571428572,15.217142857142859,1.0344285714285715,1,100.0,0.0,2.0,34337.0,2.0,34446.0,321.5
16545,10000000.0,8.399090909090908,2.0460909090909087,0.16727272727272727,14.494545454545458,1.0101818181818183,1,100.0,0.0,2.0,34303.0,2.0,34416.0,347.5
16553,10000000.0,8.407142857142857,1.717,0.15714285714285717,6.909999999999998,1.0107142857142857,1,100.0,0.0,2.0,34373.0,2.0,34485.0,390.2
16557,10000000.0,8.473333333333334,1.728,0.16333333333333333,6.91,1.0133333333333334,1,100.0,0.0,2.0,34374.0,2.0,34485.0,392.3333333333333
16561,10000000.0,8.473333333333334,1.8476666666666663,0.15000000000000002,22.45,1.016,1,100.0,0.0,2.0,34337.0,2.0,34450.0,431.0
16565,10000000.0,8.396666666666667,1.351,0.16333333333333333,22.45,1.0173333333333332,1,100.0,0.0,2.0,34338.0,2.0,34446.0,313.0
16569,10000000.0,8.183333333333334,2.635333333333333,0.15233333333333335,22.45,0.9923333333333333,1,100.0,0.0,2.0,34373.0,2.0,34485.0,407.5
16577,10000000.0,8.4,1.7694285714285716,0.161,15.19857142857143,1.0135714285714283,1,100.0,0.0,2.0,34409.0,2.0,34520.0,356.2
16581,10000000.0,8.656666666666666,2.194,0.16333333333333336,9.76,1.0383333333333333,1,100.0,0.0,2.0,34338.0,2.0,34446.0,338.5
16585,10000000.0,8.43,1.482,0.16,9.76,1.0113333333333332,1,100.0,0.0,2.0,34338.0,2.0,34450.0,336.0
16589,10000000.0,8.293333333333335,1.9733333333333334,0.15333333333333332,10.733333333333334,1.005,1,100.0,0.0,2.0,34327.0,2.0,34450.0,408.6666666666667
16593,10000000.0,8.486666666666666,1.8803333333333334,0.19000000000000003,12.68,1.01,1,100.0,0.0,2.0,34351.0,2.0,34450.0,346.0
16597,10000000.0,8.376666666666667,2.39,0.15066666666666664,12.68,1.014,1,100.0,0.0,2.0,34338.0,2.0,34446.0,406.3333333333333
16601,10000000.0,8.166666666666666,1.5483333333333331,0.18666666666666668,12.68,0.9819999999999999,1,100.0,0.0,2.0,34280.0,2.0,34381.0,255.5
16605,10000000.0,8.37,1.76,0.15,14.313333333333334,1.006,1,100.0,0.0,2.0,34469.0,2.0,34589.0,356.0
16609,10000000.0,8.873333333333333,1.4456666666666667,0.14333333333333334,15.13,1.0626666666666666,1,100.0,0.0,2.0,34351.0,2.0,34450.0,363.6666666666667
16613,10000000.0,8.266666666666666,2.606,0.15333333333333335,15.13,0.9903333333333334,1,100.0,0.0,2.0,34362.0,2.0,34480.0,389.3333333333333
16617,10000000.0,8.306666666666667,2.0873333333333335,0.163,15.13,1.0053333333333334,1,100.0,0.0,2.0,34374.0,2.0,34485.0,360.0
16621,10000000.0,8.033333333333333,2.4570000000000003,0.14566666666666667,20.14,0.9726666666666666,1,100.0,0.0,2.0,34350.0,2.0,34450.0,436.0
16625,10000000.0,8.416666666666666,2.0556666666666668,0.15,20.14,1.01,1,100.0,0.0,2.0,34161.0,2.0,34277.0,448.0
16629,10000000.0,8.299999999999999,2.591666666666667,0.16166666666666665,20.14,1.0036666666666667,1,100.0,0.0,2.0,34516.0,2.0,34619.0,393.0
16637,10000000.0,8.545714285714286,1.7912857142857141,0.1557142857142857,18.722857142857144,1.0242857142857142,1,100.0,0.0,2.0,34338.0,2.0,34450.0,399.6666666666667
16649,10000000.0,8.344545454545454,1.7175454545454547,0.16636363636363635,17.529090909090908,1.0099090909090906,1,100.0,0.0,2.0,34337.0,2.0,34450.0,405.57142857142856
16657,10000000.0,8.422857142857143,1.8564285714285713,0.16714285714285718,16.22,1.0107142857142857,1,100.0,0.0,3.0,34445.0,3.0,34554.0,392.1666666666667
16661,10000000.0,8.186666666666667,1.7346666666666666,0.14333333333333334,16.22,0.9903333333333334,1,100.0,0.0,2.0,34303.0,2.0,34411.0,380.3333333333333
16665,10000000.0,8.226666666666667,1.8,0.16333333333333333,5.406666666666666,0.9959999999999999,1,100.0,0.0,2.0,34244.0,2.0,34346.0,433.6666666666667
16677,10000000.0,8.379090909090909,1.9439090909090908,0.15999999999999998,0.0,1.0093636363636362,1,100.0,0.0,2.0,34231.0,2.0,34342.0,380.75
16685,10000000.0,8.415714285714285,2.3440000000000003,0.16142857142857142,8.67,1.0164285714285715,1,100.0,0.0,2.0,34314.0,2.0,34416.0,383.2
16693,10000000.0,8.394285714285715,1.8124285714285715,0.15857142857142859,8.67,1.0062857142857142,1,100.0,0.0,2.0,34433.0,2.0,34550.0,426.1666666666667
16705,10000000.0,8.409090909090908,1.9278181818181819,0.15681818181818177,19.5,1.0136363636363634,1,100.0,0.0,2.0,34195.0,2.0,34312.0,398.6666666666667
16709,10000000.0,8.386666666666667,1.45,0.1466666666666667,17.63,1.0156666666666665,1,100.0,0.0,2.0,34717.0,2.0,34828.0,364.0
16713,10000000.0,8.51,2.026333333333333,0.16333333333333333,13.89,1.0213333333333334,1,100.0,0.0,2.0,34315.0,2.0,34416.0,353.6666666666667
16721,10000000.0,8.155714285714286,2.4547142857142856,0.1685714285714286,13.89,0.978,1,100.0,0.0,3.0,34443.0,3.0,34555.0,425.0
16725,10000000.0,8.76,1.71,0.08666666666666667,9.643333333333333,1.0526666666666664,1,100.0,0.0,2.0,33332.0,2.0,33431.0,326.0
16729,10000000.0,8.543333333333333,1.764,0.15666666666666665,7.52,1.0333333333333332,1,100.0,0.0,2.0,34338.0,2.0,34450.0,373.3333333333333
16733,10000000.0,8.433333333333334,1.5266666666666666,0.15666666666666665,7.52,1.0066666666666666,1,100.0,0.0,2.0,34410.0,2.0,34520.0,377.0
16749,10000000.0,8.398,1.7791333333333337,0.15473333333333333,7.674000000000003,1.0132,1,100.0,0.0,2.0,34549.0,2.0,34659.0,375.6
16753,10000000.0,8.333333333333334,1.8683333333333332,0.16,7.73,1.0086666666666668,1,100.0,0.0,2.0,34350.0,2.0,34450.0,415.0
16757,10000000.0,8.399999999999999,1.814,0.13633333333333333,8.79,1.0103333333333333,1,100.0,0.0,2.0,34397.0,2.0,34515.0,366.5
16765,10000000.0,8.402857142857142,1.6374285714285715,0.15999999999999998,8.79,1.016,1,100.0,0.0,2.0,34374.0,2.0,34485.0,352.6666666666667
16769,10000000.0,8.393333333333333,2.1350000000000002,0.15666666666666665,10.526666666666666,1.0163333333333333,1,100.0,0.0,2.0,34445.0,2.0,34554.0,385.0
16777,10000000.0,8.392857142857142,2.329571428571428,0.14928571428571427,14.0,1.012857142857143,1,100.0,0.0,2.0,34408.0,2.0,34520.0,349.0
16785,10000000.0,8.411428571428571,1.6825714285714284,0.16714285714285712,12.305714285714284,1.0105714285714285,1,100.0,0.0,2.0,34374.0,2.0,34485.0,388.8333333333333
16793,10000000.0,8.41,1.900714285714286,0.15142857142857144,8.07,1.0137142857142856,1,100.0,0.0,2.0,34374.0,2.0,34485.0,406.6666666666667
16801,10000000.0,8.36,1.9418571428571432,0.15999999999999998,12.754285714285714,1.0072857142857141,1,100.0,0.0,2.0,34349.0,2.0,34450.0,401.4
16805,10000000.0,8.41,2.5773333333333333,0.17333333333333334,19.0,1.0183333333333333,1,100.0,0.0,2.0,34362.0,2.0,34480.0,348.6666666666667
16809,10000000.0,8.866666666666667,1.8036666666666665,0.16,19.0,1.0566666666666666,1,100.0,0.0,2.0,34410.0,2.0,34520.0,361.6666666666667
16817,10000000.0,8.41,2.5357142857142856,0.15685714285714283,13.714285714285714,1.0155714285714286,1,100.0,0.0,2.0,34314.0,2.0,34416.0,372.5
16821,10000000.0,8.336666666666666,1.546,0.19000000000000003,9.75,1.0113333333333332,1,100.0,0.0,2.0,34373.0,2.0,34480.0,320.0
16825,10000000.0,8.43,1.7763333333333333,0.16,9.75,1.0120000000000002,1,100.0,0.0,2.0,34374.0,2.0,34485.0,424.0
16829,10000000.0,8.32,1.4989999999999999,0.17666666666666667,10.876666666666667,1.0073333333333334,1,100.0,0.0,2.0,34303.0,2.0,34416.0,353.3333333333333
16833,10000000.0,8.409999999999998,2.7123333333333335,0.14,13.13,1.0193333333333332,1,100.0,0.0,2.0,34303.0,2.0,34416.0,453.6666666666667
16837,10000000.0,8.266666666666667,2.03,0.14633333333333334,13.13,0.9943333333333334,1,100.0,0.0,2.0,34410.0,2.0,34515.0,340.6666666666667
16841,10000000.0,8.133333333333333,1.7736666666666665,0.15133333333333335,13.13,0.993,1,100.0,0.0,2.0,34445.0,2.0,34554.0,367.0
16845,10000000.0,8.423333333333334,2.344,0.18333333333333335,19.663333333333334,1.0106666666666666,1,100.0,0.0,2.0,34303.0,2.0,34416.0,461.0
16853,10000000.0,8.41,1.4178571428571427,0.15457142857142858,22.930000000000003,1.011,1,100.0,0.0,2.0,34161.0,2.0,34272.0,384.1666666666667
16857,10000000.0,9.206666666666665,1.6036666666666666,0.11166666666666668,22.929999999999996,1.1043333333333334,1,100.0,0.0,2.0,34552.0,2.0,34659.0,312.0
16865,10000000.0,8.394285714285715,2.103714285714286,0.15871428571428572,18.150000000000002,1.0111428571428571,1,100.0,0.0,2.0,34385.0,2.0,34485.0,412.4
16869,10000000.0,8.363333333333333,2.421666666666667,0.19066666666666668,18.15,1.0036666666666667,1,100.0,0.0,2.0,34327.0,2.0,34446.0,387.0
16873,10000000.0,8.456666666666667,1.8179999999999998,0.16,18.15,1.0136666666666667,1,100.0,0.0,2.0,34386.0,2.0,34485.0,424.0
16877,10000000.0,8.293333333333333,2.388333333333333,0.14133333333333334,21.67,1.0026666666666666,1,100.0,0.0,2.0,34303.0,2.0,34415.0,343.3333333333333
16881,10000000.0,8.49,1.4903333333333333,0.13066666666666668,21.67,1.02,1,100.0,0.0,2.0,34409.0,2.0,34520.0,412.0
16885,10000000.0,8.333333333333334,2.1823333333333332,0.152,21.67,1.0103333333333333,1,100.0,0.0,2.0,34339.0,2.0,34446.0,368.0
16889,10000000.0,8.520000000000001,1.814,0.15366666666666667,21.67,1.0253333333333334,1,100.0,0.0,2.0,34267.0,2.0,34381.0,406.6666666666667
16893,10000000.0,8.563333333333334,1.814,0.15666666666666668,5.650000000000001,1.02,1,100.0,0.0,2.0,34374.0,2.0,34485.0,439.3333333333333
16897,10000000.0,8.403333333333334,1.5113333333333332,0.1366666666666667,5.650000000000001,1.0106666666666666,1,100.0,0.0,3.0,34374.0,3.0,34485.0,363.5
16901,10000000.0,8.263333333333334,1.7570000000000003,0.18000000000000002,5.650000000000001,1.0086666666666668,1,100.0,0.0,2.0,34338.0,2.0,34446.0,337.0
16905,10000000.0,8.506666666666668,1.5736666666666668,0.16333333333333336,5.11,1.0233333333333332,1,100.0,0.0,2.0,34374.0,2.0,34478.0,389.0
16909,10000000.0,8.423333333333334,2.205,0.17666666666666667,4.03,1.01,1,100.0,0.0,2.0,34303.0,2.0,34416.0,402.0
16913,10000000.0,8.123333333333333,1.7716666666666665,0.15,4.03,0.9846666666666666,1,100.0,0.0,3.0,34480.0,3.0,34589.0,362.0
16921,10000000.0,8.417142857142858,1.483857142857143,0.16,7.147142857142858,1.015,1,100.0,0.0,2.0,34337.0,2.0,34450.0,369.6
16925,10000000.0,8.88,1.9213333333333333,0.15,14.94,1.0673333333333332,1,100.0,0.0,2.0,34374.0,2.0,34485.0,408.3333333333333
16929,10000000.0,8.333333333333334,2.0596666666666668,0.17333333333333334,14.94,1.0076666666666667,1,100.0,0.0,2.0,34374.0,2.0,34485.0,365.3333333333333
16937,10000000.0,8.407142857142857,1.967142857142857,0.15,10.650000000000002,1.0107142857142857,1,100.0,0.0,2.0,34337.0,2.0,34450.0,372.8
16945,10000000.0,8.411428571428571,1.6577142857142857,0.15300000000000002,4.93,1.0111428571428571,1,100.0,0.0,2.0,34385.0,2.0,34485.0,373.5
16949,10000000.0,8.406666666666666,1.5516666666666665,0.15666666666666665,4.93,1.0113333333333332,1,100.0,0.0,2.0,34326.0,2.0,34446.0,404.3333333333333
16957,10000000.0,8.41,2.7232857142857143,0.15585714285714286,8.97,1.0105714285714285,1,100.0,0.0,2.0,34374.0,2.0,34485.0,360.8333333333333
16961,10000000.0,8.356666666666667,1.726,0.16333333333333333,8.97,1.0123333333333333,1,100.0,0.0,2.0,34374.0,2.0,34485.0,378.6666666666667
16965,10000000.0,8.383333333333333,1.7003333333333333,0.17666666666666667,7.776666666666667,1.005,1,100.0,0.0,2.0,34280.0,2.0,34389.0,404.3333333333333
16969,10000000.0,8.393333333333333,1.396,0.15000000000000002,5.39,1.01,1,100.0,0.0,2.0,34374.0,2.0,34485.0,411.0
16977,10000000.0,8.411428571428571,1.9975714285714286,0.16714285714285712,5.39,1.0087142857142857,1,100.0,0.0,2.0,34374.0,2.0,34485.0,362.8
16981,10000000.0,8.42,1.3076666666666668,0.15666666666666665,8.883333333333333,1.0186666666666666,1,100.0,0.0,2.0,34303.0,2.0,34411.0,387.0
16985,10000000.0,8.306666666666667,1.9206666666666665,0.1566666666666667,10.63,1.006,1,100.0,0.0,2.0,34385.0,2.0,34485.0,345.0
16993,10000000.0,8.41,1.6272857142857144,0.15442857142857142,10.63,1.0111428571428571,1,100.0,0.0,2.0,34374.0,2.0,34485.0,412.6
16997,10000000.0,8.29,2.159666666666667,0.17666666666666667,16.06,1.0056666666666667,1,100.0,0.0,2.0,34197.0,2.0,34307.0,373.0
17001,10000000.0,8.406666666666666,1.6346666666666667,0.16333333333333333,16.06,1.0113333333333332,1,100.0,0.0,2.0,34445.0,2.0,34555.0,390.0
17005,10000000.0,8.363333333333333,3.407666666666666,0.151,16.06,1.006,1,100.0,0.0,2.0,34374.0,2.0,34485.0,347.6666666666667
17021,10000000.0,8.425999999999998,1.5818666666666668,0.15886666666666663,12.732000000000003,1.0106,1,100.0,0.0,2.0,34231.0,2.0,34346.0,367.0
17025,10000000.0,8.386666666666667,1.729,0.1386666666666667,14.160000000000002,1.007,1,100.0,0.0,2.0,34408.0,2.0,34520.0,369.0
17029,10000000.0,8.406666666666666,1.6693333333333333,0.17666666666666667,18.68,1.0113333333333332,1,100.0,0.0,2.0,34374.0,2.0,34480.0,354.5
17037,10000000.0,8.472857142857142,1.7919999999999998,0.16571428571428573,18.680000000000003,1.0134285714285713,1,100.0,0.0,2.0,34385.0,2.0,34485.0,381.5
17057,10000000.0,8.404736842105264,1.789894736842105,0.151,10.047894736842109,1.0110526315789474,1,100.0,0.0,2.0,34314.0,2.0,34416.0,376.8
17065,10000000.0,8.411428571428571,1.7271428571428569,0.15442857142857144,15.710000000000004,1.0062857142857142,1,100.0,0.0,2.0,34374.0,2.0,34485.0,318.0
17085,10000000.0,8.407368421052633,1.599157894736842,0.15842105263157896,3.2,1.0089473684210528,1,100.0,0.0,2.0,34337.0,2.0,34450.0,394.2857142857143
17093,10000000.0,8.392857142857142,2.137571428571428,0.15985714285714286,13.67,1.0079999999999998,1,100.0,0.0,2.0,34337.0,2.0,34446.0,335.5
17101,10000000.0,8.40857142857143,1.5240000000000002,0.16,14.107142857142858,1.0122857142857142,1,100.0,0.0,2.0,34360.0,2.0,34469.0,395.6666666666667
17105,10000000.0,8.410000000000002,1.7476666666666667,0.16666666666666666,15.199999999999998,1.0186666666666666,1,100.0,0.0,2.0,34374.0,2.0,34485.0,389.0
17109,10000000.0,8.406666666666666,2.2383333333333333,0.15,15.199999999999998,1.0,1,100.0,0.0,2.0,34197.0,2.0,34307.0,397.0
17117,10000000.0,8.43142857142857,1.7859999999999998,0.15771428571428572,11.604285714285714,1.0124285714285715,1,100.0,0.0,2.0,34349.0,2.0,34450.0,363.0
17121,10000000.0,8.373333333333333,2.0063333333333335,0.16333333333333333,6.81,1.007,1,100.0,0.0,2.0,34338.0,2.0,34450.0,374.0
17129,10000000.0,8.411428571428571,1.5809999999999997,0.15999999999999998,6.8100000000000005,1.0077142857142856,1,100.0,0.0,2.0,34373.0,2.0,34485.0,390.3333333333333
17133,10000000.0,8.42,1.704,0.156,11.589999999999998,1.0033333333333332,1,100.0,0.0,2.0,34339.0,2.0,34450.0,384.0
17149,10000000.0,8.409333333333334,1.8207333333333333,0.15773333333333334,12.643333333333336,1.0132666666666668,1,100.0,0.0,2.0,34384.0,2.0,34485.0,372.5
17153,10000000.0,8.409999999999998,1.6786666666666665,0.16,14.75,1.0033333333333332,1,100.0,0.0,2.0,34374.0,2.0,34485.0,370.5
17161,10000000.0,8.405714285714286,1.7360000000000002,0.16571428571428573,13.918571428571429,1.010142857142857,1,100.0,0.0,2.0,34325.0,2.0,34441.0,345.0
17169,10000000.0,8.411428571428571,1.6864285714285714,0.1437142857142857,11.840000000000002,1.0138571428571428,1,100.0,0.0,2.0,34373.0,2.0,34485.0,398.75
17173,10000000.0,8.323333333333332,1.7373333333333332,0.15333333333333332,11.839999999999998,1.0016666666666667,1,100.0,0.0,2.0,34339.0,2.0,34446.0,379.0
17181,10000000.0,8.342857142857143,1.9508571428571428,0.15185714285714286,4.3500000000000005,1.0055714285714286,1,100.0,0.0,2.0,34373.0,2.0,34485.0,329.0
17185,10000000.0,8.583333333333334,1.6003333333333334,0.17333333333333334,4.35,1.0323333333333333,1,100.0,0.0,2.0,34408.0,2.0,34520.0,413.0
17189,10000000.0,8.406666666666666,1.6946666666666665,0.16,4.35,1.0113333333333332,1,100.0,0.0,2.0,34339.0,2.0,34446.0,372.3333333333333
17201,10000000.0,8.41,1.641909090909091,0.15818181818181815,13.620000000000003,1.0100909090909092,1,100.0,0.0,2.0,34372.0,2.0,34485.0,366.25
17205,10000000.0,8.396666666666667,1.5513333333333332,0.15666666666666665,9.08,1.0183333333333333,1,100.0,0.0,2.0,34302.0,2.0,34411.0,389.0
17209,10000000.0,8.013333333333334,2.7383333333333333,0.14333333333333334,0.0,0.9703333333333334,1,100.0,0.0,2.0,34374.0,2.0,34485.0,322.0
17217,10000000.0,8.43,1.5180000000000002,0.1571428571428571,0.0,1.0125714285714287,1,100.0,0.0,2.0,34384.0,2.0,34485.0,372.3333333333333
17233,10000000.0,8.427333333333335,1.5892666666666668,0.15826666666666667,15.792000000000007,1.0096666666666667,1,100.0,0.0,2.0,34479.0,2.0,34589.0,376.25
17237,10000000.0,8.770000000000001,1.2833333333333334,0.15,7.080000000000001,1.0546666666666666,1,100.0,0.0,2.0,34267.0,2.0,34376.0,374.0
17246,10000000.0,7.54125,3.129375,0.221375,7.079999999999999,0.9142499999999999,1,100.0,0.0,3.0,34374.0,3.0,34485.0,392.8333333333333
17249,10000000.0,9.955,1.7795,0.155,7.08,1.185,1,100.0,0.0,2.0,30470.0,2.0,30569.0,98.7
17253,10000000.0,8.436666666666667,1.6856666666666669,0.10000000000000002,16.02,1.0120000000000002,1,100.0,0.0,2.0,33356.0,2.0,33469.0,405.0
17261,10000000.0,8.29,2.2357142857142853,0.16714285714285718,16.02,0.9982857142857142,1,100.0,0.0,2.0,34409.0,2.0,34520.0,400.6666666666667
17265,10000000.0,8.473333333333334,1.8813333333333333,0.19000000000000003,16.263333333333332,1.0173333333333334,1,100.0,0.0,2.0,34374.0,2.0,34485.0,401.6666666666667
17269,10000000.0,8.42,2.2916666666666665,0.14700000000000002,16.75,1.0103333333333333,1,100.0,0.0,2.0,34268.0,2.0,34376.0,395.0
17277,10000000.0,8.328571428571427,2.2535714285714286,0.15057142857142858,16.75,1.0062857142857144,1,100.0,0.0,2.0,34374.0,2.0,34485.0,366.8333333333333
17281,10000000.0,8.406666666666666,1.633333333333333,0.16066666666666665,16.61,1.0103333333333333,1,100.0,0.0,2.0,34374.0,2.0,34485.0,384.3333333333333
17285,10000000.0,8.413333333333334,1.5606666666666669,0.17,16.54,1.0123333333333333,1,100.0,0.0,2.0,34338.0,2.0,34446.0,345.0
17289,10000000.0,8.586666666666666,1.6130000000000002,0.16,16.54,1.0336666666666667,1,100.0,0.0,2.0,34374.0,2.0,34485.0,345.0
17293,10000000.0,8.123333333333333,2.1896666666666667,0.16333333333333333,16.54,0.9836666666666668,1,100.0,0.0,2.0,34339.0,2.0,34450.0,409.6666666666667
17297,10000000.0,8.389999999999999,2.399,0.14666666666666667,8.54,1.008,1,100.0,0.0,2.0,34338.0,2.0,34450.0,416.5
17301,10000000.0,8.526666666666666,1.6283333333333332,0.14966666666666667,8.54,1.0166666666666666,1,100.0,0.0,2.0,34338.0,2.0,34446.0,362.0
17305,10000000.0,8.406666666666666,1.803,0.11466666666666665,8.54,1.0193333333333332,1,100.0,0.0,2.0,34279.0,2.0,34381.0,380.3333333333333
17309,10000000.0,8.51,1.8913333333333335,0.15000000000000002,8.54,1.0166666666666666,1,100.0,0.0,2.0,34197.0,2.0,34311.0,380.6666666666667
17313,10000000.0,8.4,2.134,0.16,19.19,1.015,1,100.0,0.0,2.0,34445.0,2.0,34555.0,374.0
17317,10000000.0,8.38,2.03,0.1466666666666667,19.19,1.016,1,100.0,0.0,2.0,34551.0,2.0,34654.0,418.0
17321,10000000.0,8.366666666666667,1.6903333333333332,0.16,19.19,1.0046666666666668,1,100.0,0.0,2.0,34197.0,2.0,34311.0,389.6666666666667
17325,10000000.0,8.476666666666667,2.0076666666666667,0.16833333333333333,18.51,1.0176666666666667,1,100.0,0.0,2.0,34374.0,2.0,34485.0,433.0
17329,10000000.0,8.270000000000001,1.5556666666666665,0.16,17.15,1.0003333333333335,1,100.0,0.0,2.0,34480.0,2.0,34589.0,394.0
17333,10000000.0,8.373333333333333,1.3793333333333333,0.15,17.15,1.0066666666666666,1,100.0,0.0,2.0,34374.0,2.0,34480.0,378.6666666666667
17337,10000000.0,8.35,1.5896666666666668,0.18666666666666668,17.15,1.0106666666666666,1,100.0,0.0,2.0,34303.0,2.0,34416.0,349.5
17341,10000000.0,8.436666666666667,1.5943333333333332,0.14866666666666667,14.836666666666666,1.014,1,100.0,0.0,2.0,34339.0,2.0,34450.0,367.6666666666667
17345,10000000.0,8.593333333333332,2.094333333333333,0.17333333333333334,13.68,1.0330000000000001,1,100.0,0.0,2.0,34445.0,2.0,34554.0,368.6666666666667
17349,10000000.0,8.343333333333334,1.9906666666666668,0.15000000000000002,13.68,1.0033333333333332,1,100.0,0.0,2.0,34303.0,2.0,34411.0,397.3333333333333
17353,10000000.0,8.086666666666666,3.5733333333333337,0.17,13.68,0.9799999999999999,1,100.0,0.0,2.0,34410.0,2.0,34520.0,481.0
17357,10000000.0,8.53,2.1803333333333335,0.13,6.900000000000001,1.0316666666666665,1,100.0,0.0,2.0,34280.0,2.0,34381.0,478.0
17361,10000000.0,9.093333333333334,2.1506666666666665,0.113,6.900000000000001,1.0866666666666667,1,100.0,0.0,2.0,34469.0,2.0,34589.0,336.6666666666667
17369,10000000.0,8.401428571428571,1.9030000000000002,0.1538571428571429,6.8999999999999995,1.0185714285714287,1,100.0,0.0,2.0,34409.0,2.0,34520.0,372.6
17373,10000000.0,7.883333333333334,2.68,0.15333333333333335,6.23,0.9556666666666667,1,100.0,0.0,2.0,34480.0,2.0,34589.0,446.3333333333333
