,_time,DRB.AirIfDelayUl,DRB.PacketSuccessRateUlgNBUu,DRB.RlcDelayUl,DRB.RlcPacketDropRateDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbAvailDl,RRU.PrbAvailUl,RRU.PrbTotDl,RRU.PrbTotUl,collectStartTime,test_number,bandwidth_required,noise_amplitude,prb
26882,2024-07-06 18:58:21+00:00,30.0,100,2847.0,0,0,1148,0,1152,51,28,1,46,2024-07-06 18:58:21,37,1M,-16.4,52.0
26883,2024-07-06 18:58:23+00:00,30.0,100,2258.0,0,0,1077,0,1085,51,30,1,42,2024-07-06 18:58:23,37,1M,-16.4,52.0
26884,2024-07-06 18:58:24+00:00,30.0,100,2572.0,0,0,1172,0,1183,51,32,1,38,2024-07-06 18:58:24,37,1M,-16.4,52.0
26885,2024-07-06 18:58:25+00:00,30.0,100,2714.0,0,0,1172,0,1184,51,31,1,40,2024-07-06 18:58:25,37,1M,-16.4,52.0
26886,2024-07-06 18:58:26+00:00,30.0,100,3043.0,0,0,1136,0,1149,51,30,1,42,2024-07-06 18:58:26,37,1M,-16.4,52.0
26887,2024-07-06 18:58:27+00:00,30.0,100,3098.0,0,0,1160,0,1164,51,28,1,46,2024-07-06 18:58:27,37,1M,-16.4,52.0
26888,2024-07-06 18:58:28+00:00,30.0,100,2931.0,0,1,1172,1,1177,51,31,1,40,2024-07-06 18:58:28,37,1M,-16.4,52.0
26889,2024-07-06 18:58:29+00:00,30.0,100,3388.0,0,0,1219,0,1228,51,28,1,46,2024-07-06 18:58:29,37,1M,-16.4,52.0
26890,2024-07-06 18:58:31+00:00,30.0,100,2904.0,0,0,1207,0,1219,51,31,1,40,2024-07-06 18:58:31,37,1M,-16.4,52.0
26891,2024-07-06 18:58:32+00:00,30.0,100,3483.0,0,0,1195,0,1209,51,32,1,38,2024-07-06 18:58:32,37,1M,-16.4,52.0
26892,2024-07-06 18:58:33+00:00,30.0,100,3143.0,0,0,1101,0,1104,51,35,1,32,2024-07-06 18:58:33,37,1M,-16.4,52.0
26893,2024-07-06 18:58:34+00:00,30.0,100,2734.0,0,0,1148,0,1153,51,32,1,38,2024-07-06 18:58:34,37,1M,-16.4,52.0
26894,2024-07-06 18:58:35+00:00,30.0,100,3024.0,0,0,1148,0,1168,51,31,1,40,2024-07-06 18:58:35,37,1M,-16.4,52.0
26895,2024-07-06 18:58:36+00:00,30.0,100,3367.0,0,1,1113,1,1119,51,30,1,42,2024-07-06 18:58:36,37,1M,-16.4,52.0
26896,2024-07-06 18:58:37+00:00,30.0,100,2451.0,0,0,1148,0,1163,51,28,1,46,2024-07-06 18:58:37,37,1M,-16.4,52.0
26897,2024-07-06 18:58:38+00:00,30.0,100,2934.0,0,0,1124,0,1140,51,32,1,38,2024-07-06 18:58:38,37,1M,-16.4,52.0
26898,2024-07-06 18:58:39+00:00,30.0,100,3071.0,0,0,1148,0,1140,51,31,1,40,2024-07-06 18:58:39,37,1M,-16.4,52.0
26899,2024-07-06 18:58:41+00:00,30.0,100,3115.0,0,0,1124,0,1128,51,29,1,44,2024-07-06 18:58:41,37,1M,-16.4,52.0
26900,2024-07-06 18:58:42+00:00,30.0,100,3279.0,0,0,1101,0,1127,51,27,1,48,2024-07-06 18:58:42,37,1M,-16.4,52.0
26901,2024-07-06 18:58:43+00:00,30.0,100,2267.0,0,0,1172,0,1166,51,26,1,50,2024-07-06 18:58:43,37,1M,-16.4,52.0
26902,2024-07-06 18:58:44+00:00,30.0,100,2462.0,0,0,1160,0,1171,51,30,1,42,2024-07-06 18:58:44,37,1M,-16.4,52.0
26903,2024-07-06 18:58:45+00:00,30.0,100,3181.0,0,0,1136,0,1153,51,33,1,36,2024-07-06 18:58:45,37,1M,-16.4,52.0
26904,2024-07-06 18:58:46+00:00,30.0,100,3282.0,0,1,1184,1,1193,51,33,1,36,2024-07-06 18:58:46,37,1M,-16.4,52.0
26905,2024-07-06 18:58:47+00:00,30.0,100,3990.0,0,0,1112,0,1117,51,29,1,44,2024-07-06 18:58:47,37,1M,-16.4,52.0
26906,2024-07-06 18:58:49+00:00,30.0,100,2443.0,0,0,1207,0,1211,51,25,1,51,2024-07-06 18:58:49,37,1M,-16.4,52.0
26907,2024-07-06 18:58:50+00:00,30.0,100,1675.0,0,0,1266,0,1270,51,30,1,42,2024-07-06 18:58:50,37,1M,-16.4,52.0
26908,2024-07-06 18:58:51+00:00,30.0,100,2840.0,0,0,1136,0,1153,51,34,1,34,2024-07-06 18:58:51,37,1M,-16.4,52.0
26909,2024-07-06 18:58:52+00:00,30.0,100,4095.0,0,0,1101,0,1120,51,32,1,38,2024-07-06 18:58:52,37,1M,-16.4,52.0
26910,2024-07-06 18:58:53+00:00,30.0,100,2956.0,0,0,1172,0,1187,51,31,1,40,2024-07-06 18:58:53,37,1M,-16.4,52.0
26911,2024-07-06 18:58:54+00:00,30.0,100,2947.0,0,1,1137,1,1149,51,32,1,38,2024-07-06 18:58:54,37,1M,-16.4,52.0
26912,2024-07-06 18:58:55+00:00,30.0,100,2492.0,0,0,1112,0,1111,51,30,1,42,2024-07-06 18:58:55,37,1M,-16.4,52.0
26913,2024-07-06 18:58:56+00:00,30.0,100,2986.0,0,0,1160,0,1170,51,36,1,30,2024-07-06 18:58:56,37,1M,-16.4,52.0
26914,2024-07-06 18:58:58+00:00,30.0,100,3743.0,0,0,1148,0,1166,51,32,1,38,2024-07-06 18:58:58,37,1M,-16.4,52.0
26915,2024-07-06 18:58:59+00:00,30.0,100,3127.0,0,0,1183,0,1188,51,34,1,34,2024-07-06 18:58:59,37,1M,-19.7,52.0
26916,2024-07-06 18:59:00+00:00,30.0,100,2778.0,0,0,1160,0,1168,51,29,1,44,2024-07-06 18:59:00,37,1M,-19.7,52.0
26917,2024-07-06 18:59:01+00:00,30.0,100,3095.0,0,0,1136,0,1152,51,31,1,40,2024-07-06 18:59:01,37,1M,-19.7,52.0
26918,2024-07-06 18:59:02+00:00,30.0,100,2705.0,0,1,1220,1,1224,51,33,1,36,2024-07-06 18:59:02,37,1M,-19.7,52.0
26919,2024-07-06 18:59:03+00:00,30.0,100,3756.0,0,0,1089,0,1114,51,32,1,38,2024-07-06 18:59:03,37,1M,-19.7,52.0
26920,2024-07-06 18:59:04+00:00,30.0,100,2850.0,0,0,1112,0,1107,51,29,1,44,2024-07-06 18:59:04,37,1M,-19.7,52.0
26921,2024-07-06 18:59:05+00:00,30.0,100,3907.0,0,0,1160,0,1176,51,34,1,34,2024-07-06 18:59:05,37,1M,-19.7,52.0
26922,2024-07-06 18:59:06+00:00,30.0,100,2840.0,0,0,1101,0,1105,51,31,1,40,2024-07-06 18:59:06,37,1M,-19.7,52.0
26923,2024-07-06 18:59:08+00:00,30.0,100,2670.0,0,0,1172,0,1176,51,29,1,44,2024-07-06 18:59:08,37,1M,-19.7,52.0
26924,2024-07-06 18:59:09+00:00,30.0,100,2518.0,0,0,1160,0,1164,51,29,1,44,2024-07-06 18:59:09,37,1M,-19.7,52.0
26925,2024-07-06 18:59:10+00:00,30.0,100,2766.0,0,0,1183,0,1188,51,31,1,40,2024-07-06 18:59:10,37,1M,-19.7,52.0
26926,2024-07-06 18:59:11+00:00,30.0,100,3193.0,0,0,1112,0,1129,51,31,1,40,2024-07-06 18:59:11,37,1M,-19.7,52.0
26927,2024-07-06 18:59:12+00:00,30.0,100,3356.0,0,1,1137,1,1141,51,32,1,38,2024-07-06 18:59:12,37,1M,-19.7,52.0
26928,2024-07-06 18:59:13+00:00,30.0,100,3164.0,0,0,1160,0,1187,51,31,1,40,2024-07-06 18:59:13,37,1M,-19.7,52.0
26929,2024-07-06 18:59:14+00:00,30.0,100,2741.0,0,0,1148,0,1152,51,33,1,36,2024-07-06 18:59:14,37,1M,-19.7,52.0
26930,2024-07-06 18:59:15+00:00,30.0,100,3546.0,0,0,1148,0,1164,51,25,1,51,2024-07-06 18:59:15,37,1M,-19.7,52.0
26931,2024-07-06 18:59:17+00:00,30.0,100,2533.0,0,0,1089,0,1104,51,30,1,42,2024-07-06 18:59:17,37,1M,-19.7,52.0
26932,2024-07-06 18:59:18+00:00,30.0,100,2663.0,0,0,1172,0,1180,51,30,1,42,2024-07-06 18:59:18,37,1M,-19.7,52.0
26933,2024-07-06 18:59:19+00:00,30.0,100,2818.0,0,0,1148,0,1152,51,31,1,40,2024-07-06 18:59:19,37,1M,-19.7,52.0
26934,2024-07-06 18:59:20+00:00,30.0,100,2363.0,0,0,1101,0,1104,51,31,1,40,2024-07-06 18:59:20,37,1M,-19.7,52.0
26935,2024-07-06 18:59:21+00:00,30.0,100,3412.0,0,0,1148,0,1152,51,31,1,40,2024-07-06 18:59:21,37,1M,-19.7,52.0
26936,2024-07-06 18:59:22+00:00,30.0,100,3077.0,0,1,1101,1,1107,51,32,1,38,2024-07-06 18:59:22,37,1M,-19.7,52.0
26937,2024-07-06 18:59:23+00:00,30.0,100,3611.0,0,0,1148,0,1162,51,32,1,38,2024-07-06 18:59:23,37,1M,-19.7,52.0
26938,2024-07-06 18:59:24+00:00,30.0,100,2484.0,0,0,1101,0,1095,51,31,1,40,2024-07-06 18:59:24,37,1M,-19.7,52.0
26939,2024-07-06 18:59:25+00:00,30.0,100,2892.0,0,0,1124,0,1128,51,32,1,38,2024-07-06 18:59:25,37,1M,-19.7,52.0
26940,2024-07-06 18:59:27+00:00,30.0,100,3148.0,0,0,1160,0,1167,51,33,1,36,2024-07-06 18:59:27,37,1M,-19.7,52.0
26941,2024-07-06 18:59:28+00:00,30.0,100,3338.0,0,0,1136,0,1152,51,32,1,38,2024-07-06 18:59:28,37,1M,-19.7,52.0
26942,2024-07-06 18:59:29+00:00,30.0,100,2985.0,0,0,1136,0,1140,51,32,1,38,2024-07-06 18:59:29,37,1M,-19.7,52.0
26943,2024-07-06 18:59:30+00:00,30.0,100,3309.0,0,0,1136,0,1148,51,32,1,38,2024-07-06 18:59:30,37,1M,-19.7,52.0
26944,2024-07-06 18:59:31+00:00,30.0,100,4481.0,0,0,1124,0,1132,51,33,1,36,2024-07-06 18:59:31,37,1M,-19.7,52.0
26945,2024-07-06 18:59:32+00:00,30.0,100,3282.0,0,1,1196,1,1197,51,28,1,46,2024-07-06 18:59:32,37,1M,-19.7,52.0
26946,2024-07-06 18:59:33+00:00,30.0,100,3405.0,0,0,1207,0,1211,51,32,1,38,2024-07-06 18:59:33,37,1M,-19.7,52.0
26947,2024-07-06 18:59:34+00:00,30.0,100,3070.0,0,0,1112,0,1132,51,34,1,34,2024-07-06 18:59:34,37,1M,-19.7,52.0
26948,2024-07-06 18:59:36+00:00,30.0,100,2935.0,0,0,1124,0,1129,51,29,1,44,2024-07-06 18:59:36,37,1M,-19.7,52.0
26949,2024-07-06 18:59:37+00:00,30.0,100,3063.0,0,0,1124,0,1128,51,31,1,40,2024-07-06 18:59:37,37,1M,-19.7,52.0
26950,2024-07-06 18:59:38+00:00,30.0,100,2669.0,0,0,1302,0,1322,51,31,1,40,2024-07-06 18:59:38,37,1M,-19.7,52.0
26951,2024-07-06 18:59:39+00:00,30.0,100,3279.0,0,0,1136,0,1152,51,32,1,38,2024-07-06 18:59:39,37,1M,-19.7,52.0
26952,2024-07-06 18:59:40+00:00,30.0,100,2538.0,0,1,1149,1,1153,51,30,1,42,2024-07-06 18:59:40,37,1M,-19.7,52.0
26953,2024-07-06 18:59:41+00:00,30.0,100,3011.0,0,0,1195,0,1204,51,32,1,38,2024-07-06 18:59:41,37,1M,-19.7,52.0
26954,2024-07-06 18:59:42+00:00,30.0,100,2680.0,0,0,1112,0,1124,51,29,1,44,2024-07-06 18:59:42,37,1M,-19.7,52.0
26955,2024-07-06 18:59:44+00:00,30.0,100,2303.0,0,0,1148,0,1147,51,27,1,48,2024-07-06 18:59:44,37,1M,-19.7,52.0
26956,2024-07-06 18:59:45+00:00,30.0,100,2690.0,0,0,1160,0,1175,51,31,1,40,2024-07-06 18:59:45,37,1M,-19.7,52.0
26957,2024-07-06 18:59:46+00:00,30.0,100,2690.0,0,0,1112,0,1143,51,30,1,42,2024-07-06 18:59:46,37,1M,-19.7,52.0
26958,2024-07-06 18:59:47+00:00,30.0,100,2828.0,0,0,1101,0,1126,51,33,1,36,2024-07-06 18:59:47,37,1M,-19.7,52.0
26959,2024-07-06 18:59:48+00:00,30.0,100,2404.0,0,0,1160,0,1154,51,32,1,38,2024-07-06 18:59:48,37,1M,-19.7,52.0
26960,2024-07-06 18:59:49+00:00,30.0,100,2640.0,0,0,1124,0,1128,51,30,1,42,2024-07-06 18:59:49,37,1M,-19.7,52.0
26961,2024-07-06 18:59:50+00:00,30.0,100,2946.0,0,1,1137,1,1153,51,32,1,38,2024-07-06 18:59:50,37,1M,-19.7,52.0
26962,2024-07-06 18:59:51+00:00,30.0,100,1981.0,0,0,1124,0,1128,51,31,1,40,2024-07-06 18:59:51,37,1M,-19.7,52.0
26963,2024-07-06 18:59:52+00:00,30.0,100,2579.0,0,0,1136,0,1140,51,33,1,36,2024-07-06 18:59:52,37,1M,-19.7,52.0
26964,2024-07-06 18:59:54+00:00,30.0,100,2773.0,0,0,1124,0,1143,51,28,1,46,2024-07-06 18:59:54,37,1M,-19.7,52.0
26965,2024-07-06 18:59:55+00:00,30.0,100,2618.0,0,0,1195,0,1199,51,32,1,38,2024-07-06 18:59:55,37,1M,-19.7,52.0
26966,2024-07-06 18:59:56+00:00,30.0,100,2942.0,0,0,1148,0,1152,51,30,1,42,2024-07-06 18:59:56,37,1M,-19.7,52.0
26967,2024-07-06 18:59:57+00:00,30.0,100,2662.0,0,0,1207,0,1211,51,30,1,42,2024-07-06 18:59:57,37,1M,-19.7,52.0
26968,2024-07-06 18:59:58+00:00,30.0,100,2954.0,0,0,1160,0,1164,51,30,1,42,2024-07-06 18:59:58,37,1M,-19.7,52.0
26969,2024-07-06 18:59:59+00:00,30.0,100,2777.0,0,1,1137,1,1152,51,29,1,44,2024-07-06 18:59:59,37,1M,-17.4,52.0
26970,2024-07-06 19:00:00+00:00,30.0,100,3414.0,0,0,1231,0,1242,51,30,1,42,2024-07-06 19:00:00,37,1M,-17.4,52.0
26971,2024-07-06 19:00:02+00:00,30.0,100,2688.0,0,0,1160,0,1164,51,31,1,40,2024-07-06 19:00:02,37,1M,-17.4,52.0
26972,2024-07-06 19:00:03+00:00,30.0,100,3550.0,0,0,1124,0,1140,51,30,1,42,2024-07-06 19:00:03,37,1M,-17.4,52.0
26973,2024-07-06 19:00:04+00:00,30.0,100,2807.0,0,0,1195,0,1188,51,30,1,42,2024-07-06 19:00:04,37,1M,-17.4,52.0
26974,2024-07-06 19:00:05+00:00,30.0,100,3105.0,0,0,1136,0,1140,51,32,1,38,2024-07-06 19:00:05,37,1M,-17.4,52.0
26975,2024-07-06 19:00:06+00:00,30.0,100,3566.0,0,0,1207,0,1228,51,31,1,40,2024-07-06 19:00:06,37,1M,-17.4,52.0
26976,2024-07-06 19:00:07+00:00,30.0,100,2605.0,0,1,1160,1,1166,51,30,1,42,2024-07-06 19:00:07,37,1M,-17.4,52.0
26977,2024-07-06 19:00:08+00:00,30.0,100,2689.0,0,0,1124,0,1128,51,29,1,44,2024-07-06 19:00:08,37,1M,-17.4,52.0
26978,2024-07-06 19:00:10+00:00,30.0,100,2912.0,0,0,1195,0,1200,51,33,1,36,2024-07-06 19:00:10,37,1M,-17.4,52.0
26979,2024-07-06 19:00:11+00:00,30.0,100,2846.0,0,0,1160,0,1164,51,32,1,38,2024-07-06 19:00:11,37,1M,-17.4,52.0
26980,2024-07-06 19:00:12+00:00,30.0,100,2910.0,0,0,1124,0,1133,51,29,1,44,2024-07-06 19:00:12,37,1M,-17.4,52.0
26981,2024-07-06 19:00:13+00:00,30.0,100,2816.0,0,0,1136,0,1140,51,34,1,34,2024-07-06 19:00:13,37,1M,-17.4,52.0
26982,2024-07-06 19:00:14+00:00,30.0,100,4362.0,0,0,1148,0,1166,51,35,1,32,2024-07-06 19:00:14,37,1M,-17.4,52.0
26983,2024-07-06 19:00:15+00:00,30.0,100,3045.0,0,0,1124,0,1129,51,32,1,38,2024-07-06 19:00:15,37,1M,-17.4,52.0
26984,2024-07-06 19:00:16+00:00,30.0,100,3667.0,0,1,1137,1,1146,51,33,1,36,2024-07-06 19:00:16,37,1M,-17.4,52.0
26985,2024-07-06 19:00:17+00:00,30.0,100,3471.0,0,0,1124,0,1129,51,30,1,42,2024-07-06 19:00:17,37,1M,-17.4,52.0
26986,2024-07-06 19:00:18+00:00,30.0,100,2832.0,0,0,1148,0,1152,51,30,1,42,2024-07-06 19:00:18,37,1M,-17.4,52.0
26987,2024-07-06 19:00:20+00:00,30.0,100,3387.0,0,0,1112,0,1125,51,33,1,36,2024-07-06 19:00:20,37,1M,-17.4,52.0
26988,2024-07-06 19:00:21+00:00,30.0,100,2470.0,0,0,1254,0,1271,51,28,1,46,2024-07-06 19:00:21,37,1M,-17.4,52.0
26989,2024-07-06 19:00:22+00:00,30.0,100,2362.0,0,0,1148,0,1152,51,33,1,36,2024-07-06 19:00:22,37,1M,-17.4,52.0
26990,2024-07-06 19:00:23+00:00,30.0,100,2518.0,0,0,1195,0,1200,51,33,1,36,2024-07-06 19:00:23,37,1M,-17.4,52.0
26991,2024-07-06 19:00:24+00:00,30.0,100,3534.0,0,0,1124,0,1141,51,27,1,48,2024-07-06 19:00:24,37,1M,-17.4,52.0
26992,2024-07-06 19:00:25+00:00,30.0,100,1872.0,0,1,1172,1,1176,51,31,1,40,2024-07-06 19:00:25,37,1M,-17.4,52.0
26993,2024-07-06 19:00:26+00:00,30.0,100,3852.0,0,0,1112,0,1129,51,32,1,38,2024-07-06 19:00:26,37,1M,-17.4,52.0
26994,2024-07-06 19:00:28+00:00,30.0,100,2902.0,0,0,1195,0,1200,51,30,1,42,2024-07-06 19:00:28,37,1M,-17.4,52.0
26995,2024-07-06 19:00:29+00:00,30.0,100,2464.0,0,0,1101,0,1120,51,32,1,38,2024-07-06 19:00:29,37,1M,-17.4,52.0
26996,2024-07-06 19:00:30+00:00,30.0,100,2243.0,0,0,1124,0,1128,51,29,1,44,2024-07-06 19:00:30,37,1M,-17.4,52.0
26997,2024-07-06 19:00:31+00:00,30.0,100,2567.0,0,0,1160,0,1168,51,32,1,38,2024-07-06 19:00:31,37,1M,-17.4,52.0
26998,2024-07-06 19:00:32+00:00,30.0,100,3604.0,0,0,1124,0,1140,51,32,1,38,2024-07-06 19:00:32,37,1M,-17.4,52.0
26999,2024-07-06 19:00:33+00:00,30.0,100,2856.0,0,0,1172,0,1176,51,31,1,40,2024-07-06 19:00:33,37,1M,-17.4,52.0
27000,2024-07-06 19:00:34+00:00,30.0,100,2805.0,0,1,1184,1,1188,51,30,1,42,2024-07-06 19:00:34,37,1M,-17.4,52.0
27001,2024-07-06 19:00:35+00:00,30.0,100,2376.0,0,0,1160,0,1167,51,30,1,42,2024-07-06 19:00:35,37,1M,-17.4,52.0
27002,2024-07-06 19:00:37+00:00,30.0,100,2198.0,0,0,1183,0,1187,51,30,1,42,2024-07-06 19:00:37,37,1M,-17.4,52.0
27003,2024-07-06 19:00:38+00:00,30.0,100,3101.0,0,0,1089,0,1120,51,30,1,42,2024-07-06 19:00:38,37,1M,-17.4,52.0
27004,2024-07-06 19:00:39+00:00,30.0,100,1748.0,0,0,1172,0,1187,51,27,1,48,2024-07-06 19:00:39,37,1M,-17.4,52.0
27005,2024-07-06 19:00:40+00:00,30.0,100,2493.0,0,0,1136,0,1163,51,34,1,34,2024-07-06 19:00:40,37,1M,-17.4,52.0
27006,2024-07-06 19:00:41+00:00,30.0,100,3314.0,0,0,1160,0,1176,51,29,1,44,2024-07-06 19:00:41,37,1M,-17.4,52.0
27007,2024-07-06 19:00:42+00:00,30.0,100,3549.0,0,0,1136,0,1140,51,32,1,38,2024-07-06 19:00:42,37,1M,-17.4,52.0
27008,2024-07-06 19:00:43+00:00,30.0,100,2523.0,0,1,1089,1,1113,51,28,1,46,2024-07-06 19:00:43,37,1M,-17.4,52.0
27009,2024-07-06 19:00:44+00:00,30.0,100,3115.0,0,0,1172,0,1176,51,31,1,40,2024-07-06 19:00:44,37,1M,-17.4,52.0
27010,2024-07-06 19:00:46+00:00,30.0,100,3323.0,0,0,1172,0,1171,51,33,1,36,2024-07-06 19:00:46,37,1M,-17.4,52.0
27011,2024-07-06 19:00:47+00:00,30.0,100,2816.0,0,0,1148,0,1152,51,29,1,44,2024-07-06 19:00:47,37,1M,-17.4,52.0
27012,2024-07-06 19:00:48+00:00,30.0,100,2500.0,0,0,1136,0,1152,51,30,1,42,2024-07-06 19:00:48,37,1M,-17.4,52.0
27013,2024-07-06 19:00:49+00:00,30.0,100,2173.0,0,0,1124,0,1128,51,30,1,42,2024-07-06 19:00:49,37,1M,-17.4,52.0
27014,2024-07-06 19:00:50+00:00,30.0,100,3006.0,0,0,1124,0,1140,51,28,1,46,2024-07-06 19:00:50,37,1M,-17.4,52.0
27015,2024-07-06 19:00:51+00:00,30.0,100,3296.0,0,0,1148,0,1164,51,30,1,42,2024-07-06 19:00:51,37,1M,-17.4,52.0
27016,2024-07-06 19:00:52+00:00,30.0,100,3164.0,0,0,1148,0,1168,51,31,1,40,2024-07-06 19:00:52,37,1M,-17.4,52.0
27017,2024-07-06 19:00:53+00:00,30.0,100,2297.0,0,1,1113,1,1117,51,30,1,42,2024-07-06 19:00:53,37,1M,-17.4,52.0
27018,2024-07-06 19:00:54+00:00,30.0,100,3989.0,0,0,1148,0,1170,51,35,1,32,2024-07-06 19:00:54,37,1M,-17.4,52.0
27019,2024-07-06 19:00:56+00:00,30.0,100,2716.0,0,0,1172,0,1171,51,29,1,44,2024-07-06 19:00:56,37,1M,-17.4,52.0
27020,2024-07-06 19:00:57+00:00,30.0,100,2439.0,0,0,1089,0,1092,51,31,1,40,2024-07-06 19:00:57,37,1M,-17.4,52.0
27021,2024-07-06 19:00:58+00:00,30.0,100,2851.0,0,0,1183,0,1188,51,32,1,38,2024-07-06 19:00:58,37,1M,-17.4,52.0
27022,2024-07-06 19:00:59+00:00,30.0,100,2811.0,0,0,1101,0,1116,51,32,1,38,2024-07-06 19:00:59,37,1M,-25.5,52.0
27023,2024-07-06 19:01:00+00:00,30.0,100,2651.0,0,0,1148,0,1152,51,33,1,36,2024-07-06 19:01:00,37,1M,-25.5,52.0
27024,2024-07-06 19:01:01+00:00,30.0,100,3605.0,0,0,1148,0,1153,51,32,1,38,2024-07-06 19:01:01,37,1M,-25.5,52.0
27025,2024-07-06 19:01:02+00:00,30.0,100,2570.0,0,0,1077,0,1081,51,35,1,32,2024-07-06 19:01:02,37,1M,-25.5,52.0
27026,2024-07-06 19:01:03+00:00,30.0,100,3316.0,0,0,1089,0,1093,51,35,1,32,2024-07-06 19:01:03,37,1M,-25.5,52.0
27027,2024-07-06 19:01:04+00:00,30.0,100,3900.0,0,1,1125,1,1135,51,31,1,40,2024-07-06 19:01:04,37,1M,-25.5,52.0
27028,2024-07-06 19:01:05+00:00,30.0,100,2993.0,0,0,1207,0,1207,51,33,1,36,2024-07-06 19:01:05,37,1M,-25.5,52.0
27029,2024-07-06 19:01:07+00:00,30.0,100,3548.0,0,0,1089,0,1093,51,33,1,36,2024-07-06 19:01:07,37,1M,-25.5,52.0
27030,2024-07-06 19:01:08+00:00,30.0,100,2867.0,0,0,1160,0,1164,51,32,1,38,2024-07-06 19:01:08,37,1M,-25.5,52.0
27031,2024-07-06 19:01:09+00:00,30.0,100,2915.0,0,0,1112,0,1122,51,32,1,38,2024-07-06 19:01:09,37,1M,-25.5,52.0
27032,2024-07-06 19:01:10+00:00,30.0,100,2623.0,0,0,1112,0,1112,51,28,1,46,2024-07-06 19:01:10,37,1M,-25.5,52.0
27033,2024-07-06 19:01:11+00:00,30.0,100,2451.0,0,0,1172,0,1175,51,29,1,44,2024-07-06 19:01:11,37,1M,-25.5,52.0
27034,2024-07-06 19:01:12+00:00,30.0,100,2278.0,0,0,1160,0,1168,51,31,1,40,2024-07-06 19:01:12,37,1M,-25.5,52.0
27035,2024-07-06 19:01:13+00:00,30.0,100,3681.0,0,1,1184,1,1185,51,31,1,40,2024-07-06 19:01:13,37,1M,-25.5,52.0
27036,2024-07-06 19:01:14+00:00,30.0,100,2417.0,0,0,1136,0,1140,51,32,1,38,2024-07-06 19:01:14,37,1M,-25.5,52.0
27037,2024-07-06 19:01:16+00:00,30.0,100,3493.0,0,0,1207,0,1212,51,31,1,40,2024-07-06 19:01:16,37,1M,-25.5,52.0
27038,2024-07-06 19:01:17+00:00,30.0,100,3370.0,0,0,1148,0,1152,51,33,1,36,2024-07-06 19:01:17,37,1M,-25.5,52.0
27039,2024-07-06 19:01:18+00:00,30.0,100,2650.0,0,0,1136,0,1144,51,28,1,46,2024-07-06 19:01:18,37,1M,-25.5,52.0
27040,2024-07-06 19:01:19+00:00,30.0,100,2870.0,0,0,1172,0,1171,51,30,1,42,2024-07-06 19:01:19,37,1M,-25.5,52.0
27041,2024-07-06 19:01:20+00:00,30.0,100,2460.0,0,0,1112,0,1126,51,30,1,42,2024-07-06 19:01:20,37,1M,-25.5,52.0
27042,2024-07-06 19:01:21+00:00,30.0,100,2336.0,0,0,1124,0,1130,51,30,1,42,2024-07-06 19:01:21,37,1M,-25.5,52.0
27043,2024-07-06 19:01:22+00:00,30.0,100,2843.0,0,1,1125,1,1117,51,28,1,46,2024-07-06 19:01:22,37,1M,-25.5,52.0
27044,2024-07-06 19:01:23+00:00,30.0,100,3397.0,0,0,1112,0,1117,51,30,1,42,2024-07-06 19:01:23,37,1M,-25.5,52.0
27045,2024-07-06 19:01:24+00:00,30.0,100,2850.0,0,0,1148,0,1157,51,28,1,46,2024-07-06 19:01:24,37,1M,-25.5,52.0
27046,2024-07-06 19:01:26+00:00,30.0,100,2622.0,0,0,1124,0,1123,51,30,1,42,2024-07-06 19:01:26,37,1M,-25.5,52.0
27047,2024-07-06 19:01:27+00:00,30.0,100,2817.0,0,0,1077,0,1080,51,29,1,44,2024-07-06 19:01:27,37,1M,-25.5,52.0
27048,2024-07-06 19:01:28+00:00,30.0,100,2878.0,0,0,1136,0,1140,51,33,1,36,2024-07-06 19:01:28,37,1M,-25.5,52.0
27049,2024-07-06 19:01:29+00:00,30.0,100,2640.0,0,0,1136,0,1142,51,35,1,32,2024-07-06 19:01:29,37,1M,-25.5,52.0
27050,2024-07-06 19:01:30+00:00,30.0,100,3347.0,0,0,1219,0,1222,51,29,1,44,2024-07-06 19:01:30,37,1M,-25.5,52.0
27051,2024-07-06 19:01:31+00:00,30.0,100,2988.0,0,0,1112,0,1116,51,28,1,46,2024-07-06 19:01:31,37,1M,-25.5,52.0
27052,2024-07-06 19:01:32+00:00,30.0,100,3051.0,0,1,1172,1,1176,51,31,1,40,2024-07-06 19:01:32,37,1M,-25.5,52.0
27053,2024-07-06 19:01:33+00:00,30.0,100,2080.0,0,0,1136,0,1149,51,31,1,40,2024-07-06 19:01:33,37,1M,-25.5,52.0
27054,2024-07-06 19:01:35+00:00,30.0,100,3217.0,0,0,1124,0,1119,51,28,1,46,2024-07-06 19:01:35,37,1M,-25.5,52.0
27055,2024-07-06 19:01:36+00:00,30.0,100,2620.0,0,0,1160,0,1164,51,28,1,46,2024-07-06 19:01:36,37,1M,-25.5,52.0
27056,2024-07-06 19:01:37+00:00,30.0,100,2798.0,0,0,1172,0,1178,51,28,1,46,2024-07-06 19:01:37,37,1M,-25.5,52.0
27057,2024-07-06 19:01:38+00:00,30.0,100,2585.0,0,0,1148,0,1153,51,33,1,36,2024-07-06 19:01:38,37,1M,-25.5,52.0
