,_time,bandwidth_required,bitrate,jitter,lost_percentage,path_loss,transfer,ue_nr,DRB.PacketSuccessRateUlgNBUu,DRB.RlcPacketDropRateDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl,time_latency
23636,2024-04-03 12:38:21+00:00,10000000.0,10.629999999999999,2.098,0.0,28.52,1.27,1,100.0,0.0,2.0,28387.0,2.0,28480.0,98.75
23638,2024-04-03 12:38:23+00:00,10000000.0,10.3,0.946,0.0,28.52,1.23,1,100.0,0.0,1.0,24694.0,1.0,24778.0,42.4
23641,2024-04-03 12:38:26+00:00,10000000.0,8.855,2.55,0.0,24.345,1.0685,1,100.0,0.0,2.0,26115.0,2.0,26202.0,129.05
23644,2024-04-03 12:38:29+00:00,10000000.0,10.649999999999999,1.1915,0.0,20.17,1.2650000000000001,1,100.0,0.0,2.0,29534.0,2.0,29627.0,160.0
23646,2024-04-03 12:38:31+00:00,10000000.0,10.1,1.571,0.0,20.17,1.2,1,100.0,0.0,1.0,26161.0,1.0,26243.0,36.2
23649,2024-04-03 12:38:34+00:00,10000000.0,9.605,1.7145000000000001,0.0,20.17,1.145,1,100.0,0.0,2.0,28174.0,2.0,28264.0,132.0
23652,2024-04-03 12:38:37+00:00,10000000.0,9.575,2.739,0.0,20.17,1.145,1,100.0,0.0,2.0,29641.0,2.0,29731.0,129.0
23654,2024-04-03 12:38:39+00:00,10000000.0,9.5,3.616,0.0024,20.17,1.13,1,100.0,0.0,1.0,23535.0,1.0,23611.0,57.4
23657,2024-04-03 12:38:42+00:00,10000000.0,9.82,2.713,0.0,24.69,1.1749999999999998,1,100.0,0.0,2.0,22517.0,2.0,22587.0,167.55
23659,2024-04-03 12:38:44+00:00,10000000.0,10.0,1.132,0.0,24.69,1.2,1,100.0,0.0,1.0,28836.0,1.0,28929.0,24.5
23661,2024-04-03 12:38:46+00:00,10000000.0,9.59,1.527,0.11,24.69,1.14,1,100.0,0.0,1.0,20447.0,1.0,20512.0,95.6
23663,2024-04-03 12:38:48+00:00,10000000.0,10.2,2.166,0.0,24.69,1.21,1,100.0,0.0,1.0,21689.0,1.0,21764.0,59.6
23665,2024-04-03 12:38:50+00:00,10000000.0,9.44,3.574,0.0,24.69,1.13,1,100.0,0.0,2.0,21879.0,2.0,21954.0,25.5
23667,2024-04-03 12:38:52+00:00,10000000.0,10.0,1.08,0.0,24.69,1.19,1,100.0,0.0,1.0,21843.0,1.0,21914.0,99.8
23670,2024-04-03 12:38:55+00:00,10000000.0,10.085,2.3579999999999997,0.0115,24.69,1.2,1,100.0,0.0,1.0,25108.0,1.0,25181.0,193.0
23672,2024-04-03 12:38:57+00:00,10000000.0,10.2,1.809,0.0,26.87,1.22,1,100.0,0.0,2.0,24434.0,2.0,24521.0,84.0
23674,2024-04-03 12:38:59+00:00,10000000.0,10.5,1.075,0.0,26.87,1.26,1,100.0,0.0,1.0,22329.0,1.0,22395.0,108.0
23677,2024-04-03 12:39:02+00:00,10000000.0,9.84,1.436,0.0,26.87,1.17,1,100.0,0.0,1.0,21192.0,1.0,21258.0,73.4
23679,2024-04-03 12:39:04+00:00,10000000.0,8.65,0.967,0.0,26.87,1.03,1,100.0,0.0,1.0,21677.0,1.0,21751.0,106.0
23682,2024-04-03 12:39:07+00:00,10000000.0,9.57,1.553,0.0215,26.87,1.1400000000000001,1,100.0,0.0,2.0,27002.0,2.0,27093.0,91.25
23684,2024-04-03 12:39:09+00:00,10000000.0,10.8,1.525,0.0,26.87,1.29,1,100.0,0.0,1.0,28091.0,1.0,28170.0,91.3
23687,2024-04-03 12:39:12+00:00,10000000.0,9.350000000000001,3.138,0.0,30.26,1.115,1,100.0,0.0,2.0,23488.0,2.0,23564.0,133.85
23689,2024-04-03 12:39:14+00:00,10000000.0,10.3,1.176,0.0,30.26,1.22,1,100.0,0.0,1.0,27842.0,1.0,27940.0,75.4
23691,2024-04-03 12:39:16+00:00,10000000.0,9.57,3.014,0.0,30.26,1.14,1,100.0,0.0,1.0,21038.0,1.0,21103.0,109.0
23693,2024-04-03 12:39:18+00:00,10000000.0,9.86,1.983,0.0,30.26,1.18,1,100.0,0.0,2.0,23050.0,2.0,23126.0,40.1
23696,2024-04-03 12:39:21+00:00,10000000.0,9.73,3.0140000000000002,0.0,30.26,1.1600000000000001,1,100.0,0.0,1.0,22801.0,1.0,22874.0,72.55
23698,2024-04-03 12:39:23+00:00,10000000.0,9.92,1.083,0.0,30.26,1.18,1,100.0,0.0,1.0,22020.0,1.0,22091.0,159.0
23700,2024-04-03 12:39:25+00:00,10000000.0,10.4,1.125,0.0,30.26,1.23,1,100.0,0.0,1.0,21535.0,1.0,21599.0,54.7
23702,2024-04-03 12:39:27+00:00,10000000.0,9.77,2.197,0.0,22.4,1.16,1,100.0,0.0,1.0,22979.0,1.0,23062.0,22.9
23705,2024-04-03 12:39:30+00:00,10000000.0,10.73,10.077,0.0435,22.4,1.2850000000000001,1,100.0,0.0,2.0,28635.0,2.0,28717.0,210.5
23708,2024-04-03 12:39:33+00:00,10000000.0,9.98,2.164,0.0,22.4,1.185,1,100.0,0.0,2.0,25038.0,2.0,25119.0,126.4
23711,2024-04-03 12:39:36+00:00,10000000.0,10.54,1.1015,0.0,22.4,1.26,1,100.0,0.0,1.0,27842.0,1.0,27935.0,82.2
23716,2024-04-03 12:39:41+00:00,10000000.0,10.46,1.794,0.0,23.405,1.245,1,100.0,0.0,2.0,26127.0,2.0,26212.0,21.9
23718,2024-04-03 12:39:43+00:00,10000000.0,10.4,1.13,0.0,24.41,1.23,1,100.0,0.0,1.0,22446.0,1.0,22518.0,59.5
23721,2024-04-03 12:39:46+00:00,10000000.0,9.375,2.38,0.0175,24.41,1.12,1,100.0,0.0,2.0,26127.0,2.0,26201.0,74.3
23724,2024-04-03 12:39:49+00:00,10000000.0,8.59,6.7005,0.04,24.41,1.036,1,100.0,0.0,1.0,26635.0,1.0,26718.0,242.0
23727,2024-04-03 12:39:52+00:00,10000000.0,10.59,1.076,0.0475,24.41,1.2650000000000001,1,100.0,0.0,2.0,31274.0,2.0,31378.0,71.0
23731,2024-04-03 12:39:56+00:00,10000000.0,7.796666666666667,2.280666666666667,0.11333333333333334,25.096666666666664,0.9443333333333334,1,100.0,0.0,2.0,32149.0,2.0,32254.0,343.5
23734,2024-04-03 12:39:59+00:00,10000000.0,10.5,1.2915,0.0395,26.47,1.25,1,100.0,0.0,2.0,34172.0,2.0,34277.0,105.25
23737,2024-04-03 12:40:02+00:00,10000000.0,8.2,4.223,0.065,26.47,0.9884999999999999,1,100.0,0.0,2.0,28611.0,2.0,28705.0,255.0
23743,2024-04-03 12:40:08+00:00,10000000.0,9.145,4.3855,0.065,26.47,1.103,1,100.0,0.0,2.0,29996.0,2.0,30100.0,179.0
23746,2024-04-03 12:40:11+00:00,10000000.0,9.46,1.4409999999999998,0.0,26.47,1.1395,1,100.0,0.0,2.0,29073.0,2.0,29163.0,112.5
23749,2024-04-03 12:40:14+00:00,10000000.0,9.94,1.0979999999999999,0.0,26.26,1.185,1,100.0,0.0,2.0,29830.0,2.0,29929.0,135.5
23756,2024-04-03 12:40:21+00:00,10000000.0,9.25,1.1686666666666667,0.041666666666666664,26.26,1.109,1,100.0,0.0,2.0,32599.0,2.0,32708.0,166.0
23759,2024-04-03 12:40:24+00:00,10000000.0,7.225,2.082,0.165,26.26,0.882,1,100.0,0.0,2.0,31392.0,2.0,31484.0,190.0
23762,2024-04-03 12:40:27+00:00,10000000.0,10.16,4.0305,0.0,25.54,1.21,1,100.0,0.0,2.0,32623.0,2.0,32725.0,193.5
23766,2024-04-03 12:40:31+00:00,10000000.0,9.153333333333334,1.6263333333333332,0.044333333333333336,24.820000000000004,1.0973333333333333,1,100.0,0.0,2.0,30185.0,2.0,30289.0,203.0
23769,2024-04-03 12:40:34+00:00,10000000.0,8.25,9.5665,0.048499999999999995,24.82,0.992,1,100.0,0.0,2.0,32303.0,2.0,32401.0,247.5
23772,2024-04-03 12:40:37+00:00,10000000.0,9.89,1.026,0.0155,24.82,1.1800000000000002,1,100.0,0.0,2.0,32196.0,2.0,32306.0,103.2
23778,2024-04-03 12:40:43+00:00,10000000.0,8.25,2.1029999999999998,0.1935,26.26,0.9954999999999999,1,100.0,0.0,2.0,30789.0,2.0,30889.0,111.6
23793,2024-04-03 12:40:58+00:00,10000000.0,7.47,3.9213333333333336,0.18966666666666665,28.093333333333334,0.9119999999999999,1,100.0,0.0,2.0,34410.0,2.0,34520.0,227.16666666666666
23800,2024-04-03 12:41:05+00:00,10000000.0,8.736666666666666,3.0383333333333336,0.09233333333333334,29.01,1.0543333333333333,1,100.0,0.0,2.0,33545.0,2.0,33653.0,259.5
23804,2024-04-03 12:41:09+00:00,10000000.0,7.573333333333333,3.672,0.13333333333333333,29.01,0.9126666666666666,1,100.0,0.0,2.0,34351.0,2.0,34450.0,132.0
23808,2024-04-03 12:41:13+00:00,10000000.0,8.700000000000001,4.463666666666668,0.13,28.94333333333333,1.0443333333333333,1,100.0,0.0,2.0,33570.0,2.0,33680.0,325.0
23812,2024-04-03 12:41:17+00:00,10000000.0,8.943333333333333,2.8160000000000003,0.144,28.91,1.0703333333333334,1,100.0,0.0,2.0,34067.0,2.0,34173.0,327.3333333333333
23816,2024-04-03 12:41:21+00:00,10000000.0,8.176666666666666,2.98,0.18666666666666668,28.91,0.9893333333333333,1,100.0,0.0,2.0,34682.0,2.0,34793.0,364.5
23821,2024-04-03 12:41:26+00:00,10000000.0,7.234999999999999,3.0610000000000004,0.28500000000000003,28.91,0.875,1,100.0,0.0,3.0,32718.0,3.0,32823.0,368.0
23830,2024-04-03 12:41:35+00:00,10000000.0,6.030000000000001,2.7086666666666672,0.36999999999999994,24.11,0.7363333333333334,1,100.0,0.0,3.0,34337.0,3.0,34446.0,659.6666666666666
23833,2024-04-03 12:41:38+00:00,10000000.0,8.695,1.319,0.0085,24.11,1.0495,1,100.0,0.0,2.0,28766.0,2.0,28855.0,163.0
23836,2024-04-03 12:41:41+00:00,10000000.0,9.495000000000001,1.6219999999999999,0.015,24.11,1.135,1,100.0,0.0,2.0,28458.0,2.0,28547.0,322.0
23839,2024-04-03 12:41:44+00:00,10000000.0,9.004999999999999,1.1325,0.075,25.5,1.0855,1,100.0,0.0,2.0,33391.0,2.0,33504.0,441.0
23842,2024-04-03 12:41:47+00:00,10000000.0,9.36,1.4914999999999998,0.034,25.5,1.1225,1,100.0,0.0,2.0,31357.0,2.0,31459.0,165.15
23845,2024-04-03 12:41:50+00:00,10000000.0,10.75,2.3385,0.0,25.5,1.28,1,100.0,0.0,2.0,27558.0,2.0,27642.0,119.15
23851,2024-04-03 12:41:56+00:00,10000000.0,9.99,3.2785,0.0,25.5,1.19,1,100.0,0.0,2.0,30363.0,2.0,30461.0,256.0
23854,2024-04-03 12:41:59+00:00,10000000.0,10.175,2.033,0.0,28.58,1.21,1,100.0,0.0,2.0,30587.0,2.0,30686.0,84.0
23857,2024-04-03 12:42:02+00:00,10000000.0,10.05,1.0659999999999998,0.0,28.58,1.2,1,100.0,0.0,2.0,29854.0,2.0,29952.0,254.0
23859,2024-04-03 12:42:04+00:00,10000000.0,10.5,1.08,0.0,28.58,1.26,1,100.0,0.0,2.0,27866.0,2.0,27949.0,136.0
23862,2024-04-03 12:42:07+00:00,10000000.0,9.975,1.2850000000000001,0.006999999999999999,28.58,1.19,1,100.0,0.0,2.0,29759.0,2.0,29854.0,119.0
23865,2024-04-03 12:42:10+00:00,10000000.0,10.6,2.5555,0.0,28.58,1.2650000000000001,1,100.0,0.0,2.0,28552.0,2.0,28652.0,67.8
23868,2024-04-03 12:42:13+00:00,10000000.0,9.43,0.9745,0.0,19.06,1.125,1,100.0,0.0,2.0,29830.0,2.0,29923.0,119.95
23874,2024-04-03 12:42:19+00:00,10000000.0,9.195,1.7005000000000001,0.0,19.06,1.0950000000000002,1,100.0,0.0,2.0,28765.0,2.0,28865.0,149.0
23879,2024-04-03 12:42:24+00:00,10000000.0,9.97,3.176,0.0,19.06,1.19,1,100.0,0.0,2.0,28588.0,2.0,28682.0,52.6
23883,2024-04-03 12:42:28+00:00,10000000.0,10.049999999999999,2.0816666666666666,0.0031000000000000003,22.24,1.1933333333333334,1,100.0,0.0,2.0,31025.0,2.0,31124.0,85.7
23886,2024-04-03 12:42:31+00:00,10000000.0,9.625,2.3975,0.0,23.83,1.145,1,100.0,0.0,2.0,29747.0,2.0,29839.0,72.1
23892,2024-04-03 12:42:37+00:00,10000000.0,9.356666666666667,2.6686666666666667,0.04733333333333333,23.83,1.1203333333333332,1,100.0,0.0,2.0,30209.0,2.0,30303.0,296.5
23894,2024-04-03 12:42:39+00:00,10000000.0,10.8,2.107,0.0,23.83,1.28,1,100.0,0.0,2.0,29451.0,2.0,29545.0,63.8
23897,2024-04-03 12:42:42+00:00,10000000.0,9.69,1.6470000000000002,0.0,26.409999999999997,1.1600000000000001,1,100.0,0.0,2.0,28126.0,2.0,28208.0,60.1
23903,2024-04-03 12:42:48+00:00,10000000.0,10.285,1.8170000000000002,0.00395,28.99,1.23,1,100.0,0.0,2.0,31546.0,2.0,31648.0,147.0
23907,2024-04-03 12:42:52+00:00,10000000.0,10.139999999999999,3.603666666666667,0.0,28.99,1.2100000000000002,1,100.0,0.0,2.0,32007.0,2.0,32112.0,88.25
23910,2024-04-03 12:42:55+00:00,10000000.0,10.5,1.5525,0.0,28.99,1.25,1,100.0,0.0,2.0,33593.0,2.0,33697.0,104.0
23915,2024-04-03 12:43:00+00:00,10000000.0,10.285,1.1159999999999999,0.0,23.54,1.225,1,100.0,0.0,2.0,30930.0,2.0,31024.0,41.6
23923,2024-04-03 12:43:08+00:00,10000000.0,7.875,1.4585,0.17175,23.54,0.9475,1,100.0,0.0,2.0,31877.0,2.0,31977.0,514.75
23926,2024-04-03 12:43:11+00:00,10000000.0,8.115,1.3795,0.006,23.54,0.9755,1,100.0,0.0,2.0,33818.0,2.0,33918.0,486.0
23931,2024-04-03 12:43:16+00:00,10000000.0,8.2225,2.6254999999999997,0.14425,27.27,0.9935,1,100.0,0.0,2.0,32659.0,2.0,32770.0,379.5
23936,2024-04-03 12:43:21+00:00,10000000.0,6.575,2.42375,0.30045000000000005,27.27,0.8025000000000001,1,100.0,0.0,3.0,34375.0,3.0,34485.0,472.25
23940,2024-04-03 12:43:25+00:00,10000000.0,6.68,4.233666666666667,0.37666666666666665,27.27,0.816,1,100.0,0.0,3.0,34375.0,3.0,34485.0,439.3333333333333
23944,2024-04-03 12:43:29+00:00,10000000.0,8.423333333333334,2.0726666666666667,0.21333333333333335,25.62,1.019,1,100.0,0.0,3.0,34327.0,3.0,34430.0,248.66666666666666
23949,2024-04-03 12:43:34+00:00,10000000.0,7.57,2.6975,0.215,25.62,0.9177500000000001,1,100.0,0.0,2.0,34126.0,2.0,34242.0,377.3333333333333
23959,2024-04-03 12:43:44+00:00,10000000.0,9.885000000000002,2.6395,0.065,23.83,1.1800000000000002,1,100.0,0.0,2.0,32859.0,2.0,32960.0,246.0
23962,2024-04-03 12:43:47+00:00,10000000.0,10.5,1.8355000000000001,0.10500000000000001,23.83,1.25,1,100.0,0.0,2.0,31440.0,2.0,31539.0,163.0
23965,2024-04-03 12:43:50+00:00,10000000.0,10.205,1.4569999999999999,0.05775,23.83,1.2149999999999999,1,100.0,0.0,2.0,32540.0,2.0,32645.0,166.55
23967,2024-04-03 12:43:52+00:00,10000000.0,10.6,1.476,0.0,23.83,1.26,1,100.0,0.0,1.0,23547.0,1.0,23629.0,46.3
23969,2024-04-03 12:43:54+00:00,10000000.0,8.83,3.605,0.0,23.83,1.05,1,100.0,0.0,1.0,21310.0,1.0,21378.0,16.9
23971,2024-04-03 12:43:56+00:00,10000000.0,10.3,1.27,0.0,23.83,1.23,1,100.0,0.0,1.0,20163.0,1.0,20219.0,82.1
23975,2024-04-03 12:44:00+00:00,10000000.0,10.4,1.311,0.0,22.33,1.23,1,100.0,0.0,1.0,19654.0,1.0,19716.0,15.2
23980,2024-04-03 12:44:05+00:00,10000000.0,8.73,1.006,0.0,22.33,1.04,1,100.0,0.0,1.0,19181.0,1.0,19245.0,85.7
23982,2024-04-03 12:44:07+00:00,10000000.0,9.77,1.216,0.0,22.33,1.16,1,100.0,0.0,0.0,17843.0,0.0,17911.0,63.6
23985,2024-04-03 12:44:10+00:00,10000000.0,9.36,2.265,0.0,22.33,1.115,1,100.0,0.0,2.0,23038.0,2.0,23112.0,87.85
23987,2024-04-03 12:44:12+00:00,10000000.0,10.9,1.082,0.0,27.37,1.29,1,100.0,0.0,1.0,24990.0,1.0,25063.0,65.8
23989,2024-04-03 12:44:14+00:00,10000000.0,8.76,4.554,0.0,27.37,1.04,1,100.0,0.0,1.0,19760.0,1.0,19828.0,68.4
23991,2024-04-03 12:44:16+00:00,10000000.0,10.5,1.445,0.0,27.37,1.25,1,100.0,0.0,1.0,21866.0,1.0,21936.0,28.4
23993,2024-04-03 12:44:18+00:00,10000000.0,10.0,1.123,0.0,27.37,1.2,1,100.0,0.0,1.0,20174.0,1.0,20238.0,42.0
23995,2024-04-03 12:44:20+00:00,10000000.0,11.2,1.561,0.0,27.37,1.34,1,100.0,0.0,1.0,19760.0,1.0,19823.0,22.3
24001,2024-04-03 12:44:26+00:00,10000000.0,9.969999999999999,1.1400000000000001,0.0,27.37,1.185,1,100.0,0.0,1.0,20660.0,1.0,20722.0,34.75
24005,2024-04-03 12:44:30+00:00,10000000.0,10.0,1.009,0.0,19.16,1.2,1,100.0,0.0,1.0,21997.0,1.0,22067.0,82.6
24007,2024-04-03 12:44:32+00:00,10000000.0,8.73,2.259,0.0,19.16,1.04,1,100.0,0.0,1.0,22955.0,1.0,23037.0,45.2
24012,2024-04-03 12:44:37+00:00,10000000.0,9.59,2.588,0.0,19.16,1.145,1,100.0,0.0,2.0,23760.0,2.0,23837.0,82.1
24015,2024-04-03 12:44:40+00:00,10000000.0,10.065,2.2904999999999998,0.027999999999999997,19.16,1.2,1,100.0,0.0,1.0,28350.0,1.0,28438.0,42.45
24022,2024-04-03 12:44:47+00:00,10000000.0,7.82,1.941,0.0,27.44,0.954,1,100.0,0.0,1.0,25049.0,1.0,25122.0,377.0
24031,2024-04-03 12:44:56+00:00,10000000.0,8.93,1.889,0.0,27.44,1.06,1,100.0,0.0,2.0,27405.0,2.0,27499.0,99.8
24034,2024-04-03 12:44:59+00:00,10000000.0,9.815,3.474,0.0,25.08,1.1749999999999998,1,100.0,0.0,2.0,28978.0,2.0,29065.0,108.05
24039,2024-04-03 12:45:04+00:00,10000000.0,10.4,1.285,0.0,25.08,1.25,1,100.0,0.0,2.0,28931.0,2.0,29016.0,81.1
24042,2024-04-03 12:45:07+00:00,10000000.0,10.185,1.1295,0.0,25.08,1.2149999999999999,1,100.0,0.0,2.0,27405.0,2.0,27498.0,47.3
24045,2024-04-03 12:45:10+00:00,10000000.0,10.780000000000001,1.7440000000000002,0.0,25.08,1.29,1,100.0,0.0,1.0,27889.0,1.0,27979.0,102.75
24050,2024-04-03 12:45:15+00:00,10000000.0,10.085,1.9249999999999998,0.013000000000000001,21.21,1.2000000000000002,1,100.0,0.0,2.0,25996.0,2.0,26078.0,135.05
24055,2024-04-03 12:45:20+00:00,10000000.0,8.57,6.057,0.0,21.21,1.02,1,100.0,0.0,2.0,25275.0,2.0,25354.0,119.0
24058,2024-04-03 12:45:23+00:00,10000000.0,9.515,4.1135,0.0,21.21,1.135,1,100.0,0.0,2.0,26232.0,2.0,26311.0,121.95
24061,2024-04-03 12:45:26+00:00,10000000.0,10.25,1.777,0.0,21.21,1.225,1,100.0,0.0,1.0,27795.0,1.0,27880.0,89.75
24063,2024-04-03 12:45:28+00:00,10000000.0,9.96,2.225,0.0,25.08,1.19,1,100.0,0.0,2.0,27535.0,2.0,27623.0,69.9
24066,2024-04-03 12:45:31+00:00,10000000.0,10.355,1.7985,0.0095,25.08,1.2349999999999999,1,100.0,0.0,2.0,27842.0,2.0,27934.0,112.2
24069,2024-04-03 12:45:34+00:00,10000000.0,9.875,1.3755000000000002,0.0,25.08,1.1749999999999998,1,100.0,0.0,1.0,27214.0,1.0,27302.0,27.85
24072,2024-04-03 12:45:37+00:00,10000000.0,10.495000000000001,1.516,0.0,25.08,1.245,1,100.0,0.0,2.0,29534.0,2.0,29625.0,118.7
24074,2024-04-03 12:45:39+00:00,10000000.0,10.4,0.787,0.0,25.08,1.24,1,100.0,0.0,2.0,28008.0,2.0,28100.0,257.0
24077,2024-04-03 12:45:42+00:00,10000000.0,9.735,2.2805,0.0,24.375,1.165,1,100.0,0.0,2.0,27050.0,2.0,27131.0,59.75
24080,2024-04-03 12:45:45+00:00,10000000.0,10.3,1.9815,0.0,23.67,1.225,1,100.0,0.0,2.0,29060.0,2.0,29161.0,159.5
24083,2024-04-03 12:45:48+00:00,10000000.0,9.425,1.5485,0.0,23.67,1.125,1,100.0,0.0,1.0,29120.0,1.0,29208.0,175.0
24085,2024-04-03 12:45:50+00:00,10000000.0,8.82,7.01,0.0,23.67,1.05,1,100.0,0.0,2.0,28351.0,2.0,28444.0,70.2
24088,2024-04-03 12:45:53+00:00,10000000.0,10.145,1.3265,0.0,23.67,1.21,1,100.0,0.0,2.0,26458.0,2.0,26547.0,68.15
24090,2024-04-03 12:45:55+00:00,10000000.0,10.1,4.662,0.0,23.67,1.2,1,100.0,0.0,1.0,23535.0,1.0,23603.0,32.0
24093,2024-04-03 12:45:58+00:00,10000000.0,10.010000000000002,1.9925000000000002,0.0,21.64,1.19,1,100.0,0.0,1.0,23523.0,1.0,23595.0,119.6
24095,2024-04-03 12:46:00+00:00,10000000.0,10.4,0.904,0.0,21.64,1.24,1,100.0,0.0,2.0,24009.0,2.0,24090.0,57.6
24097,2024-04-03 12:46:02+00:00,10000000.0,9.58,1.043,0.0012,21.64,1.14,1,100.0,0.0,1.0,26635.0,1.0,26719.0,141.0
24100,2024-04-03 12:46:05+00:00,10000000.0,9.43,1.1135,0.0,21.64,1.12,1,100.0,0.0,2.0,24339.0,2.0,24423.0,140.0
24102,2024-04-03 12:46:07+00:00,10000000.0,9.39,3.296,0.0,21.64,1.12,1,100.0,0.0,1.0,25866.0,1.0,25947.0,54.2
24105,2024-04-03 12:46:10+00:00,10000000.0,10.2,2.2545,0.0,21.64,1.2149999999999999,1,100.0,0.0,2.0,26848.0,2.0,26934.0,85.85
24108,2024-04-03 12:46:13+00:00,10000000.0,9.905000000000001,1.8145,0.0,19.98,1.185,1,100.0,0.0,1.0,25913.0,1.0,25996.0,58.65
24110,2024-04-03 12:46:15+00:00,10000000.0,10.3,0.808,0.0,19.98,1.23,1,100.0,0.0,2.0,28043.0,2.0,28135.0,96.4
24113,2024-04-03 12:46:18+00:00,10000000.0,9.935,1.4380000000000002,0.0,19.98,1.185,1,100.0,0.0,1.0,24659.0,1.0,24726.0,68.9
24116,2024-04-03 12:46:21+00:00,10000000.0,10.55,0.9755,0.0,19.98,1.255,1,100.0,0.0,2.0,25748.0,2.0,25839.0,217.5
24118,2024-04-03 12:46:23+00:00,10000000.0,8.19,1.125,0.043,19.98,1.0,1,100.0,0.0,2.0,29274.0,2.0,29364.0,343.0
24121,2024-04-03 12:46:26+00:00,10000000.0,10.2,1.274,0.0,19.98,1.215,1,100.0,0.0,2.0,27309.0,2.0,27390.0,48.599999999999994
24124,2024-04-03 12:46:29+00:00,10000000.0,9.64,1.1960000000000002,0.0,21.42,1.15,1,100.0,0.0,1.0,25381.0,1.0,25474.0,88.9
24126,2024-04-03 12:46:31+00:00,10000000.0,9.53,2.529,0.0,21.42,1.14,1,100.0,0.0,2.0,29250.0,2.0,29332.0,169.0
24129,2024-04-03 12:46:34+00:00,10000000.0,10.684999999999999,1.283,0.0,21.42,1.275,1,100.0,0.0,2.0,27735.0,2.0,27829.0,80.9
24132,2024-04-03 12:46:37+00:00,10000000.0,9.030000000000001,1.5845,0.009000000000000001,21.42,1.0750000000000002,1,100.0,0.0,2.0,30754.0,2.0,30847.0,210.5
24135,2024-04-03 12:46:40+00:00,10000000.0,9.705,1.8745,0.012,21.42,1.1600000000000001,1,100.0,0.0,2.0,30836.0,2.0,30944.0,183.15
24138,2024-04-03 12:46:43+00:00,10000000.0,9.375,1.3415,0.0,22.11,1.115,1,100.0,0.0,1.0,27676.0,1.0,27764.0,191.0
24141,2024-04-03 12:46:46+00:00,10000000.0,10.45,2.0885,0.0,22.11,1.245,1,100.0,0.0,2.0,29144.0,2.0,29236.0,111.5
24144,2024-04-03 12:46:49+00:00,10000000.0,9.69,2.5404999999999998,0.021,22.11,1.1644999999999999,1,100.0,0.0,2.0,28694.0,2.0,28778.0,230.0
24146,2024-04-03 12:46:51+00:00,10000000.0,10.4,2.666,0.0,22.11,1.24,1,100.0,0.0,2.0,28339.0,2.0,28428.0,90.1
24149,2024-04-03 12:46:54+00:00,10000000.0,10.35,1.683,0.0,22.11,1.23,1,100.0,0.0,2.0,28162.0,2.0,28260.0,69.69999999999999
24152,2024-04-03 12:46:57+00:00,10000000.0,10.635,1.0939999999999999,0.0,23.16,1.2650000000000001,1,100.0,0.0,1.0,27333.0,1.0,27420.0,85.15
24155,2024-04-03 12:47:00+00:00,10000000.0,9.9,2.629,0.0,24.21,1.1800000000000002,1,100.0,0.0,2.0,26990.0,2.0,27077.0,47.150000000000006
24157,2024-04-03 12:47:02+00:00,10000000.0,11.8,0.938,0.0,24.21,1.41,1,100.0,0.0,2.0,30221.0,2.0,30311.0,83.7
24160,2024-04-03 12:47:05+00:00,10000000.0,9.955,3.7744999999999997,0.0,24.21,1.19,1,100.0,0.0,2.0,27878.0,2.0,27966.0,145.5
24163,2024-04-03 12:47:08+00:00,10000000.0,9.594999999999999,2.0845000000000002,0.0,24.21,1.1400000000000001,1,100.0,0.0,1.0,25783.0,1.0,25869.0,78.8
24166,2024-04-03 12:47:11+00:00,10000000.0,10.295,1.6420000000000001,0.0,24.21,1.23,1,100.0,0.0,2.0,29735.0,2.0,29826.0,227.5
24168,2024-04-03 12:47:13+00:00,10000000.0,9.95,1.221,0.051,21.22,1.19,1,100.0,0.0,2.0,29451.0,2.0,29551.0,107.0
24171,2024-04-03 12:47:16+00:00,10000000.0,10.005,1.1684999999999999,0.0,21.22,1.195,1,100.0,0.0,2.0,26741.0,2.0,26827.0,146.8
24174,2024-04-03 12:47:19+00:00,10000000.0,9.625,3.8665,0.0,21.22,1.145,1,100.0,0.0,1.0,29854.0,1.0,29945.0,43.650000000000006
24176,2024-04-03 12:47:21+00:00,10000000.0,10.5,1.758,0.0,21.22,1.25,1,100.0,0.0,2.0,27807.0,2.0,27901.0,22.6
24179,2024-04-03 12:47:24+00:00,10000000.0,10.135,2.5475000000000003,0.0,21.22,1.21,1,100.0,0.0,2.0,25985.0,2.0,26068.0,41.3
24181,2024-04-03 12:47:26+00:00,10000000.0,9.68,2.353,0.0,21.22,1.15,1,100.0,0.0,1.0,24824.0,1.0,24899.0,33.1
24184,2024-04-03 12:47:29+00:00,10000000.0,10.125,1.189,0.0,23.22,1.205,1,100.0,0.0,2.0,26470.0,2.0,26558.0,137.5
24186,2024-04-03 12:47:31+00:00,10000000.0,10.0,3.718,0.0,23.22,1.19,1,100.0,0.0,1.0,19950.0,1.0,20015.0,202.0
24188,2024-04-03 12:47:33+00:00,10000000.0,9.84,1.551,0.0,23.22,1.17,1,100.0,0.0,1.0,24540.0,1.0,24613.0,54.7
24191,2024-04-03 12:47:36+00:00,10000000.0,10.1,1.4745,0.0,23.22,1.2,1,100.0,0.0,1.0,24907.0,1.0,24987.0,53.150000000000006
