,_time,DRB.PacketSuccessRateUlgNBUu,DRB.RlcPacketDropRateDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbAvailDl,RRU.PrbAvailUl,RRU.PrbTotDl,RRU.PrbTotUl,collectStartTime,test_number,ue_nr
0,2024-04-17 14:45:31+00:00,100,0,0,11454,0,11492,100,100,100,100,2024-04-17 14:45:31,3,3
1,2024-04-17 14:45:36+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:45:36,3,3
2,2024-04-17 14:45:41+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:45:41,3,3
3,2024-04-17 14:45:48+00:00,100,0,1,11490,1,11526,100,100,100,100,2024-04-17 14:45:48,3,3
4,2024-04-17 14:45:54+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:45:54,3,3
5,2024-04-17 14:46:00+00:00,100,0,1,11490,1,11526,100,100,100,100,2024-04-17 14:46:00,3,3
6,2024-04-17 14:46:06+00:00,100,0,0,11418,0,11457,100,100,100,100,2024-04-17 14:46:06,3,3
7,2024-04-17 14:46:12+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 14:46:12,3,2
8,2024-04-17 14:46:13+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 14:46:12,3,3
9,2024-04-17 14:46:21+00:00,100,0,2,11455,2,11491,100,100,100,100,2024-04-17 14:46:21,3,3
10,2024-04-17 14:46:27+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 14:46:27,3,3
11,2024-04-17 14:46:33+00:00,100,0,1,11490,1,11526,100,100,100,100,2024-04-17 14:46:33,3,3
12,2024-04-17 14:46:39+00:00,100,0,0,11465,0,11491,100,100,100,100,2024-04-17 14:46:39,3,3
13,2024-04-17 14:46:45+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:46:45,3,3
14,2024-04-17 14:46:51+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:46:51,3,3
15,2024-04-17 14:46:57+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:46:57,3,3
16,2024-04-17 14:47:02+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 14:47:02,3,3
17,2024-04-17 14:47:08+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:47:08,3,3
18,2024-04-17 14:47:13+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:47:13,3,3
19,2024-04-17 14:47:17+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 14:47:17,3,3
20,2024-04-17 14:47:21+00:00,100,0,0,11454,0,11492,100,100,100,100,2024-04-17 14:47:21,3,3
21,2024-04-17 14:47:26+00:00,100,0,0,11465,0,11492,100,100,100,100,2024-04-17 14:47:26,3,3
22,2024-04-17 14:47:30+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:47:30,3,3
23,2024-04-17 14:47:35+00:00,100,0,1,11490,1,11526,100,100,100,100,2024-04-17 14:47:35,3,3
24,2024-04-17 14:47:39+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 14:47:39,3,3
25,2024-04-17 14:47:43+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 14:47:43,3,3
26,2024-04-17 14:47:48+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 14:47:48,3,3
27,2024-04-17 14:47:53+00:00,100,0,0,11454,0,11492,100,100,100,100,2024-04-17 14:47:53,3,3
28,2024-04-17 14:47:57+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 14:47:57,3,3
29,2024-04-17 14:48:02+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 14:48:02,3,3
30,2024-04-17 14:48:07+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 14:48:07,3,3
31,2024-04-17 14:48:13+00:00,100,0,0,11465,0,11492,100,100,100,100,2024-04-17 14:48:13,3,3
32,2024-04-17 14:48:19+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 14:48:19,3,3
33,2024-04-17 14:48:24+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:48:24,3,3
34,2024-04-17 14:48:29+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 14:48:29,3,3
35,2024-04-17 14:48:33+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:48:33,3,3
36,2024-04-17 14:48:38+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 14:48:38,3,3
37,2024-04-17 14:48:42+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 14:48:42,3,3
38,2024-04-17 14:48:47+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:48:47,3,3
39,2024-04-17 14:48:51+00:00,100,0,1,11490,1,11526,100,100,100,100,2024-04-17 14:48:51,3,3
40,2024-04-17 14:48:56+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 14:48:56,3,3
41,2024-04-17 14:49:00+00:00,100,0,0,11465,0,11491,100,100,100,100,2024-04-17 14:49:00,3,3
42,2024-04-17 14:49:05+00:00,100,0,1,11490,1,11526,100,100,100,100,2024-04-17 14:49:05,3,3
43,2024-04-17 14:49:10+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 14:49:10,3,3
44,2024-04-17 14:49:14+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:49:14,3,3
45,2024-04-17 14:49:19+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:49:19,3,3
46,2024-04-17 14:49:24+00:00,100,0,1,11490,1,11526,100,100,100,100,2024-04-17 14:49:24,3,3
47,2024-04-17 14:49:29+00:00,100,0,2,11455,2,11491,100,100,100,100,2024-04-17 14:49:29,3,3
48,2024-04-17 14:49:33+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 14:49:33,3,3
49,2024-04-17 14:49:37+00:00,100,0,0,11477,0,11508,100,100,100,100,2024-04-17 14:49:37,3,3
50,2024-04-17 14:49:41+00:00,100,0,0,11477,0,11517,100,100,100,100,2024-04-17 14:49:41,3,3
51,2024-04-17 14:49:46+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 14:49:46,3,3
52,2024-04-17 14:49:51+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 14:49:51,3,3
53,2024-04-17 14:49:55+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 14:49:55,3,3
54,2024-04-17 14:50:00+00:00,100,0,1,11490,1,11526,100,100,100,100,2024-04-17 14:50:00,3,3
55,2024-04-17 14:50:04+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 14:50:04,3,3
56,2024-04-17 14:50:09+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 14:50:09,3,3
57,2024-04-17 14:50:13+00:00,100,0,1,11490,1,11526,100,100,100,100,2024-04-17 14:50:13,3,3
58,2024-04-17 14:50:18+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 14:50:18,3,3
59,2024-04-17 14:50:23+00:00,100,0,0,11465,0,11491,100,100,100,100,2024-04-17 14:50:23,3,3
60,2024-04-17 14:50:27+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 14:50:27,3,3
61,2024-04-17 14:50:31+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 14:50:31,3,3
62,2024-04-17 14:50:36+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:50:36,3,3
63,2024-04-17 14:50:40+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:50:40,3,3
64,2024-04-17 14:50:45+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 14:50:45,3,3
65,2024-04-17 14:50:49+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:50:49,3,3
66,2024-04-17 14:50:54+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 14:50:54,3,3
67,2024-04-17 14:50:58+00:00,100,0,0,11465,0,11492,100,100,100,100,2024-04-17 14:50:58,3,3
68,2024-04-17 14:51:03+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:51:03,3,3
69,2024-04-17 14:51:07+00:00,100,0,0,11454,0,11492,100,100,100,100,2024-04-17 14:51:07,3,3
70,2024-04-17 14:51:12+00:00,100,0,2,11490,2,11526,100,100,100,100,2024-04-17 14:51:12,3,3
71,2024-04-17 14:51:16+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 14:51:16,3,3
72,2024-04-17 14:51:20+00:00,100,0,2,11455,2,11491,100,100,100,100,2024-04-17 14:51:20,3,3
73,2024-04-17 14:51:24+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 14:51:24,3,3
74,2024-04-17 14:51:29+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 14:51:29,3,3
75,2024-04-17 14:51:33+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:51:33,3,3
76,2024-04-17 14:51:37+00:00,100,0,0,11465,0,11492,100,100,100,100,2024-04-17 14:51:37,3,3
77,2024-04-17 14:51:41+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 14:51:41,3,3
78,2024-04-17 14:51:45+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 14:51:45,3,3
79,2024-04-17 14:51:49+00:00,100,0,0,11454,0,11492,100,100,100,100,2024-04-17 14:51:49,3,2
80,2024-04-17 14:51:50+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 14:51:49,3,3
81,2024-04-17 14:51:54+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 14:51:54,3,3
82,2024-04-17 14:51:58+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 14:51:58,3,3
83,2024-04-17 14:52:02+00:00,100,0,2,11455,2,11491,100,100,100,100,2024-04-17 14:52:02,3,3
84,2024-04-17 14:52:06+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 14:52:06,3,3
85,2024-04-17 14:52:10+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 14:52:10,3,3
86,2024-04-17 14:52:14+00:00,100,0,0,11465,0,11492,100,100,100,100,2024-04-17 14:52:14,3,3
87,2024-04-17 14:52:19+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:52:18,3,3
88,2024-04-17 14:52:22+00:00,100,0,0,11454,0,11492,100,100,100,100,2024-04-17 14:52:22,3,3
89,2024-04-17 14:52:26+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 14:52:26,3,3
90,2024-04-17 14:52:30+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 14:52:30,3,3
91,2024-04-17 14:52:35+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:52:34,3,3
92,2024-04-17 14:52:39+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 14:52:39,3,3
93,2024-04-17 14:52:43+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:52:43,3,3
94,2024-04-17 14:52:47+00:00,100,0,0,11465,0,11499,51,6,1,88,2024-04-17 14:52:47,3,1
95,2024-04-17 14:52:48+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 14:52:47,3,3
96,2024-04-17 14:52:52+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 14:52:51,3,3
97,2024-04-17 14:52:56+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 14:52:56,3,3
98,2024-04-17 14:53:00+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 14:53:00,3,3
99,2024-04-17 14:53:04+00:00,100,0,2,11490,2,11526,100,100,100,100,2024-04-17 14:53:04,3,3
100,2024-04-17 14:53:09+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 14:53:09,3,3
101,2024-04-17 14:53:13+00:00,100,0,0,11465,0,11492,100,100,100,100,2024-04-17 14:53:13,3,3
102,2024-04-17 14:53:18+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 14:53:18,3,3
103,2024-04-17 14:53:23+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 14:53:23,3,3
104,2024-04-17 14:53:28+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 14:53:28,3,3
105,2024-04-17 14:53:33+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 14:53:33,3,3
106,2024-04-17 14:53:38+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:53:38,3,3
107,2024-04-17 14:53:43+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 14:53:43,3,3
108,2024-04-17 14:53:48+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 14:53:48,3,3
109,2024-04-17 14:53:52+00:00,100,0,2,11455,2,11491,100,100,100,100,2024-04-17 14:53:52,3,3
110,2024-04-17 14:53:57+00:00,100,0,1,11490,1,11526,100,100,100,100,2024-04-17 14:53:57,3,3
111,2024-04-17 14:54:02+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:54:01,3,3
112,2024-04-17 14:54:06+00:00,100,0,1,11454,1,11499,51,6,1,88,2024-04-17 14:54:06,3,1
113,2024-04-17 14:54:07+00:00,100,0,0,11454,0,11492,100,100,100,100,2024-04-17 14:54:06,3,3
114,2024-04-17 14:54:11+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 14:54:11,3,3
115,2024-04-17 14:54:15+00:00,100,0,0,11453,0,11499,51,6,1,88,2024-04-17 14:54:15,3,1
116,2024-04-17 14:54:16+00:00,100,0,0,11501,0,11526,100,100,100,100,2024-04-17 14:54:15,3,3
117,2024-04-17 14:54:21+00:00,100,0,0,11454,0,11492,100,100,100,100,2024-04-17 14:54:21,3,3
118,2024-04-17 14:54:25+00:00,100,0,1,11525,1,11561,100,100,100,100,2024-04-17 14:54:25,3,3
119,2024-04-17 14:54:29+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:54:29,3,3
120,2024-04-17 14:54:34+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:54:33,3,3
121,2024-04-17 14:54:38+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 14:54:38,3,3
122,2024-04-17 14:54:42+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 14:54:42,3,3
123,2024-04-17 14:54:46+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:54:46,3,3
124,2024-04-17 14:54:50+00:00,100,0,0,11465,0,11499,51,6,1,88,2024-04-17 14:54:50,3,1
125,2024-04-17 14:54:51+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:54:50,3,3
126,2024-04-17 14:54:55+00:00,100,0,1,11431,1,11464,51,6,1,88,2024-04-17 14:54:55,3,1
127,2024-04-17 14:54:56+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 14:54:55,3,3
128,2024-04-17 14:55:00+00:00,100,0,0,11501,0,11526,100,100,100,100,2024-04-17 14:55:00,3,3
129,2024-04-17 14:55:04+00:00,100,0,2,11455,2,11491,100,100,100,100,2024-04-17 14:55:04,3,3
130,2024-04-17 14:55:09+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:55:09,3,3
131,2024-04-17 14:55:13+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:55:13,3,3
132,2024-04-17 14:55:17+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 14:55:17,3,3
133,2024-04-17 14:55:22+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 14:55:22,3,3
134,2024-04-17 14:55:27+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 14:55:27,3,3
135,2024-04-17 14:55:31+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:55:31,3,3
136,2024-04-17 14:55:36+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 14:55:36,3,3
137,2024-04-17 14:55:40+00:00,100,0,0,11465,0,11492,100,100,100,100,2024-04-17 14:55:40,3,3
138,2024-04-17 14:55:45+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:55:45,3,3
139,2024-04-17 14:55:49+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 14:55:49,3,3
140,2024-04-17 14:55:54+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 14:55:54,3,3
141,2024-04-17 14:55:58+00:00,100,0,0,11454,0,11492,100,100,100,100,2024-04-17 14:55:58,3,3
142,2024-04-17 14:56:02+00:00,100,0,0,11465,0,11499,51,6,1,88,2024-04-17 14:56:02,3,1
143,2024-04-17 14:56:03+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:56:02,3,3
144,2024-04-17 14:56:07+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 14:56:07,3,3
145,2024-04-17 14:56:12+00:00,100,0,0,11500,0,11526,100,100,100,100,2024-04-17 14:56:12,3,3
146,2024-04-17 14:56:16+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 14:56:16,3,3
147,2024-04-17 14:56:21+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:56:20,3,3
148,2024-04-17 14:56:25+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 14:56:25,3,3
149,2024-04-17 14:56:29+00:00,100,0,0,11454,0,11492,100,100,100,100,2024-04-17 14:56:29,3,3
150,2024-04-17 14:56:33+00:00,100,0,2,11455,2,11491,100,100,100,100,2024-04-17 14:56:33,3,3
151,2024-04-17 14:56:37+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:56:37,3,3
152,2024-04-17 14:56:42+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 14:56:41,3,3
153,2024-04-17 14:56:46+00:00,100,0,1,11490,1,11526,100,100,100,100,2024-04-17 14:56:46,3,3
154,2024-04-17 14:56:51+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 14:56:51,3,3
155,2024-04-17 14:56:55+00:00,100,0,2,11455,2,11491,100,100,100,100,2024-04-17 14:56:55,3,3
156,2024-04-17 14:56:59+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 14:56:59,3,3
157,2024-04-17 14:57:03+00:00,100,0,0,11442,0,11468,100,100,100,100,2024-04-17 14:57:03,3,3
158,2024-04-17 14:57:08+00:00,100,0,0,11417,0,11459,100,100,100,100,2024-04-17 14:57:08,3,3
159,2024-04-17 14:57:13+00:00,100,0,1,11466,1,11499,100,100,100,100,2024-04-17 14:57:13,3,3
160,2024-04-17 14:57:17+00:00,100,0,0,11430,0,11464,100,100,100,100,2024-04-17 14:57:17,3,3
161,2024-04-17 14:57:21+00:00,100,0,2,11456,2,11499,100,100,100,100,2024-04-17 14:57:21,3,3
162,2024-04-17 14:57:25+00:00,100,0,0,11418,0,11459,100,100,100,100,2024-04-17 14:57:25,3,3
163,2024-04-17 14:57:29+00:00,100,0,0,11430,0,11464,100,100,100,100,2024-04-17 14:57:29,3,3
164,2024-04-17 14:57:34+00:00,100,0,0,11429,0,11464,100,100,100,100,2024-04-17 14:57:34,3,3
165,2024-04-17 14:57:38+00:00,100,0,0,11465,0,11499,100,100,100,100,2024-04-17 14:57:38,3,3
166,2024-04-17 14:57:42+00:00,100,0,0,11383,0,11425,100,100,100,100,2024-04-17 14:57:42,3,3
167,2024-04-17 14:57:46+00:00,100,0,0,11465,0,11499,100,100,100,100,2024-04-17 14:57:46,3,3
168,2024-04-17 14:57:51+00:00,100,0,0,11429,0,11464,100,100,100,100,2024-04-17 14:57:51,3,3
169,2024-04-17 14:57:55+00:00,100,0,0,11429,0,11464,100,100,100,100,2024-04-17 14:57:55,3,3
170,2024-04-17 14:58:00+00:00,100,0,0,11418,0,11459,100,100,100,100,2024-04-17 14:58:00,3,3
171,2024-04-17 14:58:04+00:00,100,0,1,11442,1,11477,100,100,100,100,2024-04-17 14:58:04,3,3
172,2024-04-17 14:58:08+00:00,100,0,0,11429,0,11464,100,100,100,100,2024-04-17 14:58:08,3,3
173,2024-04-17 14:58:13+00:00,100,0,0,11429,0,11464,100,100,100,100,2024-04-17 14:58:13,3,3
174,2024-04-17 14:58:17+00:00,100,0,0,11454,0,11494,100,100,100,100,2024-04-17 14:58:17,3,3
175,2024-04-17 14:58:22+00:00,100,0,0,11429,0,11464,100,100,100,100,2024-04-17 14:58:21,3,3
176,2024-04-17 14:58:26+00:00,100,0,0,11430,0,11464,100,100,100,100,2024-04-17 14:58:26,3,3
177,2024-04-17 14:58:30+00:00,100,0,0,11430,0,11464,100,100,100,100,2024-04-17 14:58:30,3,3
178,2024-04-17 14:58:35+00:00,100,0,0,11417,0,11459,100,100,100,100,2024-04-17 14:58:35,3,3
179,2024-04-17 14:58:40+00:00,100,0,0,11465,0,11499,100,100,100,100,2024-04-17 14:58:40,3,3
180,2024-04-17 14:58:44+00:00,100,0,0,11430,0,11464,100,100,100,100,2024-04-17 14:58:44,3,3
181,2024-04-17 14:58:49+00:00,100,0,2,11455,2,11499,100,100,100,100,2024-04-17 14:58:49,3,3
182,2024-04-17 14:58:53+00:00,100,0,0,11394,0,11425,100,100,100,100,2024-04-17 14:58:53,3,3
183,2024-04-17 14:58:58+00:00,100,0,0,11465,0,11499,100,100,100,100,2024-04-17 14:58:58,3,3
184,2024-04-17 14:59:03+00:00,100,0,0,11417,0,11464,100,100,100,100,2024-04-17 14:59:03,3,3
185,2024-04-17 14:59:07+00:00,100,0,0,11465,0,11499,100,100,100,100,2024-04-17 14:59:07,3,3
186,2024-04-17 14:59:12+00:00,100,0,0,11394,0,11425,100,100,100,100,2024-04-17 14:59:12,3,3
187,2024-04-17 14:59:17+00:00,100,0,0,11453,0,11499,100,100,100,100,2024-04-17 14:59:17,3,3
188,2024-04-17 14:59:21+00:00,100,0,0,11430,0,11464,100,100,100,100,2024-04-17 14:59:21,3,3
189,2024-04-17 14:59:25+00:00,100,0,0,11429,0,11464,100,100,100,100,2024-04-17 14:59:25,3,3
190,2024-04-17 14:59:30+00:00,100,0,0,11430,0,11459,100,100,100,100,2024-04-17 14:59:30,3,3
191,2024-04-17 14:59:34+00:00,100,0,0,11453,0,11499,100,100,100,100,2024-04-17 14:59:34,3,3
192,2024-04-17 14:59:39+00:00,100,0,0,11429,0,11464,100,100,100,100,2024-04-17 14:59:39,3,3
193,2024-04-17 14:59:44+00:00,100,0,0,11430,0,11464,100,100,100,100,2024-04-17 14:59:44,3,3
194,2024-04-17 14:59:49+00:00,100,0,0,11453,0,11494,100,100,100,100,2024-04-17 14:59:49,3,3
195,2024-04-17 14:59:53+00:00,100,0,0,11430,0,11464,100,100,100,100,2024-04-17 14:59:53,3,3
196,2024-04-17 14:59:57+00:00,100,0,0,11430,0,11464,100,100,100,100,2024-04-17 14:59:57,3,3
197,2024-04-17 15:00:02+00:00,100,0,0,11465,0,11499,100,100,100,100,2024-04-17 15:00:02,3,3
198,2024-04-17 15:00:07+00:00,100,0,0,11382,0,11425,100,100,100,100,2024-04-17 15:00:07,3,3
199,2024-04-17 15:00:11+00:00,100,0,0,11465,0,11499,100,100,100,100,2024-04-17 15:00:11,3,3
200,2024-04-17 15:00:16+00:00,100,0,1,11431,1,11464,100,100,100,100,2024-04-17 15:00:16,3,3
201,2024-04-17 15:00:21+00:00,100,0,0,11429,0,11464,100,100,100,100,2024-04-17 15:00:21,3,3
202,2024-04-17 15:00:26+00:00,100,0,0,11417,0,11459,100,100,100,100,2024-04-17 15:00:26,3,3
203,2024-04-17 15:00:30+00:00,100,0,0,11465,0,11499,100,100,100,100,2024-04-17 15:00:30,3,3
204,2024-04-17 15:00:36+00:00,100,0,1,11431,1,11464,100,100,100,100,2024-04-17 15:00:36,3,3
205,2024-04-17 15:00:41+00:00,100,0,0,11454,0,11499,100,100,100,100,2024-04-17 15:00:41,3,3
206,2024-04-17 15:00:45+00:00,100,0,0,11429,0,11459,100,100,100,100,2024-04-17 15:00:45,3,3
207,2024-04-17 15:00:50+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 15:00:50,3,2
208,2024-04-17 15:00:51+00:00,100,0,0,11429,0,11464,100,100,100,100,2024-04-17 15:00:50,3,3
209,2024-04-17 15:00:55+00:00,100,0,0,11418,0,11464,100,100,100,100,2024-04-17 15:00:55,3,3
210,2024-04-17 15:01:00+00:00,100,0,0,11429,0,11464,100,100,100,100,2024-04-17 15:01:00,3,3
211,2024-04-17 15:01:05+00:00,100,0,0,11430,0,11459,100,100,100,100,2024-04-17 15:01:05,3,3
212,2024-04-17 15:01:10+00:00,100,0,0,11454,0,11499,100,100,100,100,2024-04-17 15:01:10,3,3
213,2024-04-17 15:01:15+00:00,100,0,1,11431,1,11464,100,100,100,100,2024-04-17 15:01:15,3,3
214,2024-04-17 15:01:19+00:00,100,0,0,11465,0,11499,100,100,100,100,2024-04-17 15:01:19,3,3
215,2024-04-17 15:01:24+00:00,100,0,0,11418,0,11459,100,100,100,100,2024-04-17 15:01:24,3,3
216,2024-04-17 15:01:29+00:00,100,0,0,11430,0,11464,100,100,100,100,2024-04-17 15:01:29,3,3
217,2024-04-17 15:01:34+00:00,100,0,2,11396,2,11429,100,100,100,100,2024-04-17 15:01:34,3,3
218,2024-04-17 15:01:38+00:00,100,0,2,11431,2,11464,100,100,100,100,2024-04-17 15:01:38,3,3
219,2024-04-17 15:01:43+00:00,100,0,0,11418,0,11459,100,100,100,100,2024-04-17 15:01:43,3,3
220,2024-04-17 15:01:48+00:00,100,0,0,11465,0,11499,100,100,100,100,2024-04-17 15:01:48,3,3
221,2024-04-17 15:01:53+00:00,100,0,1,11442,1,11478,100,100,100,100,2024-04-17 15:01:53,3,3
222,2024-04-17 15:01:58+00:00,100,0,0,11453,0,11491,100,100,100,100,2024-04-17 15:01:58,3,3
223,2024-04-17 15:02:02+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:02:02,3,3
224,2024-04-17 15:02:08+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 15:02:08,3,3
225,2024-04-17 15:02:12+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:02:12,3,3
226,2024-04-17 15:02:18+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 15:02:17,3,3
227,2024-04-17 15:02:23+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:02:23,3,3
228,2024-04-17 15:02:27+00:00,100,0,0,11501,0,11526,100,100,100,100,2024-04-17 15:02:27,3,3
229,2024-04-17 15:02:32+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:02:31,3,3
230,2024-04-17 15:02:36+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:02:36,3,3
231,2024-04-17 15:02:40+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 15:02:40,3,3
232,2024-04-17 15:02:44+00:00,100,0,1,12768,1,12811,100,100,100,100,2024-04-17 15:02:44,3,3
233,2024-04-17 15:02:49+00:00,100,0,0,16990,0,17042,100,100,100,100,2024-04-17 15:02:49,3,3
234,2024-04-17 15:02:53+00:00,100,0,0,16990,0,17047,100,100,100,100,2024-04-17 15:02:53,3,3
235,2024-04-17 15:02:57+00:00,100,0,1,16921,1,16973,100,100,100,100,2024-04-17 15:02:57,3,3
236,2024-04-17 15:03:01+00:00,100,0,0,17061,0,17116,100,100,100,100,2024-04-17 15:03:01,3,3
237,2024-04-17 15:03:05+00:00,100,0,1,16956,1,17008,100,100,100,100,2024-04-17 15:03:05,3,3
