,_time,bandwidth_required,bitrate,jitter,lost_percentage,path_loss,test_number,transfer,ue_nr
299,2024-04-17 14:45:32+00:00,10M,2.44,7.137,0.74,10.0,3,0.298,2
300,2024-04-17 14:45:33+00:00,10M,2.24,6.462,0.79,10.0,3,0.273,2
301,2024-04-17 14:45:34+00:00,10M,2.41,8.959,0.76,10.0,3,0.294,2
302,2024-04-17 14:45:35+00:00,10M,2.2,3.541,0.79,10.0,3,0.269,2
303,2024-04-17 14:45:36+00:00,10M,2.57,4.648,0.78,10.0,3,0.314,2
304,2024-04-17 14:45:37+00:00,10M,2.22,5.423,0.74,10.0,3,0.272,2
305,2024-04-17 14:45:38+00:00,10M,2.14,7.308,0.71,10.0,3,0.262,2
306,2024-04-17 14:45:39+00:00,10M,2.18,10.986,0.8,10.0,3,0.266,2
307,2024-04-17 14:45:40+00:00,10M,1.85,6.97,0.78,10.0,3,0.226,2
308,2024-04-17 14:45:41+00:00,10M,2.0,9.661,0.8,10.0,3,0.245,2
309,2024-04-17 14:45:42+00:00,10M,2.17,6.913,0.83,10.0,3,0.264,2
310,2024-04-17 14:45:43+00:00,10M,1.6,7.3,0.8,10.0,3,0.195,2
311,2024-04-17 14:45:44+00:00,10M,1.32,7.081,0.74,10.0,3,0.161,2
312,2024-04-17 14:45:45+00:00,10M,1.52,11.588,0.84,10.0,3,0.185,2
313,2024-04-17 14:45:46+00:00,10M,2.49,5.357,0.86,10.0,3,0.304,2
314,2024-04-17 14:45:47+00:00,10M,1.48,10.45,0.76,10.0,3,0.181,2
315,2024-04-17 14:45:48+00:00,10M,2.07,6.474,0.8,10.0,3,0.253,2
316,2024-04-17 14:45:49+00:00,10M,1.71,9.275,0.84,10.0,3,0.209,2
317,2024-04-17 14:45:50+00:00,10M,2.41,4.344,0.76,10.0,3,0.294,2
318,2024-04-17 14:45:51+00:00,10M,1.62,4.678,0.83,10.0,3,0.198,2
319,2024-04-17 14:45:52+00:00,10M,1.9,11.528,0.83,10.0,3,0.232,2
320,2024-04-17 14:45:53+00:00,10M,1.15,8.274,0.78,10.0,3,0.14,2
321,2024-04-17 14:45:54+00:00,10M,1.53,5.719,0.74,10.0,3,0.187,2
322,2024-04-17 14:45:55+00:00,10M,1.66,15.93,0.9,10.0,3,0.202,2
323,2024-04-17 14:45:56+00:00,10M,2.21,15.374,0.83,10.0,3,0.27,2
324,2024-04-17 14:45:57+00:00,10M,1.96,8.893,0.79,10.0,3,0.239,2
325,2024-04-17 14:45:58+00:00,10M,2.27,8.166,0.81,10.0,3,0.277,2
326,2024-04-17 14:45:59+00:00,10M,1.93,5.354,0.79,10.0,3,0.236,2
327,2024-04-17 14:46:00+00:00,10M,1.69,11.013,0.73,10.0,3,0.206,2
328,2024-04-17 14:46:01+00:00,10M,1.53,7.9,0.83,10.0,3,0.187,2
329,2024-04-17 14:46:02+00:00,10M,1.39,13.852,0.83,10.0,3,0.17,2
330,2024-04-17 14:46:03+00:00,10M,1.99,8.426,0.87,10.0,3,0.243,2
331,2024-04-17 14:46:04+00:00,10M,1.86,6.474,0.8,10.0,3,0.228,2
332,2024-04-17 14:46:05+00:00,10M,1.63,9.589,0.81,10.0,3,0.199,2
333,2024-04-17 14:46:06+00:00,10M,1.42,23.897,0.84,10.0,3,0.174,2
334,2024-04-17 14:46:07+00:00,10M,2.22,6.582,0.83,10.0,3,0.272,2
335,2024-04-17 14:46:08+00:00,10M,2.04,3.833,0.84,10.0,3,0.249,2
336,2024-04-17 14:46:09+00:00,10M,1.32,9.918,0.79,10.0,3,0.161,2
337,2024-04-17 14:46:10+00:00,10M,2.1,15.146,0.82,10.0,3,0.256,2
338,2024-04-17 14:46:11+00:00,10M,1.9,7.747,0.83,10.0,3,0.232,2
339,2024-04-17 14:46:12+00:00,10M,1.56,20.603,0.8,10.0,3,0.191,2
340,2024-04-17 14:46:13+00:00,10M,1.8,8.097,0.77,10.0,3,0.219,2
341,2024-04-17 14:46:14+00:00,10M,1.66,10.815,0.85,10.0,3,0.202,2
342,2024-04-17 14:46:15+00:00,10M,1.73,6.781,0.83,10.0,3,0.211,2
343,2024-04-17 14:46:16+00:00,10M,139.0,33.509,0.61,10.0,3,0.017,2
344,2024-04-17 14:46:17+00:00,10M,127.0,73.923,0.52,10.0,3,0.0156,2
345,2024-04-17 14:46:18+00:00,10M,614.0,8.335,0.71,10.0,3,0.07490000000000001,2
346,2024-04-17 14:46:19+00:00,10M,2.48,90.987,0.94,10.0,3,0.303,2
347,2024-04-17 14:46:20+00:00,10M,1.62,5.076,0.72,10.0,3,0.198,2
348,2024-04-17 14:46:21+00:00,10M,1.69,9.857,0.81,10.0,3,0.206,2
349,2024-04-17 14:46:22+00:00,10M,1.76,11.254,0.8,10.0,3,0.215,2
350,2024-04-17 14:46:23+00:00,10M,1.56,11.229,0.85,10.0,3,0.191,2
351,2024-04-17 14:46:24+00:00,10M,1.66,10.829,0.81,10.0,3,0.202,2
352,2024-04-17 14:46:25+00:00,10M,2.04,5.333,0.84,10.0,3,0.249,2
353,2024-04-17 14:46:26+00:00,10M,1.99,5.093,0.84,10.0,3,0.243,2
354,2024-04-17 14:46:27+00:00,10M,2.24,4.249,0.81,10.0,3,0.273,2
355,2024-04-17 14:46:28+00:00,10M,1.93,13.016,0.77,10.0,3,0.236,2
356,2024-04-17 14:46:29+00:00,10M,1.8,6.398,0.72,10.0,3,0.219,2
357,2024-04-17 14:46:30+00:00,10M,2.13,13.331,0.84,10.0,3,0.26,2
358,2024-04-17 14:46:31+00:00,10M,2.17,5.969,0.78,10.0,3,0.264,2
359,2024-04-17 14:46:32+00:00,10M,1.56,16.407,0.78,10.0,3,0.191,2
360,2024-04-17 14:46:33+00:00,10M,2.34,4.163,0.78,10.0,3,0.286,2
361,2024-04-17 14:46:34+00:00,10M,1.62,9.93,0.84,10.0,3,0.198,2
362,2024-04-17 14:46:35+00:00,10M,2.0,12.096,0.8,10.0,3,0.245,2
363,2024-04-17 14:46:36+00:00,10M,1.39,7.156,0.82,10.0,3,0.17,2
364,2024-04-17 14:46:37+00:00,10M,1.96,7.879,0.79,10.0,3,0.239,2
365,2024-04-17 14:46:38+00:00,10M,1.46,6.806,0.87,10.0,3,0.178,2
366,2024-04-17 14:46:39+00:00,10M,2.17,9.031,0.82,10.0,3,0.264,2
367,2024-04-17 14:46:40+00:00,10M,2.28,9.65,0.84,10.0,3,0.279,2
368,2024-04-17 14:46:41+00:00,10M,1.95,3.514,0.65,10.0,3,0.239,2
369,2024-04-17 14:46:42+00:00,10M,2.38,9.208,0.83,10.0,3,0.29,2
370,2024-04-17 14:46:43+00:00,10M,1.6,6.112,0.73,10.0,3,0.195,2
371,2024-04-17 14:46:44+00:00,10M,2.36,10.836,0.83,10.0,3,0.288,2
372,2024-04-17 14:46:45+00:00,10M,1.42,11.32,0.76,10.0,3,0.174,2
373,2024-04-17 14:46:46+00:00,10M,2.17,5.697,0.81,10.0,3,0.264,2
374,2024-04-17 14:46:47+00:00,10M,1.66,13.716,0.84,10.0,3,0.202,2
375,2024-04-17 14:46:48+00:00,10M,1.05,9.031,0.75,10.0,3,0.129,2
376,2024-04-17 14:46:49+00:00,10M,2.31,11.691,0.83,10.0,3,0.283,2
377,2024-04-17 14:46:50+00:00,10M,1.69,4.605,0.86,10.0,3,0.205,2
378,2024-04-17 14:46:51+00:00,10M,1.86,8.501,0.75,10.0,3,0.228,2
379,2024-04-17 14:46:52+00:00,10M,2.27,3.678,0.83,10.0,3,0.277,2
380,2024-04-17 14:46:53+00:00,10M,1.62,11.161,0.8,10.0,3,0.198,2
381,2024-04-17 14:46:54+00:00,10M,1.53,6.032,0.77,10.0,3,0.187,2
382,2024-04-17 14:46:55+00:00,10M,2.47,7.299,0.85,10.0,3,0.301,2
383,2024-04-17 14:46:56+00:00,10M,1.76,9.303,0.79,10.0,3,0.215,2
384,2024-04-17 14:46:57+00:00,10M,2.61,7.937,0.78,10.0,3,0.318,2
385,2024-04-17 14:46:58+00:00,10M,1.97,10.575,0.78,10.0,3,0.24,2
386,2024-04-17 14:46:59+00:00,10M,2.17,11.861,0.77,10.0,3,0.264,2
387,2024-04-17 14:47:00+00:00,10M,2.61,9.026,0.79,10.0,3,0.318,2
388,2024-04-17 14:47:01+00:00,10M,2.04,4.806,0.71,10.0,3,0.249,2
389,2024-04-17 14:47:02+00:00,10M,1.29,4.238,0.79,10.0,3,0.157,2
390,2024-04-17 14:47:03+00:00,10M,1.72,5.383,0.81,10.0,3,0.211,2
391,2024-04-17 14:47:04+00:00,10M,2.31,9.329,0.86,10.0,3,0.281,2
392,2024-04-17 14:47:05+00:00,10M,2.2,8.679,0.78,10.0,3,0.269,2
393,2024-04-17 14:47:06+00:00,10M,2.41,10.455,0.79,10.0,3,0.294,2
394,2024-04-17 14:47:07+00:00,10M,1.62,7.128,0.73,10.0,3,0.198,2
395,2024-04-17 14:47:08+00:00,10M,1.39,14.006,0.77,10.0,3,0.17,2
396,2024-04-17 14:47:09+00:00,10M,2.17,11.878,0.84,10.0,3,0.264,2
397,2024-04-17 14:47:10+00:00,10M,2.21,7.444,0.82,10.0,3,0.27,2
398,2024-04-17 14:47:11+00:00,10M,2.64,8.614,0.8,10.0,3,0.322,2
399,2024-04-17 14:47:12+00:00,10M,2.34,4.486,0.72,10.0,3,0.286,2
400,2024-04-17 14:47:13+00:00,10M,2.26,7.14,0.79,10.0,3,0.276,2
401,2024-04-17 14:47:14+00:00,10M,2.89,3.163,0.74,10.0,3,0.352,2
402,2024-04-17 14:47:15+00:00,10M,3.45,4.482,0.72,10.0,3,0.421,2
403,2024-04-17 14:47:16+00:00,10M,2.07,8.299,0.65,10.0,3,0.253,2
404,2024-04-17 14:47:17+00:00,10M,2.68,5.87,0.73,10.0,3,0.327,2
405,2024-04-17 14:47:18+00:00,10M,2.94,4.59,0.76,10.0,3,0.359,2
406,2024-04-17 14:47:19+00:00,10M,2.11,4.206,0.7,10.0,3,0.257,2
407,2024-04-17 14:47:20+00:00,10M,2.71,4.709,0.78,10.0,3,0.331,2
408,2024-04-17 14:47:21+00:00,10M,2.42,5.517,0.71,10.0,3,0.296,2
409,2024-04-17 14:47:22+00:00,10M,2.72,9.304,0.76,10.0,3,0.332,2
410,2024-04-17 14:47:23+00:00,10M,2.62,6.955,0.69,10.0,3,0.32,2
411,2024-04-17 14:47:24+00:00,10M,2.94,5.301,0.77,10.0,3,0.359,2
412,2024-04-17 14:47:25+00:00,10M,2.2,6.268,0.72,10.0,3,0.269,2
413,2024-04-17 14:47:26+00:00,10M,2.95,6.783,0.75,10.0,3,0.361,2
414,2024-04-17 14:47:27+00:00,10M,2.23,12.391,0.74,10.0,3,0.273,2
415,2024-04-17 14:47:28+00:00,10M,2.31,8.212,0.71,10.0,3,0.281,2
416,2024-04-17 14:47:29+00:00,10M,2.59,4.226,0.79,10.0,3,0.317,2
417,2024-04-17 14:47:30+00:00,10M,2.1,11.128,0.77,10.0,3,0.256,2
418,2024-04-17 14:47:31+00:00,10M,2.97,11.076,0.77,10.0,3,0.362,2
419,2024-04-17 14:47:32+00:00,10M,2.29,8.142,0.69,10.0,3,0.28,2
420,2024-04-17 14:47:33+00:00,10M,2.65,5.108,0.77,10.0,3,0.324,2
421,2024-04-17 14:47:34+00:00,10M,2.47,5.782,0.73,10.0,3,0.301,2
422,2024-04-17 14:47:35+00:00,10M,2.41,3.956,0.7,10.0,3,0.294,2
423,2024-04-17 14:47:36+00:00,10M,3.38,4.202,0.77,10.0,3,0.413,2
424,2024-04-17 14:47:37+00:00,10M,2.3,3.329,0.66,10.0,3,0.281,2
425,2024-04-17 14:47:38+00:00,10M,2.89,2.901,0.75,10.0,3,0.352,2
426,2024-04-17 14:47:39+00:00,10M,2.27,5.62,0.71,10.0,3,0.277,2
427,2024-04-17 14:47:40+00:00,10M,2.77,7.0,0.76,10.0,3,0.338,2
428,2024-04-17 14:47:41+00:00,10M,2.79,6.21,0.74,10.0,3,0.341,2
429,2024-04-17 14:47:42+00:00,10M,2.5,9.312,0.71,10.0,3,0.305,2
430,2024-04-17 14:47:43+00:00,10M,2.69,4.943,0.76,10.0,3,0.328,2
431,2024-04-17 14:47:44+00:00,10M,1.85,9.554,0.73,10.0,3,0.226,2
432,2024-04-17 14:47:45+00:00,10M,2.64,7.322,0.79,10.0,3,0.322,2
433,2024-04-17 14:47:46+00:00,10M,2.27,4.658,0.75,10.0,3,0.277,2
434,2024-04-17 14:47:47+00:00,10M,1.76,10.37,0.77,10.0,3,0.215,2
435,2024-04-17 14:47:48+00:00,10M,2.31,9.194,0.79,10.0,3,0.281,2
436,2024-04-17 14:47:49+00:00,10M,2.34,7.451,0.77,10.0,3,0.286,2
437,2024-04-17 14:47:50+00:00,10M,2.34,7.231,0.75,10.0,3,0.286,2
438,2024-04-17 14:47:51+00:00,10M,2.61,7.048,0.77,10.0,3,0.318,2
439,2024-04-17 14:47:52+00:00,10M,2.24,5.492,0.78,10.0,3,0.273,2
440,2024-04-17 14:47:53+00:00,10M,2.13,2.905,0.73,10.0,3,0.26,2
441,2024-04-17 14:47:54+00:00,10M,2.78,7.703,0.8,10.0,3,0.339,2
442,2024-04-17 14:47:55+00:00,10M,2.94,4.56,0.7,10.0,3,0.359,2
443,2024-04-17 14:47:56+00:00,10M,2.27,7.643,0.74,10.0,3,0.277,2
444,2024-04-17 14:47:57+00:00,10M,2.41,3.294,0.74,10.0,3,0.294,2
445,2024-04-17 14:47:58+00:00,10M,2.24,4.118,0.77,10.0,3,0.273,2
446,2024-04-17 14:47:59+00:00,10M,2.48,7.257,0.79,10.0,3,0.303,2
447,2024-04-17 14:48:00+00:00,10M,2.4,3.552,0.71,10.0,3,0.293,2
448,2024-04-17 14:48:01+00:00,10M,1.83,6.498,0.74,10.0,3,0.223,2
449,2024-04-17 14:48:02+00:00,10M,1.9,6.927,0.8,10.0,3,0.232,2
450,2024-04-17 14:48:03+00:00,10M,2.03,11.57,0.83,10.0,3,0.247,2
451,2024-04-17 14:48:04+00:00,10M,1.93,4.9,0.79,10.0,3,0.236,2
452,2024-04-17 14:48:05+00:00,10M,2.51,11.298,0.81,10.0,3,0.307,2
453,2024-04-17 14:48:06+00:00,10M,2.68,9.389,0.73,10.0,3,0.327,2
454,2024-04-17 14:48:07+00:00,10M,2.4,4.525,0.74,10.0,3,0.293,2
455,2024-04-17 14:48:08+00:00,10M,2.48,6.092,0.79,10.0,3,0.303,2
456,2024-04-17 14:48:09+00:00,10M,2.1,4.855,0.73,10.0,3,0.256,2
457,2024-04-17 14:48:10+00:00,10M,2.04,11.061,0.76,10.0,3,0.249,2
458,2024-04-17 14:48:11+00:00,10M,1.55,18.04,0.83,10.0,3,0.189,2
459,2024-04-17 14:48:12+00:00,10M,1.42,15.861,0.77,10.0,3,0.174,2
460,2024-04-17 14:48:13+00:00,10M,2.39,5.452,0.84,10.0,3,0.293,2
461,2024-04-17 14:48:14+00:00,10M,1.9,9.98,0.83,10.0,3,0.232,2
462,2024-04-17 14:48:15+00:00,10M,2.04,5.3,0.77,10.0,3,0.249,2
463,2024-04-17 14:48:16+00:00,10M,2.03,10.912,0.82,10.0,3,0.247,2
464,2024-04-17 14:48:17+00:00,10M,1.8,9.508,0.77,10.0,3,0.219,2
465,2024-04-17 14:48:18+00:00,10M,1.97,8.807,0.78,10.0,3,0.24,2
466,2024-04-17 14:48:19+00:00,10M,1.97,5.923,0.82,10.0,3,0.24,2
467,2024-04-17 14:48:20+00:00,10M,1.99,9.615,0.82,10.0,3,0.243,2
468,2024-04-17 14:48:21+00:00,10M,1.8,10.864,0.82,10.0,3,0.219,2
469,2024-04-17 14:48:22+00:00,10M,2.37,8.902,0.8,10.0,3,0.29,2
470,2024-04-17 14:48:23+00:00,10M,1.9,3.84,0.75,10.0,3,0.232,2
471,2024-04-17 14:48:24+00:00,10M,2.71,4.414,0.82,10.0,3,0.331,2
472,2024-04-17 14:48:25+00:00,10M,1.34,6.93,0.74,10.0,3,0.164,2
473,2024-04-17 14:48:26+00:00,10M,2.39,12.412,0.8,10.0,3,0.291,2
474,2024-04-17 14:48:27+00:00,10M,2.57,3.705,0.78,10.0,3,0.314,2
475,2024-04-17 14:48:28+00:00,10M,2.41,4.716,0.75,10.0,3,0.294,2
476,2024-04-17 14:48:29+00:00,10M,1.76,6.204,0.78,10.0,3,0.215,2
477,2024-04-17 14:48:30+00:00,10M,2.68,7.023,0.79,10.0,3,0.327,2
478,2024-04-17 14:48:31+00:00,10M,2.5,3.297,0.75,10.0,3,0.305,2
479,2024-04-17 14:48:32+00:00,10M,2.43,6.187,0.76,10.0,3,0.297,2
480,2024-04-17 14:48:33+00:00,10M,3.1,3.364,0.74,10.0,3,0.379,2
481,2024-04-17 14:48:34+00:00,10M,1.99,6.497,0.68,10.0,3,0.243,2
482,2024-04-17 14:48:35+00:00,10M,3.1,7.388,0.78,10.0,3,0.379,2
483,2024-04-17 14:48:36+00:00,10M,2.24,5.863,0.67,10.0,3,0.274,2
484,2024-04-17 14:48:37+00:00,10M,2.78,6.628,0.76,10.0,3,0.338,2
485,2024-04-17 14:48:38+00:00,10M,2.48,3.292,0.71,10.0,3,0.303,2
486,2024-04-17 14:48:39+00:00,10M,2.71,9.833,0.75,10.0,3,0.331,2
487,2024-04-17 14:48:40+00:00,10M,2.91,5.962,0.73,10.0,3,0.355,2
488,2024-04-17 14:48:41+00:00,10M,1.86,6.725,0.69,10.0,3,0.228,2
489,2024-04-17 14:48:42+00:00,10M,2.71,5.466,0.78,10.0,3,0.331,2
490,2024-04-17 14:48:43+00:00,10M,2.37,4.164,0.75,10.0,3,0.29,2
491,2024-04-17 14:48:44+00:00,10M,2.92,6.378,0.76,10.0,3,0.356,2
492,2024-04-17 14:48:45+00:00,10M,2.36,4.522,0.71,10.0,3,0.288,2
493,2024-04-17 14:48:46+00:00,10M,2.68,5.133,0.74,10.0,3,0.327,2
494,2024-04-17 14:48:47+00:00,10M,2.65,4.864,0.75,10.0,3,0.324,2
495,2024-04-17 14:48:48+00:00,10M,2.06,4.112,0.73,10.0,3,0.252,2
496,2024-04-17 14:48:49+00:00,10M,2.81,5.405,0.78,10.0,3,0.344,2
497,2024-04-17 14:48:50+00:00,10M,2.03,12.862,0.73,10.0,3,0.247,2
498,2024-04-17 14:48:51+00:00,10M,2.11,9.668,0.71,10.0,3,0.257,2
499,2024-04-17 14:48:52+00:00,10M,2.29,12.451,0.81,10.0,3,0.28,2
500,2024-04-17 14:48:53+00:00,10M,3.07,12.924,0.79,10.0,3,0.373,2
501,2024-04-17 14:48:54+00:00,10M,2.54,5.583,0.66,10.0,3,0.31,2
502,2024-04-17 14:48:55+00:00,10M,2.27,5.415,0.71,10.0,3,0.277,2
503,2024-04-17 14:48:56+00:00,10M,2.88,6.553,0.78,10.0,3,0.352,2
504,2024-04-17 14:48:57+00:00,10M,2.13,5.315,0.73,10.0,3,0.26,2
505,2024-04-17 14:48:58+00:00,10M,2.85,5.63,0.77,10.0,3,0.348,2
506,2024-04-17 14:48:59+00:00,10M,1.89,11.423,0.75,10.0,3,0.23,2
507,2024-04-17 14:49:00+00:00,10M,2.37,8.405,0.71,10.0,3,0.29,2
508,2024-04-17 14:49:01+00:00,10M,2.78,4.642,0.79,10.0,3,0.339,2
509,2024-04-17 14:49:02+00:00,10M,2.06,6.379,0.69,10.0,3,0.252,2
510,2024-04-17 14:49:03+00:00,10M,2.55,6.957,0.8,10.0,3,0.311,2
511,2024-04-17 14:49:04+00:00,10M,2.47,3.73,0.71,10.0,3,0.301,2
512,2024-04-17 14:49:05+00:00,10M,2.71,7.065,0.78,10.0,3,0.331,2
513,2024-04-17 14:49:06+00:00,10M,2.24,7.797,0.72,10.0,3,0.273,2
514,2024-04-17 14:49:07+00:00,10M,3.14,6.009,0.77,10.0,3,0.383,2
515,2024-04-17 14:49:08+00:00,10M,2.49,9.005,0.68,10.0,3,0.304,2
516,2024-04-17 14:49:09+00:00,10M,2.13,4.942,0.68,10.0,3,0.26,2
517,2024-04-17 14:49:10+00:00,10M,1.8,6.692,0.83,10.0,3,0.219,2
518,2024-04-17 14:49:11+00:00,10M,2.72,7.387,0.78,10.0,3,0.332,2
519,2024-04-17 14:49:12+00:00,10M,3.04,2.997,0.74,10.0,3,0.37,2
520,2024-04-17 14:49:13+00:00,10M,1.59,4.055,0.72,10.0,3,0.194,2
521,2024-04-17 14:49:14+00:00,10M,2.72,6.355,0.79,10.0,3,0.332,2
522,2024-04-17 14:49:15+00:00,10M,2.57,3.734,0.73,10.0,3,0.314,2
523,2024-04-17 14:49:16+00:00,10M,2.04,6.262,0.77,10.0,3,0.249,2
524,2024-04-17 14:49:17+00:00,10M,2.36,9.003,0.78,10.0,3,0.288,2
525,2024-04-17 14:49:18+00:00,10M,2.64,8.395,0.76,10.0,3,0.322,2
526,2024-04-17 14:49:19+00:00,10M,2.04,5.02,0.72,10.0,3,0.249,2
527,2024-04-17 14:49:20+00:00,10M,2.1,9.548,0.77,10.0,3,0.256,2
528,2024-04-17 14:49:21+00:00,10M,2.61,6.739,0.78,10.0,3,0.318,2
529,2024-04-17 14:49:22+00:00,10M,2.78,3.443,0.77,10.0,3,0.339,2
530,2024-04-17 14:49:23+00:00,10M,2.17,3.908,0.74,10.0,3,0.264,2
531,2024-04-17 14:49:24+00:00,10M,2.78,3.193,0.77,10.0,3,0.339,2
532,2024-04-17 14:49:25+00:00,10M,1.9,6.971,0.72,10.0,3,0.232,2
533,2024-04-17 14:49:26+00:00,10M,2.07,6.067,0.7,10.0,3,0.253,2
534,2024-04-17 14:49:27+00:00,10M,2.43,7.074,0.84,10.0,3,0.297,2
535,2024-04-17 14:49:28+00:00,10M,2.34,6.983,0.74,10.0,3,0.286,2
536,2024-04-17 14:49:29+00:00,10M,2.47,5.781,0.74,10.0,3,0.301,2
537,2024-04-17 14:49:30+00:00,10M,2.55,3.223,0.78,10.0,3,0.311,2
538,2024-04-17 14:49:31+00:00,10M,3.05,3.754,0.74,10.0,3,0.372,2
539,2024-04-17 14:49:32+00:00,10M,2.41,3.968,0.69,10.0,3,0.294,2
540,2024-04-17 14:49:33+00:00,10M,2.37,8.301,0.75,10.0,3,0.29,2
541,2024-04-17 14:49:34+00:00,10M,2.76,4.152,0.76,10.0,3,0.337,2
542,2024-04-17 14:49:35+00:00,10M,2.46,2.541,0.73,10.0,3,0.3,2
543,2024-04-17 14:49:36+00:00,10M,2.87,4.677,0.74,10.0,3,0.351,2
544,2024-04-17 14:49:37+00:00,10M,2.34,6.132,0.7,10.0,3,0.286,2
545,2024-04-17 14:49:38+00:00,10M,2.78,10.25,0.77,10.0,3,0.339,2
546,2024-04-17 14:49:39+00:00,10M,2.68,11.623,0.72,10.0,3,0.327,2
547,2024-04-17 14:49:40+00:00,10M,2.95,9.11,0.73,10.0,3,0.361,2
548,2024-04-17 14:49:41+00:00,10M,2.43,7.488,0.68,10.0,3,0.297,2
549,2024-04-17 14:49:42+00:00,10M,1.7,7.501,0.75,10.0,3,0.208,2
550,2024-04-17 14:49:43+00:00,10M,1.69,12.157,0.82,10.0,3,0.206,2
551,2024-04-17 14:49:44+00:00,10M,2.03,15.959,0.83,10.0,3,0.247,2
552,2024-04-17 14:49:45+00:00,10M,2.82,4.971,0.79,10.0,3,0.344,2
553,2024-04-17 14:49:46+00:00,10M,2.61,6.498,0.74,10.0,3,0.318,2
554,2024-04-17 14:49:47+00:00,10M,3.05,4.389,0.73,10.0,3,0.373,2
555,2024-04-17 14:49:48+00:00,10M,1.94,4.773,0.69,10.0,3,0.236,2
556,2024-04-17 14:49:49+00:00,10M,2.7,6.287,0.78,10.0,3,0.329,2
557,2024-04-17 14:49:50+00:00,10M,2.51,3.785,0.75,10.0,3,0.307,2
558,2024-04-17 14:49:51+00:00,10M,2.17,2.968,0.71,10.0,3,0.264,2
559,2024-04-17 14:49:52+00:00,10M,3.04,3.458,0.78,10.0,3,0.372,2
560,2024-04-17 14:49:53+00:00,10M,2.34,8.907,0.71,10.0,3,0.286,2
561,2024-04-17 14:49:54+00:00,10M,2.71,4.969,0.73,10.0,3,0.331,2
562,2024-04-17 14:49:55+00:00,10M,2.4,14.75,0.76,10.0,3,0.293,2
563,2024-04-17 14:49:56+00:00,10M,2.27,7.492,0.73,10.0,3,0.277,2
564,2024-04-17 14:49:57+00:00,10M,2.31,5.687,0.8,10.0,3,0.281,2
565,2024-04-17 14:49:58+00:00,10M,2.64,7.887,0.74,10.0,3,0.322,2
566,2024-04-17 14:49:59+00:00,10M,2.72,4.311,0.76,10.0,3,0.332,2
567,2024-04-17 14:50:00+00:00,10M,2.64,6.297,0.73,10.0,3,0.322,2
568,2024-04-17 14:50:01+00:00,10M,2.91,8.879,0.72,10.0,3,0.355,2
569,2024-04-17 14:50:02+00:00,10M,2.68,4.248,0.7,10.0,3,0.327,2
570,2024-04-17 14:50:03+00:00,10M,2.43,8.091,0.75,10.0,3,0.3,2
571,2024-04-17 14:50:04+00:00,10M,2.48,4.268,0.75,10.0,3,0.3,2
572,2024-04-17 14:50:05+00:00,10M,2.58,6.401,0.75,10.0,3,0.315,2
573,2024-04-17 14:50:06+00:00,10M,2.72,7.195,0.74,10.0,3,0.331,2
574,2024-04-17 14:50:07+00:00,10M,2.06,5.356,0.72,10.0,3,0.252,2
575,2024-04-17 14:50:08+00:00,10M,2.75,4.008,0.79,10.0,3,0.335,2
576,2024-04-17 14:50:09+00:00,10M,2.27,2.256,0.69,10.0,3,0.277,2
577,2024-04-17 14:50:10+00:00,10M,2.82,5.047,0.78,10.0,3,0.344,2
578,2024-04-17 14:50:11+00:00,10M,2.75,6.181,0.72,10.0,3,0.335,2
579,2024-04-17 14:50:12+00:00,10M,2.43,7.607,0.71,10.0,3,0.297,2
580,2024-04-17 14:50:13+00:00,10M,2.38,4.137,0.74,10.0,3,0.294,2
581,2024-04-17 14:50:14+00:00,10M,2.45,7.269,0.75,10.0,3,0.296,2
582,2024-04-17 14:50:15+00:00,10M,2.53,5.825,0.8,10.0,3,0.308,2
583,2024-04-17 14:50:16+00:00,10M,1.42,13.391,0.76,10.0,3,0.174,2
584,2024-04-17 14:50:17+00:00,10M,2.54,10.714,0.79,10.0,3,0.31,2
585,2024-04-17 14:50:18+00:00,10M,2.1,6.732,0.76,10.0,3,0.256,2
586,2024-04-17 14:50:19+00:00,10M,2.75,9.382,0.8,10.0,3,0.335,2
587,2024-04-17 14:50:20+00:00,10M,1.93,3.649,0.73,10.0,3,0.236,2
588,2024-04-17 14:50:21+00:00,10M,2.54,14.451,0.79,10.0,3,0.31,2
589,2024-04-17 14:50:22+00:00,10M,2.41,3.827,0.74,10.0,3,0.294,2
590,2024-04-17 14:50:23+00:00,10M,1.83,3.403,0.74,10.0,3,0.223,2
591,2024-04-17 14:50:24+00:00,10M,3.15,5.89,0.8,10.0,3,0.385,2
592,2024-04-17 14:50:25+00:00,10M,2.31,5.776,0.67,10.0,3,0.281,2
593,2024-04-17 14:50:26+00:00,10M,3.1,4.105,0.76,10.0,3,0.382,2
594,2024-04-17 14:50:27+00:00,10M,2.39,5.904,0.68,10.0,3,0.288,2
595,2024-04-17 14:50:28+00:00,10M,2.87,7.248,0.76,10.0,3,0.351,2
596,2024-04-17 14:50:29+00:00,10M,2.34,8.087,0.7,10.0,3,0.286,2
597,2024-04-17 14:50:30+00:00,10M,2.61,6.308,0.75,10.0,3,0.318,2
598,2024-04-17 14:50:31+00:00,10M,2.95,7.872,0.76,10.0,3,0.361,2
599,2024-04-17 14:50:32+00:00,10M,1.96,4.551,0.69,10.0,3,0.239,2
600,2024-04-17 14:50:33+00:00,10M,3.22,3.868,0.78,10.0,3,0.393,2
601,2024-04-17 14:50:34+00:00,10M,2.37,2.801,0.68,10.0,3,0.29,2
